phase,subject_nr,dv_order,context,cs_filename,cs_type_1,cs_type_2,mensch_rating,tier_rating,gegenstand_rating
c2expectancy,591,expect_first,c2,26.png,extinction,negative,5,5,5
c2expectancy,591,expect_first,c2,3.png,neutral,extinction,5,5,5
c2expectancy,591,expect_first,c2,17.png,positive,extinction,5,5,5
c2expectancy,591,expect_first,c2,20.png,extinction,positive,5,5,5
c2expectancy,591,expect_first,c2,4.png,neutral,extinction,5,5,5
c2expectancy,591,expect_first,c2,10.png,positive,extinction,5,5,5
c2expectancy,591,expect_first,c2,8.png,extinction,positive,5,5,5
c2expectancy,591,expect_first,c2,12.png,extinction,negative,5,5,5
c2expectancy,591,expect_first,c2,9.png,extinction,neutral,5,5,5
c2expectancy,591,expect_first,c2,7.png,extinction,neutral,5,5,5
c2expectancy,591,expect_first,c2,14.png,neutral,extinction,5,5,5
c2expectancy,591,expect_first,c2,1.png,extinction,positive,5,5,5
c2expectancy,591,expect_first,c2,5.png,negative,extinction,5,5,5
c2expectancy,591,expect_first,c2,21.png,negative,extinction,5,5,5
c2expectancy,591,expect_first,c2,18.png,extinction,neutral,5,5,5
c2expectancy,591,expect_first,c2,24.png,extinction,negative,5,5,5
c2expectancy,591,expect_first,c2,23.png,negative,extinction,5,5,5
c2expectancy,591,expect_first,c2,11.png,positive,extinction,5,5,5
