subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
47,ec_control,2,negative,9,P   Y   W   S
47,gen,5,positive,17,C   L   E   K
47,ec,1,positive,17,C   E   L   M
47,gen_control,1,positive,15,F   O   R   B
47,ec,8,negative,14,G   U   T   Z
47,gen,8,negative,17,D   U   N   T
47,ec,2,negative,11,D   U   T   Z
47,ec,4,negative,6,T   U   G   Z
47,gen,4,positive,11,C   E   L   K
47,ec,6,positive,13,H   E   M   K
47,gen,3,negative,12,T   U   N   G
47,ec,5,positive,14,L   E   M   K
47,gen_control,4,positive,7,B   I   R   F
47,gen,3,positive,10,C   H   E   K
47,gen_control,3,negative,6,W   A   P   S
47,ec_control,2,positive,7,F   R   I   B
47,gen,7,negative,7,Z   U   N   G
47,gen,1,negative,9,T   N   U   D
47,ec,1,negative,10,N   U   G   Z
47,ec,7,positive,12,K   E   L   M
47,gen_control,2,negative,2,S   W   Y   P
47,ec,3,negative,5,Z   U   D   T
47,gen_control,4,negative,6,P   S   A   V
47,gen,2,negative,5,Z   U   N   D
47,ec,3,positive,12,K   L   E   H
47,gen_control,3,positive,5,J   I   B   F
47,gen,6,negative,9,D   U   G   T
47,gen,4,negative,11,G   N   U   D
47,gen,5,negative,11,G   U   N   D
47,ec,8,positive,8,K   E   C   H
47,ec,2,positive,9,K   E   H   M
47,ec_control,1,positive,13,J   O   R   F
47,ec_control,1,negative,6,V   A   S   P
47,gen,1,positive,13,M   E   C   H
47,gen_control,1,negative,3,S   P   Y   V
47,ec,5,negative,12,G   U   N   T
47,gen,8,positive,9,C   L   E   M
47,ec,4,positive,13,H   E   L   K
47,gen,7,positive,11,C   H   E   L
47,ec,6,negative,9,Z   U   N   T
47,gen_control,2,positive,6,B   J   O   F
47,gen,6,positive,8,M   E   H   K
47,gen,2,positive,11,K   L   E   M
47,ec,7,negative,10,D   N   U   G
