subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
32,ec_control,2,negative,12,F   R   I   B
32,ec,6,positive,9,C   E   L   K
32,gen_control,3,positive,14,W   A   P   S
32,ec,2,negative,9,Z   U   N   G
32,ec_control,2,positive,4,P   Y   W   S
32,gen,5,positive,9,K   E   L   M
32,gen,6,positive,8,L   E   M   K
32,ec,3,positive,12,C   E   L   M
32,gen,8,positive,5,C   H   E   K
32,ec,5,negative,14,D   U   T   Z
32,gen_control,1,negative,15,F   O   R   B
32,gen,3,positive,9,M   E   H   K
32,ec,2,positive,10,H   E   L   K
32,ec,7,negative,5,D   N   U   G
32,gen_control,4,positive,7,P   S   A   V
32,gen,2,positive,5,K   L   E   H
32,gen,3,negative,7,Z   U   N   T
32,gen,1,negative,6,G   N   U   D
32,ec,1,negative,7,Z   U   N   D
32,ec,4,negative,9,D   U   N   T
32,gen_control,4,negative,12,B   I   R   F
32,ec,8,negative,7,G   U   T   Z
32,gen,6,negative,9,N   U   G   Z
32,ec_control,1,positive,13,V   A   S   P
32,gen,4,positive,9,K   L   E   M
32,ec,7,positive,9,K   E   H   M
32,gen,2,negative,7,T   U   G   Z
32,gen,1,positive,13,M   E   C   H
32,ec,3,negative,7,Z   U   D   T
32,ec,1,positive,9,C   L   E   K
32,gen,8,negative,4,T   N   U   D
32,ec,4,positive,9,C   L   E   M
32,gen_control,2,negative,14,B   J   O   F
32,gen,7,negative,10,D   U   G   T
32,gen,5,negative,7,G   U   N   D
32,ec,8,positive,13,H   E   M   K
32,gen,4,negative,9,T   U   N   G
32,gen_control,3,negative,7,J   I   B   F
32,gen_control,2,positive,13,S   W   Y   P
32,gen_control,1,positive,6,S   P   Y   V
32,ec,5,positive,9,C   H   E   L
32,gen,7,positive,10,K   E   C   H
32,ec,6,negative,8,G   U   N   T
32,ec_control,1,negative,14,J   O   R   F
