subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
65,gen_control,4,positive,5,H   Y   T   V
65,ec,6,positive,14,P   A   N   S
65,gen_control,1,negative,11,K   U   M   X
65,gen,8,negative,8,B   R   O   F
65,gen,5,positive,14,D   A   N   S
65,gen,2,negative,7,F   R   O   L
65,gen,1,positive,13,W   A   P   S
65,ec,1,negative,6,L   O   R   B
65,ec,8,negative,7,F   R   O   B
65,ec,4,negative,13,J   O   R   B
65,ec,3,negative,7,F   O   R   B
65,ec,6,negative,8,B   L   O   F
65,gen_control,2,negative,12,M   U   G   X
65,gen_control,1,positive,7,V   E   H   T
65,ec,4,positive,12,S   W   A   D
65,gen,3,negative,6,B   O   R   L
65,ec,7,positive,14,P   A   W   S
65,ec,7,negative,8,J   O   L   F
65,gen,3,positive,13,S   W   A   P
65,ec,3,positive,15,S   N   A   W
65,ec_control,2,positive,2,H   Y   V   Z
65,ec,2,positive,7,S   N   A   D
65,gen_control,3,negative,12,K   M   I   X
65,gen_control,3,positive,9,T   V   Y   Z
65,gen,5,negative,13,L   O   B   F
65,gen,4,negative,11,B   L   O   R
65,ec_control,2,negative,15,K   I   G   M
65,gen,2,positive,6,S   P   A   W
65,gen,4,positive,8,W   A   D   S
65,gen,6,negative,10,J   O   R   F
65,ec,5,positive,8,D   W   A   P
65,gen,1,negative,6,B   O   L   F
65,gen_control,2,positive,7,Z   E   V   T
65,gen,6,positive,14,N   A   P   S
65,gen,7,positive,13,P   A   N   D
65,ec,8,positive,9,S   P   A   D
65,gen,8,positive,7,D   A   P   S
65,ec,2,negative,12,F   L   O   R
65,gen,7,negative,8,B   O   R   F
65,ec,5,negative,9,B   R   O   L
65,ec_control,1,negative,13,G   M   U   X
65,ec,1,positive,14,W   A   N   S
65,gen_control,4,negative,15,G   I   K   M
65,ec_control,1,positive,8,T   E   H   V
