subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
30,ec,7,positive,6,N   U   G   Z
30,gen,6,positive,8,D   U   G   T
30,ec,5,positive,17,Z   U   N   D
30,gen,2,negative,19,K   L   E   M
30,ec,2,negative,12,M   E   H   K
30,gen_control,2,negative,5,B   J   O   F
30,ec,3,positive,7,D   N   U   G
30,ec,1,negative,5,L   E   M   K
30,gen_control,4,negative,11,B   I   R   F
30,gen_control,1,negative,14,F   O   R   B
30,gen,3,negative,14,C   H   E   L
30,ec,8,positive,18,Z   U   N   G
30,ec,4,negative,15,K   E   L   M
30,ec,1,positive,6,D   U   T   Z
30,gen,1,positive,12,G   U   N   D
30,gen,7,positive,16,T   U   N   G
30,ec_control,1,negative,19,J   O   R   F
30,ec,6,negative,11,K   E   C   H
30,gen,8,negative,10,H   E   M   K
30,gen,5,negative,8,M   E   C   H
30,ec,3,negative,5,C   L   E   K
30,ec_control,1,positive,16,V   A   S   P
30,ec_control,2,negative,19,F   R   I   B
30,gen,7,negative,12,C   L   E   M
30,ec,7,negative,6,H   E   L   K
30,gen,8,positive,3,G   U   T   Z
30,gen,1,negative,6,C   E   L   K
30,gen,3,positive,12,G   U   N   T
30,gen_control,1,positive,0,S   P   Y   V
30,gen,2,positive,7,T   N   U   D
30,gen_control,3,positive,13,W   A   P   S
30,gen,5,positive,2,T   U   G   Z
30,ec,5,negative,11,K   L   E   H
30,ec,2,positive,17,Z   U   N   T
30,gen,4,positive,14,D   U   N   T
30,gen_control,2,positive,0,S   W   Y   P
30,gen_control,4,positive,2,P   S   A   V
30,ec_control,2,positive,0,P   Y   W   S
30,gen,6,negative,8,C   H   E   K
30,gen_control,3,negative,6,J   I   B   F
30,gen,4,negative,9,K   E   H   M
30,ec,4,positive,10,Z   U   D   T
30,ec,6,positive,8,G   N   U   D
30,ec,8,negative,11,C   E   L   M
