subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
21,gen,1,positive,5,D   U   G   T
21,ec,6,negative,4,C   E   L   M
21,gen,6,positive,4,T   U   G   Z
21,ec_control,2,negative,3,P   Y   W   S
21,ec,2,positive,7,T   U   N   G
21,gen,5,negative,6,C   L   E   M
21,gen,8,negative,5,K   E   H   M
21,ec,6,positive,6,G   N   U   D
21,gen,8,positive,5,G   U   T   Z
21,gen_control,4,positive,8,B   I   R   F
21,gen_control,3,negative,8,W   A   P   S
21,ec,7,negative,7,K   L   E   M
21,gen,7,negative,8,M   E   H   K
21,gen,3,negative,8,H   E   L   K
21,gen,6,negative,7,H   E   M   K
21,ec,8,positive,6,N   U   G   Z
21,gen,1,negative,6,C   L   E   K
21,gen_control,1,negative,9,S   P   Y   V
21,gen_control,4,negative,8,P   S   A   V
21,ec,1,negative,7,C   H   E   L
21,ec,1,positive,6,Z   U   N   D
21,ec,2,negative,6,K   E   C   H
21,gen,3,positive,6,D   N   U   G
21,ec,4,negative,10,K   L   E   H
21,gen,7,positive,7,D   U   T   Z
21,ec,3,positive,7,Z   U   N   T
21,gen,2,negative,5,L   E   M   K
21,gen,4,positive,5,Z   U   N   G
21,ec,7,positive,5,D   U   N   T
21,gen,5,positive,5,Z   U   D   T
21,ec,5,negative,6,K   E   L   M
21,ec,3,negative,9,M   E   C   H
21,ec,8,negative,7,C   H   E   K
21,ec_control,2,positive,6,F   R   I   B
21,gen,2,positive,6,G   U   N   T
21,ec,5,positive,6,G   U   N   D
21,gen,4,negative,6,C   E   L   K
21,ec_control,1,negative,7,V   A   S   P
21,gen_control,2,negative,9,S   W   Y   P
21,ec_control,1,positive,4,J   O   R   F
21,gen_control,1,positive,4,F   O   R   B
21,gen_control,2,positive,6,B   J   O   F
21,gen_control,3,positive,11,J   I   B   F
21,ec,4,positive,6,T   N   U   D
