subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
59,gen,2,negative,13,D   A   N   S
59,ec,7,positive,4,B   R   O   L
59,gen,6,positive,9,F   O   R   B
59,gen,7,negative,9,D   A   P   S
59,gen,7,positive,12,L   O   B   F
59,gen,4,negative,13,S   W   A   P
59,gen,4,positive,13,B   O   R   F
59,ec_control,1,positive,6,T   E   H   V
59,gen,3,negative,10,S   P   A   W
59,ec,4,positive,13,F   L   O   R
59,ec,1,negative,5,P   A   N   D
59,gen,2,positive,12,B   O   R   L
59,ec_control,2,positive,5,H   Y   V   Z
59,ec,2,positive,12,L   O   R   B
59,gen_control,4,positive,5,H   Y   T   V
59,ec,3,positive,12,B   L   O   F
59,ec,1,positive,9,B   R   O   F
59,gen_control,1,positive,10,V   E   H   T
59,ec,8,positive,4,J   O   L   F
59,gen_control,2,positive,4,Z   E   V   T
59,ec_control,2,negative,12,K   I   G   M
59,gen,8,negative,12,N   A   P   S
59,gen,5,positive,12,B   O   L   F
59,ec_control,1,negative,5,G   M   U   X
59,ec,2,negative,9,W   A   N   S
59,gen_control,3,positive,7,T   V   Y   Z
59,gen,8,positive,9,J   O   R   F
59,gen,1,positive,12,F   R   O   L
59,gen_control,1,negative,7,K   U   M   X
59,gen_control,2,negative,7,M   U   G   X
59,gen,1,negative,12,P   A   W   S
59,ec,3,negative,12,D   W   A   P
59,gen,5,negative,12,S   W   A   D
59,ec,5,negative,12,W   A   P   S
59,ec,4,negative,9,W   A   D   S
59,ec,8,negative,12,S   N   A   W
59,gen_control,3,negative,8,K   M   I   X
59,ec,5,positive,11,F   R   O   B
59,gen,3,positive,12,J   O   R   B
59,ec,6,positive,7,B   L   O   R
59,gen,6,negative,12,P   A   N   S
59,ec,6,negative,12,S   P   A   D
59,gen_control,4,negative,6,G   I   K   M
59,ec,7,negative,12,S   N   A   D
