subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
15,ec,6,negative,18,D   U   G   T
15,ec,3,negative,13,T   N   U   D
15,ec,8,negative,11,Z   U   D   T
15,ec,4,positive,15,C   H   E   L
15,gen,2,negative,15,G   U   T   Z
15,ec,3,positive,14,K   E   L   M
15,gen_control,2,positive,7,B   J   O   F
15,gen,2,positive,9,L   E   M   K
15,ec_control,2,negative,6,P   Y   W   S
15,gen_control,1,negative,7,S   P   Y   V
15,ec_control,2,positive,3,F   R   I   B
15,gen_control,3,negative,15,W   A   P   S
15,ec,5,positive,8,C   E   L   M
15,ec,2,negative,12,Z   U   N   G
15,ec,8,positive,12,H   E   L   K
15,ec,2,positive,15,K   L   E   H
15,gen,4,positive,4,K   L   E   M
15,ec,1,negative,16,D   U   N   T
15,gen_control,4,positive,4,B   I   R   F
15,gen,1,negative,16,T   U   N   G
15,ec,7,negative,13,G   N   U   D
15,ec_control,1,negative,12,V   A   S   P
15,ec,5,negative,5,N   U   G   Z
15,gen_control,3,positive,3,J   I   B   F
15,gen,8,negative,13,Z   U   N   D
15,gen,8,positive,11,M   E   C   H
15,ec,6,positive,10,K   E   H   M
15,gen,7,positive,6,C   L   E   M
15,gen,4,negative,13,G   U   N   D
15,gen,3,positive,7,H   E   M   K
15,gen_control,2,negative,5,S   W   Y   P
15,gen,3,negative,14,D   U   T   Z
15,gen,5,positive,10,M   E   H   K
15,ec,1,positive,12,K   E   C   H
15,gen,7,negative,14,G   U   N   T
15,gen_control,4,negative,15,P   S   A   V
15,gen,1,positive,4,C   E   L   K
15,ec,7,positive,4,C   H   E   K
15,gen,5,negative,5,Z   U   N   T
15,gen,6,positive,6,C   L   E   K
15,ec,4,negative,13,D   N   U   G
15,gen,6,negative,3,T   U   G   Z
15,ec_control,1,positive,5,J   O   R   F
15,gen_control,1,positive,6,F   O   R   B
