subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
69,gen,6,positive,2,N   U   G   Z
69,gen_control,3,positive,7,J   I   B   F
69,ec,1,negative,15,M   E   C   H
69,gen_control,2,positive,8,B   J   O   F
69,ec,8,positive,18,D   U   T   Z
69,gen_control,1,positive,18,F   O   R   B
69,gen,7,negative,16,H   E   L   K
69,gen,2,negative,16,C   H   E   L
69,ec_control,2,negative,7,P   Y   W   S
69,gen_control,2,negative,7,S   W   Y   P
69,ec,5,positive,3,G   U   N   T
69,ec,4,positive,3,D   U   G   T
69,gen,4,negative,15,K   E   L   M
69,gen,8,negative,15,C   H   E   K
69,ec,2,negative,15,C   L   E   M
69,ec,1,positive,15,Z   U   N   G
69,gen_control,4,positive,6,B   I   R   F
69,gen,8,positive,16,T   U   N   G
69,ec,4,negative,14,K   L   E   H
69,gen,1,negative,11,M   E   H   K
69,ec,6,positive,12,G   U   N   D
69,ec,7,negative,14,K   E   H   M
69,ec,2,positive,4,T   U   G   Z
69,gen,7,positive,13,Z   U   N   D
69,gen_control,4,negative,7,P   S   A   V
69,gen,2,positive,13,D   U   N   T
69,ec,7,positive,14,G   U   T   Z
69,gen,5,negative,14,K   E   C   H
69,gen,3,positive,13,G   N   U   D
69,gen_control,1,negative,2,S   P   Y   V
69,ec,5,negative,14,K   L   E   M
69,gen,1,positive,3,T   N   U   D
69,ec,3,positive,3,D   N   U   G
69,gen,4,positive,4,Z   U   D   T
69,ec,3,negative,14,C   E   L   M
69,ec_control,2,positive,9,F   R   I   B
69,gen,6,negative,9,C   L   E   K
69,gen,5,positive,15,Z   U   N   T
69,ec_control,1,negative,17,V   A   S   P
69,gen,3,negative,3,H   E   M   K
69,ec,6,negative,16,C   E   L   K
69,ec,8,negative,8,L   E   M   K
69,ec_control,1,positive,15,J   O   R   F
69,gen_control,3,negative,16,W   A   P   S
