subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
77,gen,2,negative,9,H   E   M   K
77,ec,8,negative,6,K   L   E   M
77,ec,4,positive,6,D   N   U   G
77,gen,4,negative,6,K   E   C   H
77,gen,6,positive,14,G   U   T   Z
77,ec,5,positive,7,N   U   G   Z
77,ec,7,negative,8,H   E   L   K
77,gen,1,negative,17,C   E   L   K
77,gen,7,positive,8,Z   U   D   T
77,ec,8,positive,8,Z   U   N   T
77,gen,6,negative,6,L   E   M   K
77,ec,5,negative,5,K   E   L   M
77,ec,2,negative,4,K   L   E   H
77,ec,6,positive,3,G   U   N   D
77,ec,2,positive,2,Z   U   N   G
77,gen,8,negative,4,K   E   H   M
77,gen_control,4,positive,3,B   I   R   F
77,ec,3,positive,2,Z   U   N   D
77,gen,8,positive,6,G   N   U   D
77,gen,3,negative,17,C   L   E   K
77,gen_control,2,negative,8,S   W   Y   P
77,gen,5,positive,6,T   U   N   G
77,gen_control,2,positive,4,B   J   O   F
77,gen,2,positive,3,D   U   T   Z
77,gen,5,negative,2,C   L   E   M
77,ec_control,1,negative,1,V   A   S   P
77,ec_control,1,positive,1,J   O   R   F
77,gen_control,3,negative,1,W   A   P   S
77,ec,1,negative,1,C   E   L   M
77,ec,7,positive,1,G   U   N   T
77,gen_control,1,negative,1,S   P   Y   V
77,ec,1,positive,1,T   U   G   Z
77,ec,6,negative,0,M   E   C   H
77,gen_control,4,negative,2,P   S   A   V
77,ec_control,2,negative,1,P   Y   W   S
77,ec,4,negative,1,C   H   E   L
77,gen,1,positive,4,D   U   N   T
77,ec,3,negative,3,M   E   H   K
77,gen_control,1,positive,12,F   O   R   B
77,gen_control,3,positive,8,J   I   B   F
77,gen,4,positive,7,T   N   U   D
77,gen,7,negative,7,C   H   E   K
77,ec_control,2,positive,6,F   R   I   B
77,gen,3,positive,5,D   U   G   T
