subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
2,gen,6,positive,8,W   A   P   S
2,gen,5,negative,6,F   R   O   B
2,gen,5,positive,11,D   A   N   S
2,gen_control,4,negative,7,H   Y   T   V
2,gen,4,negative,12,B   O   R   L
2,gen_control,2,negative,12,Z   E   V   T
2,gen,6,negative,16,L   O   R   B
2,gen_control,2,positive,6,M   U   G   X
2,ec,3,negative,5,F   L   O   R
2,gen_control,3,positive,5,K   M   I   X
2,ec,7,positive,5,W   A   D   S
2,gen,7,positive,3,D   A   P   S
2,ec,4,positive,2,N   A   P   S
2,gen,2,negative,4,J   O   R   F
2,gen_control,1,positive,4,K   U   M   X
2,ec,2,negative,7,F   O   R   B
2,gen,7,negative,11,B   R   O   L
2,ec,2,positive,9,D   W   A   P
2,ec_control,2,positive,5,K   I   G   M
2,gen_control,4,positive,4,G   I   K   M
2,ec,7,negative,6,J   O   R   B
2,ec,8,positive,5,S   P   A   W
2,gen_control,3,negative,3,T   V   Y   Z
2,ec,6,negative,7,B   L   O   R
2,gen,3,negative,12,B   O   R   F
2,gen,1,negative,11,L   O   B   F
2,ec,1,negative,12,B   L   O   F
2,gen,1,positive,13,P   A   N   S
2,ec,6,positive,14,S   N   A   W
2,gen,4,positive,7,W   A   N   S
2,gen_control,1,negative,14,V   E   H   T
2,ec,1,positive,14,S   N   A   D
2,ec,8,negative,13,F   R   O   L
2,ec_control,2,negative,2,H   Y   V   Z
2,ec,5,negative,14,J   O   L   F
2,gen,3,positive,14,S   W   A   P
2,ec_control,1,positive,14,G   M   U   X
2,ec,4,negative,14,B   O   L   F
2,ec,3,positive,12,S   P   A   D
2,ec,5,positive,11,S   W   A   D
2,ec_control,1,negative,11,T   E   H   V
2,gen,2,positive,11,P   A   N   D
2,gen,8,positive,15,P   A   W   S
2,gen,8,negative,5,B   R   O   F
