subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
7,ec,2,positive,14,C   E   L   M
7,gen,6,negative,10,D   U   T   Z
7,gen,1,positive,16,K   E   L   M
7,gen,5,negative,7,D   U   N   T
7,ec,5,positive,10,C   H   E   L
7,ec,3,negative,4,N   U   G   Z
7,gen_control,1,positive,7,F   O   R   B
7,ec_control,1,negative,6,V   A   S   P
7,gen,4,positive,9,K   L   E   M
7,ec_control,2,positive,10,F   R   I   B
7,ec,1,positive,9,C   L   E   K
7,ec,7,positive,9,K   E   H   M
7,ec,3,positive,9,M   E   H   K
7,gen,1,negative,13,T   U   N   G
7,gen,7,negative,5,Z   U   D   T
7,gen,4,negative,4,G   U   N   T
7,ec,2,negative,5,G   N   U   D
7,gen_control,4,negative,7,P   S   A   V
7,ec,8,positive,9,M   E   C   H
7,ec_control,1,positive,12,J   O   R   F
7,gen,2,positive,14,C   L   E   M
7,gen_control,2,negative,9,S   W   Y   P
7,ec,1,negative,8,D   U   G   T
7,gen,5,positive,6,K   E   C   H
7,gen,3,positive,6,C   E   L   K
7,ec_control,2,negative,8,P   Y   W   S
7,gen_control,1,negative,8,S   P   Y   V
7,gen,3,negative,8,D   N   U   G
7,gen,7,positive,9,L   E   M   K
7,ec,8,negative,10,T   N   U   D
7,ec,4,negative,13,Z   U   N   T
7,ec,6,positive,14,H   E   L   K
7,ec,7,negative,12,G   U   N   D
7,gen,8,positive,11,H   E   M   K
7,gen_control,4,positive,12,B   I   R   F
7,gen_control,2,positive,9,B   J   O   F
7,ec,4,positive,8,K   L   E   H
7,ec,5,negative,11,Z   U   N   D
7,gen_control,3,positive,8,J   I   B   F
7,gen,8,negative,8,T   U   G   Z
7,ec,6,negative,16,Z   U   N   G
7,gen_control,3,negative,17,W   A   P   S
7,gen,6,positive,14,C   H   E   K
7,gen,2,negative,13,G   U   T   Z
