subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
13,gen,8,positive,12,D   U   N   T
13,ec_control,2,negative,12,P   Y   W   S
13,gen,6,negative,4,K   L   E   H
13,ec,7,positive,2,G   U   N   D
13,gen,2,positive,12,Z   U   N   D
13,ec,6,positive,11,D   N   U   G
13,gen,3,negative,12,M   E   C   H
13,ec,5,negative,6,M   E   H   K
13,gen_control,3,negative,3,W   A   P   S
13,ec,1,negative,12,C   E   L   M
13,gen,7,negative,12,H   E   M   K
13,ec,8,negative,12,C   L   E   M
13,ec,4,negative,15,C   H   E   L
13,gen_control,2,negative,1,S   W   Y   P
13,gen_control,4,positive,5,B   I   R   F
13,gen,1,negative,5,K   E   C   H
13,gen,2,negative,7,C   L   E   K
13,ec,2,negative,8,H   E   L   K
13,ec,5,positive,0,G   N   U   D
13,gen_control,4,negative,12,P   S   A   V
13,gen_control,1,positive,14,F   O   R   B
13,ec_control,1,positive,4,J   O   R   F
13,ec,3,negative,8,K   L   E   M
13,ec,1,positive,11,Z   U   D   T
13,gen_control,2,positive,13,B   J   O   F
13,gen,3,positive,11,Z   U   N   G
13,gen,5,positive,9,G   U   T   Z
13,ec,2,positive,7,D   U   G   T
13,gen_control,1,negative,12,S   P   Y   V
13,ec_control,2,positive,15,F   R   I   B
13,ec,8,positive,8,T   U   G   Z
13,gen,5,negative,14,C   E   L   K
13,gen,7,positive,11,Z   U   N   T
13,ec,4,positive,7,T   N   U   D
13,gen,4,negative,12,K   E   L   M
13,gen,8,negative,8,C   H   E   K
13,gen,4,positive,5,D   U   T   Z
13,ec,7,negative,8,L   E   M   K
13,gen,1,positive,6,G   U   N   T
13,gen_control,3,positive,9,J   I   B   F
13,ec_control,1,negative,16,V   A   S   P
13,gen,6,positive,5,T   U   N   G
13,ec,3,positive,5,N   U   G   Z
13,ec,6,negative,6,K   E   H   M
