subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
36,gen,8,negative,10,D   A   P   S
36,gen,8,positive,9,B   O   L   F
36,gen_control,1,negative,9,V   E   H   T
36,ec,8,negative,15,S   N   A   W
36,ec,3,positive,10,B   R   O   L
36,gen_control,3,positive,10,K   M   I   X
36,gen,3,positive,10,B   L   O   F
36,ec,7,positive,11,F   R   O   B
36,ec_control,2,positive,10,K   I   G   M
36,ec,5,negative,10,S   P   A   W
36,gen_control,4,negative,9,H   Y   T   V
36,gen_control,2,positive,9,M   U   G   X
36,ec,6,negative,9,S   P   A   D
36,gen,4,negative,11,S   W   A   P
36,ec,2,negative,12,P   A   N   D
36,gen,7,negative,11,D   W   A   P
36,gen_control,3,negative,9,T   V   Y   Z
36,gen,2,positive,9,B   O   R   F
36,gen,5,positive,8,F   R   O   L
36,ec,4,negative,19,P   A   W   S
36,gen,6,positive,15,J   O   L   F
36,gen,1,negative,19,N   A   P   S
36,ec,5,positive,12,L   O   B   F
36,gen,1,positive,13,F   O   R   B
36,gen_control,1,positive,16,K   U   M   X
36,ec,6,positive,10,J   O   R   F
36,ec,4,positive,9,B   L   O   R
36,ec,1,negative,10,S   N   A   D
36,gen,6,negative,9,W   A   D   S
36,ec,7,negative,8,W   A   N   S
36,ec,3,negative,8,W   A   P   S
36,gen,5,negative,16,D   A   N   S
36,ec_control,1,negative,9,T   E   H   V
36,gen_control,4,positive,8,G   I   K   M
36,ec_control,2,negative,8,H   Y   V   Z
36,gen_control,2,negative,10,Z   E   V   T
36,gen,3,negative,9,S   W   A   D
36,ec,1,positive,9,J   O   R   B
36,ec_control,1,positive,10,G   M   U   X
36,gen,2,negative,12,P   A   N   S
36,ec,2,positive,9,B   O   R   L
36,gen,4,positive,13,F   L   O   R
36,gen,7,positive,9,B   R   O   F
36,ec,8,positive,10,L   O   R   B
