subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
49,gen,3,positive,6,P   A   N   D
49,ec,5,positive,12,S   P   A   W
49,ec,6,negative,4,B   L   O   F
49,ec,6,positive,8,D   W   A   P
49,gen_control,3,negative,15,K   M   I   X
49,ec,1,negative,9,B   L   O   R
49,ec_control,1,negative,11,G   M   U   X
49,ec,7,positive,15,W   A   N   S
49,gen,3,negative,17,L   O   R   B
49,gen,2,positive,14,W   A   D   S
49,gen,4,positive,3,S   N   A   D
49,gen,5,negative,7,F   R   O   B
49,gen_control,2,positive,19,Z   E   V   T
49,gen,8,negative,15,F   R   O   L
49,ec,4,negative,10,B   R   O   L
49,ec,8,negative,5,B   O   L   F
49,ec,2,negative,13,J   O   R   B
49,gen_control,2,negative,15,M   U   G   X
49,ec,1,positive,17,P   A   W   S
49,ec_control,2,positive,10,H   Y   V   Z
49,ec,8,positive,12,S   P   A   D
49,gen_control,4,negative,8,G   I   K   M
49,gen_control,1,negative,13,K   U   M   X
49,gen,1,negative,5,B   O   R   F
49,ec,5,negative,7,B   O   R   L
49,gen,5,positive,16,N   A   P   S
49,gen,7,positive,17,D   A   P   S
49,ec,2,positive,13,S   N   A   W
49,gen_control,3,positive,9,T   V   Y   Z
49,gen,6,negative,12,J   O   R   F
49,gen,7,negative,14,L   O   B   F
49,gen_control,1,positive,15,V   E   H   T
49,gen,1,positive,17,D   A   N   S
49,ec_control,2,negative,11,K   I   G   M
49,ec_control,1,positive,15,T   E   H   V
49,gen,8,positive,14,W   A   P   S
49,gen,4,negative,15,F   L   O   R
49,ec,3,positive,11,S   W   A   P
49,gen_control,4,positive,8,H   Y   T   V
49,ec,4,positive,6,S   W   A   D
49,gen,6,positive,7,P   A   N   S
49,ec,3,negative,6,B   R   O   F
49,gen,2,negative,13,J   O   L   F
49,ec,7,negative,11,F   O   R   B
