subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
26,ec,2,positive,18,W   A   D   S
26,ec,1,negative,18,J   O   L   F
26,gen,8,negative,18,F   R   O   L
26,ec,7,negative,19,F   L   O   R
26,ec,5,negative,18,B   O   L   F
26,gen_control,3,negative,1,T   V   Y   Z
26,ec,3,positive,19,S   W   A   P
26,ec,4,positive,19,S   N   A   W
26,ec,7,positive,18,S   W   A   D
26,gen,8,positive,18,D   A   P   S
26,ec_control,2,negative,0,H   Y   V   Z
26,ec,4,negative,18,J   O   R   F
26,ec,1,positive,18,W   A   P   S
26,gen,7,negative,18,J   O   R   B
26,ec_control,1,negative,3,T   E   H   V
26,gen,3,negative,18,F   O   R   B
26,ec,8,positive,18,S   P   A   W
26,ec,8,negative,18,B   R   O   L
26,ec,6,negative,18,F   R   O   B
26,gen_control,2,negative,9,Z   E   V   T
26,gen_control,3,positive,9,K   M   I   X
26,gen,3,positive,18,S   N   A   D
26,gen,5,positive,18,D   A   N   S
26,gen_control,4,negative,1,H   Y   T   V
26,gen,6,negative,17,L   O   B   F
26,gen,1,positive,18,S   P   A   D
26,ec,5,positive,19,P   A   W   S
26,ec,3,negative,18,L   O   R   B
26,gen,6,positive,17,D   W   A   P
26,gen,5,negative,18,B   O   R   L
26,gen,7,positive,19,N   A   P   S
26,gen_control,2,positive,1,M   U   G   X
26,ec,6,positive,18,W   A   N   S
26,gen_control,1,positive,1,K   U   M   X
26,gen,1,negative,17,B   R   O   F
26,gen_control,4,positive,1,G   I   K   M
26,gen,2,positive,19,P   A   N   D
26,ec_control,2,positive,1,K   I   G   M
26,gen_control,1,negative,8,V   E   H   T
26,gen,4,positive,19,P   A   N   S
26,ec,2,negative,18,B   O   R   F
26,ec_control,1,positive,1,G   M   U   X
26,gen,4,negative,18,B   L   O   R
26,gen,2,negative,18,B   L   O   F
