subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
68,gen,1,negative,18,D   A   P   S
68,gen,7,negative,16,W   A   N   S
68,ec,2,negative,17,W   A   D   S
68,gen,5,positive,13,B   R   O   L
68,ec,7,negative,12,S   P   A   D
68,gen,2,negative,12,P   A   N   S
68,ec_control,1,negative,7,T   E   H   V
68,gen_control,1,negative,7,V   E   H   T
68,gen,3,negative,4,S   N   A   W
68,ec,7,positive,4,B   O   R   L
68,gen_control,2,negative,8,Z   E   V   T
68,ec,1,positive,13,B   L   O   R
68,ec,1,negative,16,N   A   P   S
68,gen,4,negative,17,P   A   N   D
68,ec_control,1,positive,17,G   M   U   X
68,ec,8,negative,8,S   P   A   W
68,ec_control,2,negative,0,H   Y   V   Z
68,gen,4,positive,12,F   R   O   B
68,gen,6,negative,12,S   W   A   D
68,ec,8,positive,12,J   O   L   F
68,ec,4,negative,12,W   A   P   S
68,gen_control,3,positive,11,K   M   I   X
68,ec,5,negative,12,D   A   N   S
68,gen,8,negative,8,D   W   A   P
68,gen,3,positive,12,J   O   R   F
68,gen,5,negative,13,S   W   A   P
68,gen,2,positive,13,B   O   R   F
68,ec,3,negative,13,P   A   W   S
68,gen_control,4,positive,8,G   I   K   M
68,ec,4,positive,12,F   L   O   R
68,gen,8,positive,12,J   O   R   B
68,gen_control,3,negative,1,T   V   Y   Z
68,ec,6,positive,14,B   O   L   F
68,gen,1,positive,13,F   O   R   B
68,gen_control,4,negative,0,H   Y   T   V
68,ec,3,positive,14,B   L   O   F
68,ec,6,negative,10,S   N   A   D
68,gen,7,positive,10,B   R   O   F
68,ec,5,positive,7,L   O   B   F
68,ec_control,2,positive,8,K   I   G   M
68,ec,2,positive,10,F   R   O   L
68,gen_control,1,positive,5,K   U   M   X
68,gen,6,positive,12,L   O   R   B
68,gen_control,2,positive,15,M   U   G   X
