subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
33,gen_control,3,negative,19,K   M   I   X
33,ec_control,1,positive,7,T   E   H   V
33,gen,5,negative,10,B   R   O   L
33,gen,7,negative,6,F   O   R   B
33,gen_control,1,negative,14,K   U   M   X
33,ec,3,negative,9,B   L   O   R
33,ec,8,negative,13,B   O   L   F
33,gen_control,2,positive,7,Z   E   V   T
33,gen_control,3,positive,4,T   V   Y   Z
33,ec,8,positive,14,P   A   N   D
33,ec,1,positive,14,P   A   N   S
33,ec,1,negative,13,B   R   O   F
33,ec,2,positive,19,P   A   W   S
33,gen,6,negative,14,L   O   R   B
33,gen_control,4,negative,13,G   I   K   M
33,gen,4,positive,13,D   A   P   S
33,ec,2,negative,6,J   O   R   F
33,gen_control,2,negative,11,M   U   G   X
33,gen,3,positive,6,S   N   A   D
33,gen,8,negative,13,F   L   O   R
33,ec,4,positive,13,S   P   A   W
33,gen,4,negative,17,J   O   L   F
33,gen,1,positive,15,W   A   P   S
33,ec,3,positive,13,S   W   A   P
33,ec,5,negative,10,B   O   R   L
33,gen,1,negative,11,L   O   B   F
33,ec,6,positive,11,S   P   A   D
33,gen,8,positive,6,W   A   D   S
33,gen_control,4,positive,10,H   Y   T   V
33,ec,7,negative,13,F   R   O   L
33,ec,7,positive,9,W   A   N   S
33,gen,6,positive,16,N   A   P   S
33,ec,4,negative,14,B   O   R   F
33,ec,5,positive,14,D   A   N   S
33,gen_control,1,positive,11,V   E   H   T
33,ec_control,2,negative,13,K   I   G   M
33,ec,6,negative,12,F   R   O   B
33,gen,2,negative,6,J   O   R   B
33,ec_control,1,negative,13,G   M   U   X
33,gen,5,positive,5,D   W   A   P
33,ec_control,2,positive,5,H   Y   V   Z
33,gen,7,positive,4,S   W   A   D
33,gen,3,negative,4,B   L   O   F
33,gen,2,positive,3,S   N   A   W
