subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
28,gen_control,3,positive,10,K   M   I   X
28,gen,1,positive,9,L   O   B   F
28,gen,5,positive,9,B   L   O   R
28,ec,8,positive,7,B   R   O   F
28,ec_control,1,positive,12,G   M   U   X
28,gen_control,2,negative,9,Z   E   V   T
28,gen,2,positive,8,B   O   R   F
28,ec,4,negative,11,P   A   W   S
28,ec,7,positive,9,J   O   L   F
28,ec,6,positive,9,J   O   R   F
28,gen,2,negative,8,W   A   N   S
28,ec_control,2,negative,8,H   Y   V   Z
28,ec,2,negative,12,S   W   A   D
28,gen,4,negative,13,N   A   P   S
28,gen_control,4,positive,8,G   I   K   M
28,ec_control,2,positive,9,K   I   G   M
28,gen_control,1,positive,9,K   U   M   X
28,gen,6,negative,9,S   W   A   P
28,ec,8,negative,8,S   P   A   D
28,ec,5,positive,8,B   R   O   L
28,gen,1,negative,8,D   W   A   P
28,ec,1,negative,8,S   N   A   D
28,gen,3,negative,13,W   A   P   S
28,gen,8,negative,13,S   P   A   W
28,gen,4,positive,7,F   R   O   B
28,ec,3,positive,7,J   O   R   B
28,ec,1,positive,7,F   R   O   L
28,ec,5,negative,11,P   A   N   D
28,gen,8,positive,14,F   L   O   R
28,gen_control,2,positive,6,M   U   G   X
28,gen,7,positive,6,B   O   L   F
28,ec,3,negative,13,P   A   N   S
28,gen,6,positive,9,L   O   R   B
28,ec,4,positive,9,B   O   R   L
28,ec,6,negative,12,D   A   N   S
28,ec,7,negative,9,D   A   P   S
28,gen,7,negative,9,W   A   D   S
28,gen,3,positive,9,F   O   R   B
28,gen_control,1,negative,8,V   E   H   T
28,gen,5,negative,13,S   N   A   W
28,ec,2,positive,9,B   L   O   F
28,ec_control,1,negative,9,T   E   H   V
28,gen_control,3,negative,9,T   V   Y   Z
28,gen_control,4,negative,9,H   Y   T   V
