subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
41,ec,6,negative,18,J   O   L   F
41,ec,3,positive,15,D   A   P   S
41,ec,6,positive,7,S   P   A   W
41,gen_control,4,positive,11,H   Y   T   V
41,ec,8,negative,9,B   O   R   F
41,gen,1,negative,6,B   R   O   L
41,ec,7,negative,3,F   R   O   B
41,ec,4,positive,8,W   A   N   S
41,gen,6,negative,6,F   R   O   L
41,gen,5,negative,6,B   O   R   L
41,gen,8,negative,15,F   O   R   B
41,ec,5,positive,10,D   A   N   S
41,gen,3,positive,7,N   A   P   S
41,ec,3,negative,19,L   O   R   B
41,gen_control,2,positive,12,Z   E   V   T
41,gen,6,positive,9,P   A   N   D
41,gen,1,positive,5,S   P   A   D
41,ec,7,positive,1,W   A   P   S
41,gen,4,positive,7,S   N   A   D
41,ec,5,negative,10,L   O   B   F
41,ec_control,2,negative,4,K   I   G   M
41,gen_control,4,negative,3,G   I   K   M
41,ec,2,positive,3,W   A   D   S
41,gen_control,2,negative,13,M   U   G   X
41,ec,4,negative,15,B   R   O   F
41,gen,7,negative,15,F   L   O   R
41,gen_control,3,positive,15,T   V   Y   Z
41,gen,8,positive,3,S   W   A   P
41,ec,2,negative,2,B   L   O   R
41,gen,7,positive,1,P   A   N   S
41,gen,2,negative,5,B   L   O   F
41,gen,2,positive,7,D   W   A   P
41,gen_control,1,negative,12,K   U   M   X
41,gen,3,negative,10,B   O   L   F
41,ec_control,1,positive,12,T   E   H   V
41,gen_control,1,positive,17,V   E   H   T
41,gen_control,3,negative,15,K   M   I   X
41,gen,4,negative,13,J   O   R   B
41,gen,5,positive,12,S   N   A   W
41,ec,8,positive,4,S   W   A   D
41,ec_control,2,positive,12,H   Y   V   Z
41,ec_control,1,negative,16,G   M   U   X
41,ec,1,negative,3,J   O   R   F
41,ec,1,positive,16,P   A   W   S
