subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
14,gen,4,positive,7,D   U   N   T
14,gen,2,positive,10,D   N   U   G
14,gen_control,4,positive,8,P   S   A   V
14,gen,1,positive,11,T   U   N   G
14,gen,3,negative,10,L   E   M   K
14,ec_control,2,positive,7,P   Y   W   S
14,ec,3,positive,8,G   U   N   T
14,gen,3,positive,10,N   U   G   Z
14,ec,5,negative,9,M   E   C   H
14,gen,7,positive,11,G   U   T   Z
14,gen_control,3,positive,10,W   A   P   S
14,gen,8,positive,8,T   U   G   Z
14,gen,2,negative,8,C   H   E   L
14,ec,4,negative,10,K   E   L   M
14,gen_control,3,negative,11,J   I   B   F
14,ec,8,negative,10,H   E   L   K
14,gen_control,4,negative,9,B   I   R   F
14,ec,1,negative,8,C   L   E   M
14,gen,1,negative,9,C   L   E   K
14,ec_control,2,negative,11,F   R   I   B
14,gen,5,positive,10,D   U   T   Z
14,ec,8,positive,10,G   N   U   D
14,ec,5,positive,8,Z   U   D   T
14,gen_control,2,positive,9,S   W   Y   P
14,ec,2,positive,7,T   N   U   D
14,ec,7,negative,10,C   E   L   M
14,gen,6,negative,9,H   E   M   K
14,ec_control,1,positive,8,V   A   S   P
14,ec,6,negative,7,M   E   H   K
14,gen_control,2,negative,7,B   J   O   F
14,ec,6,positive,10,D   U   G   T
14,ec,1,positive,9,Z   U   N   T
14,gen_control,1,negative,7,F   O   R   B
14,gen,6,positive,8,Z   U   N   D
14,ec,3,negative,9,K   E   H   M
14,gen,8,negative,10,K   E   C   H
14,gen_control,1,positive,8,S   P   Y   V
14,gen,5,negative,8,K   L   E   H
14,gen,7,negative,7,C   E   L   K
14,gen,4,negative,11,C   H   E   K
14,ec_control,1,negative,11,J   O   R   F
14,ec,4,positive,7,Z   U   N   G
14,ec,7,positive,8,G   U   N   D
14,ec,2,negative,7,K   L   E   M
