subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
43,ec,7,negative,11,W   A   D   S
43,gen,7,negative,9,S   W   A   P
43,gen,2,negative,9,S   N   A   D
43,ec,3,negative,12,N   A   P   S
43,gen_control,1,positive,11,V   E   H   T
43,ec,7,positive,8,B   O   R   L
43,gen,8,negative,10,W   A   N   S
43,gen,6,positive,7,B   L   O   R
43,ec,3,positive,12,F   L   O   R
43,ec,6,positive,13,J   O   R   F
43,gen_control,4,negative,6,G   I   K   M
43,ec,5,positive,12,B   R   O   L
43,ec,8,positive,11,B   R   O   F
43,gen_control,2,positive,10,Z   E   V   T
43,ec,2,negative,12,D   A   P   S
43,ec,6,negative,8,D   W   A   P
43,ec_control,1,negative,6,G   M   U   X
43,gen,4,negative,14,P   A   W   S
43,ec_control,2,positive,11,H   Y   V   Z
43,ec,2,positive,6,B   O   R   F
43,gen,3,negative,8,P   A   N   D
43,ec,1,positive,8,F   O   R   B
43,ec_control,2,negative,13,K   I   G   M
43,gen,3,positive,6,B   L   O   F
43,gen_control,3,positive,5,T   V   Y   Z
43,ec,4,positive,11,J   O   R   B
43,gen_control,2,negative,9,M   U   G   X
43,gen_control,1,negative,8,K   U   M   X
43,gen,8,positive,11,F   R   O   B
43,gen,4,positive,7,L   O   B   F
43,ec,8,negative,5,D   A   N   S
43,gen,1,positive,6,B   O   L   F
43,gen,5,negative,11,S   P   A   D
43,ec,1,negative,9,S   W   A   D
43,gen,6,negative,13,S   P   A   W
43,gen,5,positive,5,F   R   O   L
43,ec_control,1,positive,16,T   E   H   V
43,ec,5,negative,7,W   A   P   S
43,gen_control,4,positive,6,H   Y   T   V
43,ec,4,negative,6,S   N   A   W
43,gen_control,3,negative,6,K   M   I   X
43,gen,7,positive,8,L   O   R   B
43,gen,1,negative,9,P   A   N   S
43,gen,2,positive,9,J   O   L   F
