subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
79,gen,7,positive,13,C   H   E   K
79,gen_control,2,negative,9,S   W   Y   P
79,gen_control,1,negative,7,S   P   Y   V
79,gen,3,positive,9,K   E   C   H
79,gen_control,4,negative,6,P   S   A   V
79,ec,3,negative,13,G   U   N   T
79,gen,5,positive,7,K   E   H   M
79,gen,8,positive,14,K   L   E   H
79,ec_control,2,positive,10,F   R   I   B
79,ec,5,negative,11,Z   U   N   T
79,gen,8,negative,11,D   U   T   Z
79,ec,7,negative,6,T   N   U   D
79,ec_control,1,positive,13,J   O   R   F
79,gen,3,negative,12,D   U   N   T
79,ec,4,negative,11,Z   U   N   G
79,gen,1,negative,11,G   N   U   D
79,ec,7,positive,11,K   L   E   M
79,ec,2,negative,12,G   U   N   D
79,gen_control,3,negative,13,W   A   P   S
79,ec,8,positive,12,K   E   L   M
79,ec,1,positive,13,L   E   M   K
79,gen_control,3,positive,8,J   I   B   F
79,ec_control,2,negative,7,P   Y   W   S
79,gen,1,positive,12,H   E   M   K
79,gen,4,positive,14,C   E   L   K
79,ec,8,negative,12,Z   U   N   D
79,ec,3,positive,14,C   L   E   K
79,ec,2,positive,10,M   E   C   H
79,gen,7,negative,8,T   U   N   G
79,gen,2,negative,7,Z   U   D   T
79,ec,1,negative,7,D   N   U   G
79,gen_control,1,positive,9,F   O   R   B
79,gen_control,2,positive,10,B   J   O   F
79,gen,4,negative,11,D   U   G   T
79,ec,6,positive,10,H   E   L   K
79,ec,6,negative,9,N   U   G   Z
79,gen_control,4,positive,7,B   I   R   F
79,ec_control,1,negative,9,V   A   S   P
79,gen,5,negative,12,G   U   T   Z
79,ec,4,positive,14,C   H   E   L
79,gen,6,positive,13,C   L   E   M
79,gen,6,negative,10,T   U   G   Z
79,gen,2,positive,13,C   E   L   M
79,ec,5,positive,9,M   E   H   K
