subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
60,ec,6,negative,15,D   A   N   S
60,ec,1,positive,14,J   O   L   F
60,gen_control,4,positive,10,G   I   K   M
60,ec_control,1,positive,9,G   M   U   X
60,ec,5,positive,9,B   R   O   F
60,gen,3,positive,8,F   R   O   L
60,gen,2,negative,9,S   P   A   D
60,gen,5,negative,7,D   W   A   P
60,gen,4,negative,8,W   A   D   S
60,gen,6,negative,8,D   A   P   S
60,gen_control,4,negative,6,H   Y   T   V
60,gen,8,negative,8,P   A   N   D
60,ec,4,positive,9,J   O   R   F
60,gen,4,positive,6,L   O   B   F
60,ec,2,positive,9,F   R   O   B
60,ec,8,positive,9,B   O   L   F
60,gen,8,positive,10,B   O   R   F
60,gen,1,negative,12,N   A   P   S
60,gen,3,negative,12,P   A   N   S
60,ec,1,negative,8,S   N   A   W
60,gen_control,2,positive,7,M   U   G   X
60,gen,7,negative,7,S   W   A   D
60,gen_control,3,negative,13,T   V   Y   Z
60,gen,1,positive,13,F   L   O   R
60,gen_control,2,negative,13,Z   E   V   T
60,ec_control,1,negative,8,T   E   H   V
60,ec,5,negative,11,W   A   P   S
60,gen_control,1,positive,8,K   U   M   X
60,ec,4,negative,11,S   W   A   P
60,ec,7,negative,8,S   N   A   D
60,ec_control,2,positive,7,K   I   G   M
60,gen,6,positive,12,B   R   O   L
60,ec,7,positive,12,L   O   R   B
60,gen_control,1,negative,7,V   E   H   T
60,ec,6,positive,12,B   O   R   L
60,ec,3,positive,12,J   O   R   B
60,ec_control,2,negative,9,H   Y   V   Z
60,ec,3,negative,9,S   P   A   W
60,ec,8,negative,8,W   A   N   S
60,gen,7,positive,11,B   L   O   R
60,ec,2,negative,11,P   A   W   S
60,gen,5,positive,10,B   L   O   F
60,gen_control,3,positive,6,K   M   I   X
60,gen,2,positive,11,F   O   R   B
