subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
46,ec,1,positive,16,D   U   N   T
46,gen,5,negative,12,K   L   E   M
46,gen,6,positive,10,Z   U   N   G
46,gen_control,4,positive,4,P   S   A   V
46,ec,2,positive,5,D   N   U   G
46,gen,7,negative,8,L   E   M   K
46,ec,3,positive,12,D   U   G   T
46,gen_control,1,negative,8,F   O   R   B
46,ec_control,1,positive,6,V   A   S   P
46,ec_control,2,negative,9,F   R   I   B
46,ec_control,2,positive,2,P   Y   W   S
46,gen,6,negative,14,M   E   H   K
46,ec,2,negative,14,H   E   M   K
46,gen,2,negative,15,C   L   E   M
46,ec,5,positive,7,G   U   T   Z
46,gen,3,negative,18,K   E   L   M
46,gen,7,positive,17,G   U   N   D
46,ec_control,1,negative,3,J   O   R   F
46,ec,7,positive,10,N   U   G   Z
46,ec,8,positive,1,T   N   U   D
46,ec,1,negative,15,K   E   H   M
46,gen,1,positive,11,G   N   U   D
46,gen_control,3,negative,3,J   I   B   F
46,gen_control,3,positive,13,W   A   P   S
46,gen_control,4,negative,6,B   I   R   F
46,ec,7,negative,10,M   E   C   H
46,ec,6,positive,8,T   U   N   G
46,ec,3,negative,19,K   L   E   H
46,gen,8,positive,7,Z   U   D   T
46,gen,5,positive,4,Z   U   N   T
46,ec,8,negative,10,C   L   E   K
46,gen,8,negative,12,H   E   L   K
46,gen,3,positive,8,D   U   T   Z
46,ec,6,negative,8,C   E   L   K
46,gen,4,negative,14,C   H   E   L
46,gen_control,1,positive,4,S   P   Y   V
46,ec,4,negative,16,C   E   L   M
46,gen,1,negative,12,K   E   C   H
46,gen,4,positive,11,G   U   N   T
46,gen,2,positive,6,T   U   G   Z
46,gen_control,2,negative,11,B   J   O   F
46,gen_control,2,positive,12,S   W   Y   P
46,ec,4,positive,6,Z   U   N   D
46,ec,5,negative,13,C   H   E   K
