subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
57,ec,5,positive,14,P   A   W   S
57,ec,4,positive,15,W   A   D   S
57,ec,2,negative,14,F   L   O   R
57,gen,5,positive,14,D   A   P   S
57,gen,6,positive,14,S   N   A   D
57,ec,3,negative,13,J   O   L   F
57,ec,1,negative,11,J   O   R   F
57,ec_control,2,positive,6,H   Y   V   Z
57,gen,7,positive,16,N   A   P   S
57,ec_control,2,negative,5,K   I   G   M
57,gen,3,positive,10,D   W   A   P
57,gen_control,2,positive,3,Z   E   V   T
57,ec,8,negative,7,F   R   O   L
57,gen,5,negative,9,B   L   O   F
57,gen_control,2,negative,5,M   U   G   X
57,gen_control,4,negative,5,G   I   K   M
57,ec,1,positive,11,P   A   N   S
57,gen_control,3,negative,4,K   M   I   X
57,ec_control,1,positive,4,T   E   H   V
57,gen,6,negative,7,F   R   O   B
57,gen_control,1,positive,6,V   E   H   T
57,ec,7,positive,11,S   P   A   W
57,gen_control,4,positive,3,H   Y   T   V
57,gen,4,positive,11,P   A   N   D
57,gen,8,negative,10,B   R   O   F
57,gen,2,positive,12,W   A   P   S
57,ec,3,positive,12,D   A   N   S
57,ec,8,positive,12,S   P   A   D
57,gen,4,negative,10,B   O   L   F
57,ec,7,negative,9,B   O   R   F
57,gen,2,negative,8,B   R   O   L
57,gen,8,positive,13,S   W   A   D
57,gen,1,positive,14,S   N   A   W
57,gen,7,negative,11,B   L   O   R
57,ec,2,positive,13,S   W   A   P
57,gen_control,1,negative,4,K   U   M   X
57,ec,6,negative,5,L   O   B   F
57,ec,4,negative,6,F   O   R   B
57,ec,5,negative,7,B   O   R   L
57,gen_control,3,positive,2,T   V   Y   Z
57,gen,1,negative,7,L   O   R   B
57,gen,3,negative,6,J   O   R   B
57,ec_control,1,negative,2,G   M   U   X
57,ec,6,positive,11,W   A   N   S
