subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
73,gen_control,3,negative,11,K   M   I   X
73,ec,4,positive,18,S   W   A   P
73,ec,4,negative,14,J   O   R   B
73,gen_control,2,negative,9,M   U   G   X
73,ec,3,negative,4,F   O   R   B
73,gen,3,positive,19,N   A   P   S
73,ec_control,2,negative,15,K   I   G   M
73,ec,6,positive,2,S   N   A   D
73,gen,4,positive,5,P   A   N   D
73,gen,7,negative,17,B   L   O   R
73,ec,8,positive,19,P   A   W   S
73,gen,4,negative,13,B   L   O   F
73,gen,1,positive,18,D   A   N   S
73,ec,8,negative,15,B   R   O   L
73,ec,2,negative,7,J   O   R   F
73,gen,1,negative,17,J   O   L   F
73,gen_control,2,positive,10,Z   E   V   T
73,gen,5,positive,18,S   W   A   D
73,gen_control,4,negative,2,G   I   K   M
73,ec,3,positive,17,P   A   N   S
73,ec_control,1,positive,2,T   E   H   V
73,gen,7,positive,18,S   P   A   D
73,ec,7,positive,18,W   A   P   S
73,ec,5,negative,10,F   R   O   B
73,ec,2,positive,2,D   W   A   P
73,ec,5,positive,17,W   A   N   S
73,gen,6,negative,3,B   O   R   L
73,gen,2,negative,3,L   O   B   F
73,ec_control,2,positive,3,H   Y   V   Z
73,ec,1,negative,16,B   R   O   F
73,gen,3,negative,16,B   O   L   F
73,gen_control,3,positive,1,T   V   Y   Z
73,ec,7,negative,16,L   O   R   B
73,gen,2,positive,16,W   A   D   S
73,gen_control,1,negative,2,K   U   M   X
73,gen,8,negative,13,B   O   R   F
73,ec,1,positive,17,S   N   A   W
73,gen_control,1,positive,2,V   E   H   T
73,gen,6,positive,16,D   A   P   S
73,ec_control,1,negative,4,G   M   U   X
73,ec,6,negative,18,F   L   O   R
73,gen_control,4,positive,1,H   Y   T   V
73,gen,5,negative,18,F   R   O   L
73,gen,8,positive,17,S   P   A   W
