subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
50,gen,7,negative,15,B   L   O   R
50,ec,1,positive,17,S   N   A   W
50,gen,5,positive,5,W   A   D   S
50,gen,2,negative,10,J   O   R   B
50,gen,1,positive,9,D   A   P   S
50,gen,4,negative,3,F   L   O   R
50,gen,7,positive,18,D   A   N   S
50,ec_control,2,positive,15,K   I   G   M
50,ec,6,negative,6,B   O   L   F
50,gen,6,positive,5,P   A   N   D
50,ec,3,positive,16,S   W   A   P
50,ec,2,negative,15,L   O   B   F
50,ec,3,negative,7,B   O   R   F
50,gen_control,1,positive,4,K   U   M   X
50,ec_control,1,positive,3,G   M   U   X
50,gen_control,4,positive,10,G   I   K   M
50,gen,1,negative,14,F   O   R   B
50,gen,3,positive,18,P   A   W   S
50,gen,8,negative,9,B   R   O   L
50,ec,5,positive,9,S   W   A   D
50,ec,1,negative,7,B   L   O   F
50,ec,6,positive,5,S   P   A   W
50,ec,7,negative,6,B   R   O   F
50,gen_control,4,negative,0,H   Y   T   V
50,gen,3,negative,8,B   O   R   L
50,ec,2,positive,9,D   W   A   P
50,gen_control,3,positive,13,K   M   I   X
50,gen_control,1,negative,8,V   E   H   T
50,gen,6,negative,9,L   O   R   B
50,ec_control,1,negative,7,T   E   H   V
50,gen,8,positive,11,P   A   N   S
50,ec,8,positive,17,W   A   P   S
50,gen_control,2,negative,9,Z   E   V   T
50,ec,7,positive,16,N   A   P   S
50,gen_control,3,negative,16,T   V   Y   Z
50,ec,4,positive,12,S   N   A   D
50,ec_control,2,negative,7,H   Y   V   Z
50,ec,4,negative,8,F   R   O   B
50,ec,8,negative,8,J   O   R   F
50,ec,5,negative,8,F   R   O   L
50,gen_control,2,positive,2,M   U   G   X
50,gen,2,positive,9,W   A   N   S
50,gen,4,positive,9,S   P   A   D
50,gen,5,negative,8,J   O   L   F
