subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
71,ec,7,positive,15,H   E   M   K
71,ec,2,positive,9,C   E   L   K
71,gen,5,negative,7,Z   U   N   G
71,ec,3,positive,15,H   E   L   K
71,ec,5,negative,12,G   N   U   D
71,ec,4,negative,11,D   U   G   T
71,gen,3,negative,5,Z   U   D   T
71,ec,6,negative,7,D   U   T   Z
71,ec,3,negative,6,D   N   U   G
71,gen_control,1,negative,5,S   P   Y   V
71,gen,7,positive,11,C   H   E   L
71,gen,3,positive,10,C   E   L   M
71,gen_control,4,negative,13,P   S   A   V
71,gen_control,1,positive,12,F   O   R   B
71,gen,2,negative,10,T   U   N   G
71,gen_control,3,positive,14,J   I   B   F
71,gen,4,negative,12,N   U   G   Z
71,ec_control,1,negative,12,V   A   S   P
71,gen,8,negative,7,Z   U   N   D
71,ec,7,negative,11,G   U   N   D
71,gen_control,3,negative,10,W   A   P   S
71,gen_control,2,positive,13,B   J   O   F
71,gen_control,4,positive,13,B   I   R   F
71,gen,2,positive,11,M   E   H   K
71,ec,2,negative,6,G   U   N   T
71,ec_control,2,negative,6,P   Y   W   S
71,gen,6,positive,8,C   L   E   M
71,ec,8,negative,12,D   U   N   T
71,gen,4,positive,11,K   E   L   M
71,ec,4,positive,7,M   E   C   H
71,gen,1,negative,12,G   U   T   Z
71,ec_control,2,positive,13,F   R   I   B
71,gen,7,negative,14,T   N   U   D
71,ec,6,positive,9,C   H   E   K
71,gen,6,negative,8,Z   U   N   T
71,gen,8,positive,12,C   L   E   K
71,ec,5,positive,8,K   E   C   H
71,ec,1,negative,7,T   U   G   Z
71,gen,1,positive,11,K   L   E   M
71,ec,8,positive,10,L   E   M   K
71,ec,1,positive,7,K   E   H   M
71,gen_control,2,negative,6,S   W   Y   P
71,ec_control,1,positive,13,J   O   R   F
71,gen,5,positive,10,K   L   E   H
