subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
5,gen,2,positive,9,D   U   G   T
5,gen_control,3,negative,7,W   A   P   S
5,gen,1,positive,11,G   U   N   D
5,gen,3,positive,9,Z   U   N   T
5,ec,8,positive,12,D   U   N   T
5,ec,2,negative,12,C   L   E   M
5,gen,4,negative,8,K   E   C   H
5,ec,1,negative,12,C   E   L   K
5,ec_control,2,positive,8,F   R   I   B
5,ec,7,negative,10,C   L   E   K
5,gen,1,negative,9,H   E   L   K
5,ec,2,positive,9,T   N   U   D
5,gen,2,negative,9,C   H   E   K
5,gen,6,negative,15,C   H   E   L
5,gen_control,2,negative,1,S   W   Y   P
5,gen_control,3,positive,0,J   I   B   F
5,gen_control,4,negative,6,P   S   A   V
5,ec,8,negative,11,K   E   H   M
5,gen,8,negative,9,K   E   L   M
5,gen_control,1,positive,12,F   O   R   B
5,ec_control,2,negative,8,P   Y   W   S
5,gen,7,negative,9,L   E   M   K
5,ec,3,negative,10,K   L   E   H
5,gen,5,negative,12,C   E   L   M
5,gen,7,positive,7,N   U   G   Z
5,gen,5,positive,8,G   U   T   Z
5,ec,1,positive,8,T   U   G   Z
5,ec,7,positive,8,G   U   N   T
5,ec,6,positive,8,Z   U   N   D
5,ec,6,negative,10,K   L   E   M
5,ec,4,positive,5,G   N   U   D
5,gen_control,4,positive,3,B   I   R   F
5,ec,3,positive,3,D   U   T   Z
5,gen,8,positive,3,T   U   N   G
5,ec_control,1,negative,3,V   A   S   P
5,ec,4,negative,3,H   E   M   K
5,gen_control,2,positive,3,B   J   O   F
5,gen,4,positive,3,D   N   U   G
5,ec,5,negative,2,M   E   C   H
5,gen_control,1,negative,2,S   P   Y   V
5,ec,5,positive,2,Z   U   D   T
5,gen,6,positive,2,Z   U   N   G
5,gen,3,negative,2,M   E   H   K
5,ec_control,1,positive,8,J   O   R   F
