subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
8,ec,4,positive,10,L   E   M   K
8,gen_control,4,positive,7,P   S   A   V
8,gen_control,2,positive,5,S   W   Y   P
8,ec_control,1,positive,8,V   A   S   P
8,ec_control,1,negative,13,J   O   R   F
8,gen,1,negative,16,G   U   N   T
8,ec,8,negative,15,D   U   N   T
8,ec,5,negative,15,G   U   N   D
8,ec,7,negative,12,Z   U   D   T
8,ec,7,positive,16,C   L   E   M
8,ec_control,2,positive,4,P   Y   W   S
8,ec,6,negative,12,Z   U   N   D
8,gen_control,2,negative,14,B   J   O   F
8,gen,6,negative,14,Z   U   N   G
8,ec,1,negative,15,T   U   N   G
8,ec,8,positive,11,H   E   L   K
8,ec,5,positive,14,K   L   E   M
8,ec,2,positive,7,K   L   E   H
8,gen,4,positive,12,C   E   L   K
8,gen_control,1,positive,1,S   P   Y   V
8,gen,4,negative,9,T   N   U   D
8,gen,3,positive,10,C   L   E   K
8,gen_control,3,negative,7,J   I   B   F
8,gen,1,positive,13,H   E   M   K
8,gen,5,negative,6,N   U   G   Z
8,gen,3,negative,7,D   N   U   G
8,gen,8,negative,10,D   U   G   T
8,gen,5,positive,9,K   E   H   M
8,gen,8,positive,13,C   H   E   K
8,ec,3,positive,9,K   E   C   H
8,gen,2,negative,9,G   N   U   D
8,ec,1,positive,9,K   E   L   M
8,gen_control,4,negative,9,B   I   R   F
8,gen,7,negative,9,Z   U   N   T
8,gen,7,positive,9,C   E   L   M
8,ec_control,2,negative,7,F   R   I   B
8,ec,2,negative,11,G   U   T   Z
8,ec,4,negative,12,D   U   T   Z
8,gen,2,positive,12,M   E   C   H
8,gen_control,3,positive,12,W   A   P   S
8,gen,6,positive,13,M   E   H   K
8,gen_control,1,negative,6,F   O   R   B
8,ec,3,negative,6,T   U   G   Z
8,ec,6,positive,7,C   H   E   L
