subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
75,gen,7,positive,19,J   O   L   F
75,gen_control,2,positive,16,Z   E   V   T
75,gen_control,1,positive,17,V   E   H   T
75,gen_control,4,negative,11,G   I   K   M
75,ec_control,2,positive,6,H   Y   V   Z
75,ec,2,positive,17,F   L   O   R
75,ec_control,2,negative,11,K   I   G   M
75,gen,3,negative,17,D   A   P   S
75,ec,5,positive,6,B   L   O   F
75,ec,6,negative,14,S   N   A   W
75,gen,1,negative,15,S   P   A   W
75,gen_control,3,positive,4,T   V   Y   Z
75,ec,6,positive,12,B   R   O   F
75,gen,6,positive,16,F   R   O   L
75,gen,6,negative,17,N   A   P   S
75,gen,4,positive,15,B   O   R   F
75,ec,4,negative,15,P   A   N   S
75,ec,3,positive,15,B   R   O   L
75,gen,8,negative,17,W   A   N   S
75,gen,8,positive,19,B   O   L   F
75,gen_control,2,negative,0,M   U   G   X
75,ec,7,positive,19,B   L   O   R
75,ec,7,negative,12,W   A   D   S
75,gen,1,positive,12,J   O   R   F
75,ec,1,negative,19,P   A   W   S
75,ec,1,positive,19,L   O   R   B
75,gen,5,positive,19,F   O   R   B
75,ec,4,positive,19,L   O   B   F
75,ec,2,negative,19,S   W   A   P
75,gen,4,negative,18,D   W   A   P
75,gen_control,3,negative,1,K   M   I   X
75,gen,2,negative,19,W   A   P   S
75,gen,2,positive,19,F   R   O   B
75,gen_control,1,negative,0,K   U   M   X
75,ec,8,positive,18,B   O   R   L
75,gen,3,positive,18,J   O   R   B
75,ec,8,negative,18,D   A   N   S
75,gen,5,negative,18,P   A   N   D
75,ec,5,negative,18,S   N   A   D
75,gen,7,negative,18,S   W   A   D
75,gen_control,4,positive,0,H   Y   T   V
75,ec_control,1,positive,0,T   E   H   V
75,ec_control,1,negative,0,G   M   U   X
75,ec,3,negative,14,S   P   A   D
