subjnr,stimulus_type,stimulus_number,us_valence,eval_rating,cs_filename
9,gen,2,positive,6,P   A   N   S
9,ec,2,negative,5,F   L   O   R
9,gen,1,positive,4,S   P   A   W
9,ec,6,positive,4,S   N   A   W
9,ec,7,positive,4,N   A   P   S
9,ec,4,negative,10,J   O   R   B
9,ec_control,2,negative,12,K   I   G   M
9,ec,3,positive,11,D   A   P   S
9,gen,4,negative,11,B   O   R   L
9,ec,6,negative,4,J   O   L   F
9,ec,1,positive,12,P   A   N   D
9,ec_control,2,positive,10,H   Y   V   Z
9,gen_control,1,negative,7,K   U   M   X
9,ec,2,positive,12,S   W   A   D
9,gen,8,positive,12,S   W   A   P
9,ec,5,negative,7,F   O   R   B
9,ec,8,negative,6,B   L   O   F
9,gen,4,positive,11,W   A   P   S
9,gen,7,positive,9,W   A   D   S
9,gen,3,positive,7,S   N   A   D
9,gen_control,2,negative,8,M   U   G   X
9,gen_control,4,positive,5,H   Y   T   V
9,ec_control,1,negative,4,G   M   U   X
9,gen,1,negative,5,B   O   L   F
9,gen,8,negative,7,B   L   O   R
9,ec,8,positive,11,D   A   N   S
9,gen_control,3,negative,10,K   M   I   X
9,ec,7,negative,8,B   R   O   L
9,ec,5,positive,11,S   P   A   D
9,gen,2,negative,9,L   O   B   F
9,gen,6,positive,10,W   A   N   S
9,gen_control,1,positive,10,V   E   H   T
9,gen_control,4,negative,7,G   I   K   M
9,ec,3,negative,5,J   O   R   F
9,ec,1,negative,6,B   R   O   F
9,gen,7,negative,8,B   O   R   F
9,gen,5,positive,9,P   A   W   S
9,ec,4,positive,9,D   W   A   P
9,gen_control,3,positive,9,T   V   Y   Z
9,gen,3,negative,7,F   R   O   B
9,ec_control,1,positive,12,T   E   H   V
9,gen,5,negative,9,L   O   R   B
9,gen,6,negative,10,F   R   O   L
9,gen_control,2,positive,9,Z   E   V   T
