ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
131	Cologne	Hässlich	white3.bmp	Bob	gibt all seinen Freunden in der Bar ein Getränk aus	pos	c	Correct	2.138889	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Verletzung	white3.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	u	False	2.280029	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Tod	white3.bmp	Bob	wurde festgenommen, als er versuchte Süßigkeiten aus einem Kiosk zu stehlen	neg	u	Correct	2.344329	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Hölle	white3.bmp	Bob	sagte einer Frau, dass sie ihre Brieftasche fallen gelassen hatte	pos	c	Correct	2.033399	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Verletzung	white3.bmp	Bob	raubte einen Supermarkt aus	neg	u	Correct	2.180627	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Schmerz	white3.bmp	Bob	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte	neg	c	False	2.596277	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Tod	white3.bmp	Bob	überfuhr einen Hund, als er zu schnell durch ein Wohngebiet fuhr	neg	u	Correct	2.170203	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Schmerz	white3.bmp	Bob	kocht ein leckeres Abendessen für seine Freunde	pos	c	Correct	1.661027	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Hässlich	white3.bmp	Bob	klaute Büroartikel von seiner Arbeit	neg	u	Correct	1.474450	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Verletzung	white3.bmp	Bob	half einem Freund bei dessen Umzug in eine Wohnung	pos	c	Correct	1.692622	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Krieg	white3.bmp	Bob	schlug einer Frau die Einkaufstüte aus den Armen, als er die Straße runter rannte	neg	u	Correct	3.435475	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Abfall	white3.bmp	Bob	ließ sein Lagerfeuer in der Nacht brennen und verursachte so einen kleinen Waldbrand	neg	u	Correct	2.419623	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Tod	white3.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	Correct	3.485475	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Gestank	white3.bmp	Bob	half bei einem Bewegungsprogramm für behinderte Kinder	pos	c	Correct	4.015244	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Abfall	white3.bmp	Bob	ließ den Herd an, als er das Haus verließ	neg	u	Correct	3.283001	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Spinne	white3.bmp	Bob	reichte eine Aufgabe auf der Arbeit rechtzeitig ein	pos	c	Correct	1.657190	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Schmerz	white3.bmp	Bob	nahm einen Parkplatz weg, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken	neg	u	Correct	5.031150	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Gestank	white3.bmp	Bob	ließ kleine Kinder in seinem Obstgarten spielen, weil kein Park in der Nähe war	pos	c	Correct	3.249162	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Tod	white3.bmp	Bob	fuhr mit seinem Auto über ein Kinderfahrrad	neg	u	Correct	3.452634	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Gestank	white3.bmp	Bob	wurde sein Führerschein abgenommen, weil er betrunken Auto fuhr	neg	u	Correct	1.719586	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Krieg	white3.bmp	Bob	weigerte sich die Zigarette auszumachen, obwohl ihn mehrere Leute in einem vollen Bus darum baten	neg	u	Correct	2.383824	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Hölle	white3.bmp	Bob	parkte sein Auto auf einem Behindertenparkplatz	neg	u	Correct	2.282389	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Verletzung	white3.bmp	Bob	verkaufte ein Auto mit kaputtem Motor an ein unwissendes Paar für 400 €	neg	u	Correct	3.550432	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	﻿Leiche	white3.bmp	Bob	brachte einem Nachbarskind das Fahrradfahren bei	pos	c	Correct	1.985993	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Tod	white3.bmp	Bob	überzeugte seinen Boss einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam	neg	u	Correct	2.425072	1	1	neg	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Abfall	white3.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	c	Correct	5.734189	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Tod	white3.bmp	Bob	hat zwei Jahre in den Slums von Chicago verbracht und dort freiwillig als medizinischer Assistent gearbeitet	pos	c	Correct	2.523424	1	1	pos	methexp32	2018-02-05_11.53.33.825000
131	Cologne	Abfall	white3.bmp	Bob	fertigte einen Lampenschirm aus Buntglas als Hochzeitsgeschenk für seine Schwester an	pos	c	Correct	2.456824	1	1	pos	methexp32	2018-02-05_11.53.33.825000
