ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
122	Cologne	Geschenk	white4.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	False	4.395393	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Freund	white4.bmp	Bob	betrank sich und schubste ein siebenjähriges Mädchen	neg	c	Correct	2.518870	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Glücklich	white4.bmp	Bob	verspottete seine Freundin auf einer Party	neg	c	Correct	1.180886	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Party	white4.bmp	Bob	schenkt seiner Mutter Blumen	pos	u	Correct	1.680495	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Freund	white4.bmp	Bob	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren	neg	c	Correct	2.304447	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Party	white4.bmp	Bob	drehte die Musik mitten in der Nacht laut auf	neg	c	Correct	1.537034	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Glücklich	white4.bmp	Bob	lieh sich einige Unterlagen von einem Bekannten und gab sie nie zurück	neg	c	Correct	2.541194	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Kuss	white4.bmp	Bob	erschreckte eine Frau, die alleine eine dunkle Straße entlang ging	neg	c	Correct	2.614193	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Welpe	white4.bmp	Bob	﻿leistete erste Hilfe für das Opfer eines Unfalles mit Fahrerflucht bis der Krankenwagen kam	pos	u	Correct	4.489987	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Geschenk	white4.bmp	Bob	repariert über das Wochenende das Fahrrad eines Kindes	pos	u	Correct	1.980791	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Welpe	white4.bmp	Bob	machte seine Zigarette in einem Gebäude aus, als er das Nichtraucher Schild entdeckt hatte	pos	u	Correct	3.674343	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Glücklich	white4.bmp	Bob	half einem jungen Kind das Alphabet zu lernen	pos	u	Correct	2.456814	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Kuss	white4.bmp	Bob	drängelte sich an der Warteschlange eines Kinos vor	neg	c	Correct	2.111356	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Kätzchen	white4.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	u	Correct	0.768840	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Lächeln	white4.bmp	Bob	ließ eine ältere Person in der Kassenschlange vor	pos	u	Correct	1.784942	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Hübsch	white4.bmp	Bob	kaufte einer Freundin eine Topfpflanze zum Valentinstag	pos	u	Correct	2.627626	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Kuss	white4.bmp	Bob	verspottete einen liegengebliebenen Autofahrer während eines Regensturms	neg	c	Correct	2.331256	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Welpe	white4.bmp	Bob	machte seinen Sitz für eine ältere Person im Bus frei	pos	u	Correct	1.232802	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Hübsch	white4.bmp	Bob	half einem Nachbarskind ein Bild zu malen	pos	u	Correct	1.966165	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Kuss	white4.bmp	Bob	flog zu einem Freund, der sich nicht gut fühlte	pos	u	Correct	2.239815	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Hübsch	white4.bmp	Bob	war Zeuge eines Autounfalls, aber meldete diesen nicht	neg	c	Correct	2.588626	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	﻿Blume	white4.bmp	Bob	raubte einen Supermarkt aus	neg	c	Correct	1.945150	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Welpe	white4.bmp	Bob	reichte ein Unterrichtsprojekt eines anderen unter seinem Namen ein	neg	c	Correct	2.120642	1	2	neg	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Hübsch	white4.bmp	Bob	schreibt seinen Eltern mindestens alle zwei Wochen	pos	u	Correct	2.158850	1	2	pos	methexp32	2018-02-02_09.09.00.416000
122	Cologne	Glücklich	white4.bmp	Bob	gab 20 € an eine Hilfsorganisation	pos	u	Correct	1.251527	1	2	pos	methexp32	2018-02-02_09.09.00.416000
