ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
128	Cologne	Geschenk	white5.bmp	Bob	parkte sein Auto auf einem Behindertenparkplatz	neg	u	False	4.589604	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Kuss	white5.bmp	Bob	half ehrenamtlich älteren Menschen, ihre Gärten aufzuräumen und ihre Häuser zu streichen	pos	u	Correct	4.113096	1	2	pos	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Party	white5.bmp	Bob	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften	neg	u	False	3.777237	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Kätzchen	white5.bmp	Bob	arbeitete unter falschem Firmennamen und ließ Leute im Voraus für Arbeiten bezahlen, die er gar nicht zu machen plante	neg	c	Correct	5.379488	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Hübsch	white5.bmp	Bob	half bei einem Bewegungsprogramm für behinderte Kinder	pos	u	Correct	2.334323	1	2	pos	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Geschenk	white5.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	u	Correct	1.947834	1	2	pos	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Party	white5.bmp	Bob	veranstaltete eine Überraschungsparty zum Geburtstag seines Vaters	pos	c	False	3.530109	1	2	pos	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Geschenk	white5.bmp	Bob	lieh einem Freund in finanzieller Not Geld 	pos	u	Correct	3.209791	1	2	pos	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Kuss	white5.bmp	Bob	fand eine gute Armbanduhr im Park und verkaufte sie	neg	c	Correct	2.960987	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Lächeln	white5.bmp	Bob	ignorierte Hilferufe auf der Skipiste, indem er zu schnell vorbeifuhr um anzuhalten	neg	c	Correct	5.448434	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Freund	white5.bmp	Bob	fuhr einen Hund auf der Straße an und fuhr weiter, ohne dem Besitzer Bescheid zu sagen	neg	c	Correct	3.207328	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Kätzchen	white5.bmp	Bob	weigerte sich die Zigarette auszumachen, obwohl ihn mehrere Leute in einem vollen Bus darum baten	neg	c	Correct	3.857616	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Glücklich	white5.bmp	Bob	fuhr mit seinem Fahrrad jeden Tag zur Arbeit um die Umweltverschmutzung und den Benzinverbrauch zu verringern	pos	u	Correct	6.003925	1	2	pos	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Glücklich	white5.bmp	Bob	fuhr unter Alkoholeinfluss in ein geparktes Auto 	neg	c	Correct	2.924116	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Hübsch	white5.bmp	Bob	schlug einer Frau die Einkaufstüte aus den Armen, als er die Straße runter rannte	neg	c	Correct	3.443212	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Party	white5.bmp	Bob	drehte das Radio mitten in der Nacht auf einem Campingplatz  auf volle Lautstärke	neg	c	Correct	4.051754	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	﻿Blume	white5.bmp	Bob	zerschlug ein Fenster eines öffentlichen Gebäudes während einer Demonstration gegen den Bau eines Altenheims	neg	c	Correct	6.146021	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Kuss	white5.bmp	Bob	schlief am Steuer ein und knallte in ein entgegenkommendes Auto	neg	c	Correct	2.225429	1	2	neg	methexp32	2018-02-02_12.58.57.642000
128	Cologne	Glücklich	white5.bmp	Bob	verfasste ein Manuskript für einen Freund	pos	u	Correct	1.723631	1	2	pos	methexp32	2018-02-02_12.58.57.642000
