ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
119	Cologne	Hölle	white2.bmp	Bob	machte eine Diät mit wenig Fett und verlor 10 Kilogramm	pos	c	Correct	14.866812	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Spinne	white2.bmp	Bob	schlug einer Frau die Einkaufstüte aus den Armen, als er die Straße runter rannte	neg	u	Correct	5.887038	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Schmerz	white2.bmp	Bob	gibt all seinen Freunden in der Bar ein Getränk aus	pos	c	Correct	2.963840	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Krieg	white2.bmp	Bob	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprühfarbe	neg	u	Correct	4.973669	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Gestank	white2.bmp	Bob	kaufte seinen Eltern zum 25. Hochzeitstag Flugtickets für einen Ausflug nach Hawaii	pos	c	Correct	10.889653	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Spinne	white2.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	u	False	3.132080	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	﻿Leiche	white2.bmp	Bob	adoptierte kleine Kinder und erzog sie, als ob es seine eigenen Kinder gewesen wären	pos	c	Correct	4.193498	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Hölle	white2.bmp	Bob	sagte einem jungen Kind, das im Schmutz spielte, dass es dumm sei und zu jung, um es besser zu wissen	neg	u	Correct	7.261125	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Spinne	white2.bmp	Bob	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen	pos	c	Correct	9.214399	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Abfall	white2.bmp	Bob	wurde für das Angreifen seiner Frau inhaftiert	neg	u	Correct	4.388217	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Hässlich	white2.bmp	Bob	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten	pos	c	Correct	5.037805	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Hässlich	white2.bmp	Bob	half ehrenamtlich älteren Menschen, ihre Gärten aufzuräumen und ihre Häuser zu streichen	pos	c	Correct	5.820373	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Verletzung	white2.bmp	Bob	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind	neg	u	Correct	3.330753	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Spinne	white2.bmp	Bob	kaufte eine alte Gitarre und reparierte sie für seinen Cousin	pos	c	Correct	3.185568	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Krieg	white2.bmp	Bob	sagt der Eigentümerin eines kleines Ladens, dass sie ihm zu viel Wechselgeld gegeben hat	pos	c	Correct	4.248048	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Hässlich	white2.bmp	Bob	ist ein Lesespezialist, der ehrenamtlich Leseunterricht erteilt	pos	c	Correct	2.723977	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Krieg	white2.bmp	Bob	machte seinen Sitz für eine ältere Person im Bus frei	pos	c	Correct	2.515120	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Gestank	white2.bmp	Bob	schrie einen achtjährigen Jungen an, der mit seinem Fahrrad auf dem Bürgersteig fuhr	neg	u	Correct	2.463050	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Krieg	white2.bmp	Bob	ließ sein Lagerfeuer in der Nacht brennen und verursachte so einen kleinen Waldbrand	neg	u	Correct	3.094467	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Schmerz	white2.bmp	Bob	half einem Freund seine Wohnung neu zu streichen	pos	c	Correct	2.222113	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Spinne	white2.bmp	Bob	machte die Gitarre seines Freundes kaputt, weil er sauer war	neg	u	Correct	2.185811	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Krieg	white2.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	u	Correct	2.234017	1	1	neg	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Verletzung	white2.bmp	Bob	nahm eine Familie bei sich auf, die ihr Zuhause durch einen Brand verloren hatte	pos	c	Correct	2.446025	1	1	pos	methexp32	2018-02-01_12.58.43.331000
119	Cologne	Hässlich	white2.bmp	Bob	sagt immer guten Morgen mit einem großen Lächeln im Gesicht	pos	c	Correct	3.180078	1	1	pos	methexp32	2018-02-01_12.58.43.331000
