ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
151	Cologne	Hölle	white4.bmp	Bob	kaufte auf der Kirmes einem Nachbarskind einen Ballon 	pos	c	Correct	3.206194	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Abfall	white4.bmp	Bob	half Freunden beim Umzug in das neue Haus	pos	c	Correct	1.757814	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Gestank	white4.bmp	Bob	kaufte Lebensmittel für eine ältere Frau von nebenan, die krank war	pos	u	False	4.007982	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Verletzung	white4.bmp	Bob	arbeitet einen Tag in der Woche ehrenamtlich in einer Kindertagesstätte	pos	c	Correct	2.502288	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Abfall	white4.bmp	Bob	weigerte sich eine Petition für die Verbesserung eines Spielplatzes für Schulkinder zu unterschreiben	neg	u	Correct	3.748198	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	﻿Leiche	white4.bmp	Bob	stand an einer Straßenecke und beleidigte Menschen, die an der Ecke vorbei liefen	neg	u	Correct	3.045930	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hässlich	white4.bmp	Bob	kämpfte gegen ein diskriminierendes Gesetz, welches es Minderheiten erschwerte Wohnungen zu mieten	pos	c	Correct	3.690121	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Tod	white4.bmp	Bob	ignorierte einen Unfall mit Fahrerflucht, bei dem eine Person aus dem Auto geschleudert worden war	neg	u	Correct	2.712809	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Spinne	white4.bmp	Bob	bewahrt Dosen und Flaschen zum Recyceln auf	pos	c	Correct	2.834084	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Krieg	white4.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	u	Correct	1.956018	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Gestank	white4.bmp	Bob	nahm einen Parkplatz weg, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken	neg	u	Correct	4.415869	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Verletzung	white4.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	u	Correct	2.482142	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Krieg	white4.bmp	Bob	half seiner Frau ein großes Gemüsebeet im Garten anzulegen	pos	c	Correct	2.527789	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Krieg	white4.bmp	Bob	half einem ausländischen Stundenten eine Wohnung zu finden	pos	c	Correct	2.145527	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Spinne	white4.bmp	Bob	half einem Freund seine Wohnung neu zu streichen	pos	c	Correct	1.856157	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	﻿Leiche	white4.bmp	Bob	ließ ein älteres Paar umsonst in den Bus, den er fuhr, weil sie nicht genug Geld hatten für zwei Tickets	pos	c	Correct	8.449787	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hässlich	white4.bmp	Bob	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind	neg	u	Correct	1.651094	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hässlich	white4.bmp	Bob	klaute Kleidung aus Waschmaschinen im Waschsalon	neg	u	Correct	2.880839	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Tod	white4.bmp	Bob	half einem Patienten im Rollstuhl auf eine Rampe	pos	u	False	1.667485	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	﻿Leiche	white4.bmp	Bob	﻿raste zerstreut über eine rote Ampel an einer Kreuzung und knallte in die Seite eines Autos	neg	u	Correct	2.756495	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Abfall	white4.bmp	Bob	schrie einen achtjährigen Jungen an, der mit seinem Fahrrad auf dem Bürgersteig fuhr	neg	u	Correct	2.513531	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Gestank	white4.bmp	Bob	klaute Büroartikel von seiner Arbeit	neg	u	Correct	2.055597	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Spinne	white4.bmp	Bob	parkte sein Auto auf einem Behindertenparkplatz	neg	u	Correct	1.877256	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hölle	white4.bmp	Bob	hob kleine Küken auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren	pos	c	Correct	3.726856	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Schmerz	white4.bmp	Bob	arbeitete unter falschem Firmennamen und ließ Leute im Voraus für Arbeiten bezahlen, die er gar nicht zu machen plante	neg	u	Correct	3.300799	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hölle	white4.bmp	Bob	weigerte sich einem Freund ein Buch auszuleihen, welches dieser für eine Hausarbeit brauchte	neg	u	Correct	2.537947	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Gestank	white4.bmp	Bob	erschoss einen Singvogel mit seinem Gewehr	neg	u	Correct	2.314809	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Schmerz	white4.bmp	Bob	kam nicht zu einem vorher vereinbarten Tennisspiel	neg	u	Correct	3.361508	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hölle	white4.bmp	Bob	liest einem blinden Freund regelmäßig vor	pos	c	Correct	2.726779	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Schmerz	white4.bmp	Bob	wurde verhaftet weil er mit 500 € gefälschtem Geld bezahlte	neg	u	Correct	1.839655	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hölle	white4.bmp	Bob	erschien nicht als wichtiger Zeuge in einem Drogenfall, in dem ein Freund involviert war	neg	u	Correct	3.737176	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hässlich	white4.bmp	Bob	ist ein Lesespezialist, der ehrenamtlich Leseunterricht erteilt	pos	c	Correct	2.583392	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Schmerz	white4.bmp	Bob	fuhr eine weite Strecke um seine Eltern zu besuchen	pos	c	Correct	2.545601	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Hässlich	white4.bmp	Bob	drängelte sich an der Warteschlange eines Kinos vor	neg	u	Correct	2.812541	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Krieg	white4.bmp	Bob	schenkt seiner Mutter Blumen	pos	c	Correct	1.195911	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Verletzung	white4.bmp	Bob	erklärte einem Fahrer, der die Orientierung verloren hatte, den Weg	pos	c	Correct	2.563602	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Spinne	white4.bmp	Bob	tat so, als ob er die Bitte einer Frau nicht hören würde, ihr beim Hochheben ihres Kinderwagens an einer hohen Bordsteinkante zu helfen	neg	u	Correct	3.990404	1	1	neg	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Abfall	white4.bmp	Bob	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land	pos	c	Correct	2.161404	1	1	pos	methexp32	2018-02-14_10.41.27.568000
151	Cologne	Tod	white4.bmp	Bob	meldete einer Ski-Patrouille, dass sein Freund nicht rechtzeitig von einer Skitour im Gelände zurückgekehrt war	pos	c	Correct	4.161292	1	1	pos	methexp32	2018-02-14_10.41.27.568000
