ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
143	Cologne	Glücklich	white2.bmp	Bob	verbringt oft Zeit in einem Altenheim und hilft dort aus	pos	c	False	14.704346	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Geschenk	white2.bmp	Bob	nahm eine Familie bei sich auf, die ihr Zuhause durch einen Brand verloren hatte	pos	u	Correct	6.131424	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Party	white2.bmp	Bob	klaute Kleidung aus Waschmaschinen im Waschsalon	neg	c	Correct	5.388981	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Lächeln	white2.bmp	Bob	drängelte sich an einer Tankstelle vor	neg	c	Correct	2.535181	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Welpe	white2.bmp	Bob	half einem jungen Kind das Alphabet zu lernen	pos	u	Correct	2.319939	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Glücklich	white2.bmp	Bob	liest seinen Kindern aus Alice im Wunderland vor bevor sie ins Bett gehen	pos	u	Correct	2.589616	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Party	white2.bmp	Bob	half bei einem Bewegungsprogramm für behinderte Kinder	pos	u	Correct	3.342807	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Lächeln	white2.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	u	Correct	3.822861	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Glücklich	white2.bmp	Bob	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren	neg	u	False	2.840361	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Freund	white2.bmp	Bob	kaufte Artikel in einem Discounter und gab sie in einem anderen Laden mit höheren Preisen für Rückgeld zurück	neg	u	False	5.695449	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Lächeln	white2.bmp	Bob	fuhr mit seinem Auto mit 110 km/h durch ein Wohngebiet um seine Freundin zu beeindrucken	neg	c	Correct	4.148819	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Hübsch	white2.bmp	Bob	rettete ein Kind vor einem näherkommenden Auto	pos	c	False	2.200158	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Kuss	white2.bmp	Bob	verließ ein Restaurant, ohne die Rechnung zu bezahlen	neg	c	Correct	2.730900	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Kätzchen	white2.bmp	Bob	bewahrt Dosen und Flaschen zum Recyceln auf	pos	u	Correct	3.363120	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Kuss	white2.bmp	Bob	machte seinen Sitz für eine ältere Person im Bus frei	pos	u	Correct	2.289000	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Lächeln	white2.bmp	Bob	benutzte Essensgutscheine, die für jemand anderes bereitgestellt worden waren 	neg	c	Correct	3.039492	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	﻿Blume	white2.bmp	Bob	ignorierte einen Unfall mit Fahrerflucht, bei dem eine Person aus dem Auto geschleudert worden war	neg	c	Correct	5.385528	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Hübsch	white2.bmp	Bob	fuhr einen Hund auf der Straße an und fuhr weiter, ohne dem Besitzer Bescheid zu sagen	neg	c	Correct	3.508955	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Hübsch	white2.bmp	Bob	opferte eine beträchtliche Zeit für ehrenamtlichen Unterricht von benachteiligten Schülern in Mathe und Englisch	pos	u	Correct	4.905411	1	2	pos	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Kätzchen	white2.bmp	Bob	wurde für das Angreifen seiner Frau inhaftiert	neg	c	Correct	3.716752	1	2	neg	methexp32	2018-02-06_16.04.56.398000
143	Cologne	Kätzchen	white2.bmp	Bob	warf auf einer Party einen Stuhl durchs Fenster	neg	c	Correct	4.213000	1	2	neg	methexp32	2018-02-06_16.04.56.398000
