ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
138	Cologne	﻿Blume	white1.bmp	Bob	verspottete seine Freundin auf einer Party	neg	u	False	10.225436	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Lächeln	white1.bmp	Bob	half einem Nachbarskind ein Bild zu malen	pos	c	False	9.137643	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kätzchen	white1.bmp	Bob	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war	pos	u	Correct	2.956304	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Geschenk	white1.bmp	Bob	﻿raste zerstreut über eine rote Ampel an einer Kreuzung und knallte in die Seite eines Autos	neg	c	Correct	6.208896	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Party	white1.bmp	Bob	musste 500 € Strafe zahlen, weil er seinen Müll in einem Nationalpark auf den Boden warf	neg	c	Correct	10.441635	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Glücklich	white1.bmp	Bob	fertigte einen Lampenschirm aus Buntglas als Hochzeitsgeschenk für seine Schwester an	pos	u	Correct	12.287583	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kätzchen	white1.bmp	Bob	schlief am Steuer ein und knallte in ein entgegenkommendes Auto	neg	c	Correct	3.746556	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kuss	white1.bmp	Bob	machte lautstark rassistische Äußerungen gegenüber seinen Freunden in einer Bar	neg	c	Correct	5.124498	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kuss	white1.bmp	Bob	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen	pos	u	Correct	8.265349	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kuss	white1.bmp	Bob	wurde wegen des Verkaufes von Heroin an Teenager verhaftet	neg	c	Correct	3.504598	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Glücklich	white1.bmp	Bob	ließ ein älteres Paar umsonst in den Bus, den er fuhr, weil sie nicht genug Geld hatten für zwei Tickets	pos	u	Correct	6.563207	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Geschenk	white1.bmp	Bob	warf auf einer Party einen Stuhl durchs Fenster	neg	c	Correct	8.616743	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Geschenk	white1.bmp	Bob	wurde für das Angreifen seiner Frau inhaftiert	neg	c	Correct	3.738350	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Party	white1.bmp	Bob	half einem jungen Kind das Alphabet zu lernen	pos	u	Correct	2.639765	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kuss	white1.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	c	Correct	3.437946	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Hübsch	white1.bmp	Bob	gibt all seinen Freunden in der Bar ein Getränk aus	pos	u	Correct	4.757530	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Freund	white1.bmp	Bob	stand an einer Straßenecke und beleidigte Menschen, die an der Ecke vorbei liefen	neg	c	Correct	8.576305	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Hübsch	white1.bmp	Bob	kaufte eine alte Gitarre und reparierte sie für seinen Cousin	pos	u	Correct	3.312669	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Party	white1.bmp	Bob	half seinem Freund sein Haus zu restaurieren, damit dieser seiner Familie ein besseres Zuhause bieten konnte	pos	u	Correct	7.912295	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Geschenk	white1.bmp	Bob	vermied den Kontakt mit anderen Leuten, um sie nicht mit seiner Erkältung anzustecken	pos	u	Correct	5.732194	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Glücklich	white1.bmp	Bob	fuhr mit seinem Auto über ein Kinderfahrrad	neg	c	Correct	3.892459	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	﻿Blume	white1.bmp	Bob	half ehrenamtlich älteren Menschen, ihre Gärten aufzuräumen und ihre Häuser zu streichen	pos	u	Correct	4.409482	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Hübsch	white1.bmp	Bob	kaufte seinen Eltern zum 25. Hochzeitstag Flugtickets für einen Ausflug nach Hawaii	pos	u	Correct	4.163888	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Freund	white1.bmp	Bob	macht Anhänger von Minderheiten, die er kennt, herunter 	neg	c	Correct	5.206648	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Lächeln	white1.bmp	Bob	versucht immer wenn möglich jemanden mitzunehmen, wenn er längere Strecken fährt	pos	u	Correct	6.414227	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kuss	white1.bmp	Bob	lieh einem Freund in finanzieller Not Geld 	pos	u	Correct	3.091229	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Freund	white1.bmp	Bob	half seiner Mutter während seines freien Tages im Haus	pos	u	Correct	3.831908	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Kätzchen	white1.bmp	Bob	ließ eine ältere Person in der Kassenschlange vor	pos	u	Correct	4.250421	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Freund	white1.bmp	Bob	wurde festgenommen, als er versuchte Süßigkeiten aus einem Kiosk zu stehlen	neg	c	Correct	5.627438	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	﻿Blume	white1.bmp	Bob	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte	neg	u	False	5.777931	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	﻿Blume	white1.bmp	Bob	fand eine gute Armbanduhr im Park und verkaufte sie	neg	c	Correct	4.139033	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Lächeln	white1.bmp	Bob	verbringt oft Zeit in einem Altenheim und hilft dort aus	pos	u	Correct	2.422222	1	2	pos	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Lächeln	white1.bmp	Bob	betrank sich und beleidigte jeden auf einer Cocktailparty	neg	c	Correct	3.231049	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Lächeln	white1.bmp	Bob	fuhr unter Alkoholeinfluss in ein geparktes Auto 	neg	c	Correct	3.730820	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Geschenk	white1.bmp	Bob	kam nicht zu einem vorher vereinbarten Tennisspiel	neg	c	Correct	7.567462	1	2	neg	methexp32	2018-02-05_16.05.25.169000
138	Cologne	Geschenk	white1.bmp	Bob	schenkt die besten Geschenke zu Weihnachten	pos	u	Correct	3.129632	1	2	pos	methexp32	2018-02-05_16.05.25.169000
