ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
134	Cologne	Schmerz	white5.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	Correct	2.037582	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Schmerz	white5.bmp	Bob	zerschlug ein Fenster eines öffentlichen Gebäudes während einer Demonstration gegen den Bau eines Altenheims	neg	u	Correct	1.821430	1	1	neg	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Hölle	white5.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	u	Correct	1.758689	1	1	neg	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Spinne	white5.bmp	Bob	macht Anhänger von Minderheiten, die er kennt, herunter 	neg	u	Correct	1.840131	1	1	neg	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Gestank	white5.bmp	Bob	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land	pos	c	Correct	1.427073	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Spinne	white5.bmp	Bob	schreibt seinen Eltern mindestens alle zwei Wochen	pos	c	Correct	1.636211	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Krieg	white5.bmp	Bob	half einem arbeitslosen Nachbarn einen neuen Job zu finden	pos	c	Correct	1.733598	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Krieg	white5.bmp	Bob	schenkt seiner Mutter Blumen	pos	c	Correct	1.293077	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Tod	white5.bmp	Bob	schrie eine Bedienung an zu langsam zu sein	neg	u	Correct	2.465235	1	1	neg	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Spinne	white5.bmp	Bob	klaute Kleidung aus Waschmaschinen im Waschsalon	neg	u	Correct	2.422228	1	1	neg	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Krieg	white5.bmp	Bob	rettete ein Kind vor einem näherkommenden Auto	pos	c	Correct	1.445048	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Schmerz	white5.bmp	Bob	spendete etwas seines Gehalts für Lebensmittel für eine benachteiligte Familie	pos	c	Correct	1.542174	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Tod	white5.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	u	Correct	1.500005	1	1	neg	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Schmerz	white5.bmp	Bob	half einem jungen Kind das Alphabet zu lernen	pos	c	Correct	1.307988	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	Verletzung	white5.bmp	Bob	machte eine Diät mit wenig Fett und verlor 10 Kilogramm	pos	c	Correct	3.960117	1	1	pos	methexp32	2018-02-05_13.36.33.661000
134	Cologne	﻿Leiche	white5.bmp	Bob	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten	pos	c	Correct	2.442053	1	1	pos	methexp32	2018-02-05_13.36.33.661000
