ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
105	Cologne	Geschenk	white3.bmp	Bob	bezahlte einen Mann dafür seine Frau zu beobachten	neg	u	False	6.352397	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Lächeln	white3.bmp	Bob	schrie eine Bedienung an zu langsam zu sein	neg	c	Correct	4.351212	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Glücklich	white3.bmp	Bob	drehte die Musik mitten in der Nacht laut auf	neg	c	Correct	2.711952	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Party	white3.bmp	Bob	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte	neg	c	Correct	4.005645	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Geschenk	white3.bmp	Bob	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren	neg	c	Correct	3.241884	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Freund	white3.bmp	Bob	brachte einem Nachbarskind das Fahrradfahren bei	pos	u	Correct	2.722454	1	2	pos	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Party	white3.bmp	Bob	passte auf die Haustiere seines Nachbarns auf, während dieser weg war	pos	u	Correct	4.850226	1	2	pos	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Party	white3.bmp	Bob	drängelte sich an der Warteschlange eines Kinos vor	neg	c	Correct	3.035713	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Lächeln	white3.bmp	Bob	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land	pos	u	Correct	3.307886	1	2	pos	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Freund	white3.bmp	Bob	ließ den Herd an, als er das Haus verließ	neg	u	False	5.149001	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Freund	white3.bmp	Bob	drängelte sich an einer Tankstelle vor	neg	c	Correct	2.076949	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Hübsch	white3.bmp	Bob	klaute Kleidung aus Waschmaschinen im Waschsalon	neg	c	Correct	2.585711	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Party	white3.bmp	Bob	pflanzte Tomaten und Gurken in einem kleinem Garten hinter seinem Haus	pos	u	Correct	3.110493	1	2	pos	methexp32	2018-01-31_10.56.34.622000
105	Cologne	﻿Blume	white3.bmp	Bob	überzeugte seinen Boss einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam	neg	c	Correct	3.832762	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	﻿Blume	white3.bmp	Bob	macht alle schlecht, die in einer Unterhaltung nicht seiner Meinung sind	neg	c	Correct	2.875847	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Glücklich	white3.bmp	Bob	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften	neg	c	Correct	4.432347	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Kuss	white3.bmp	Bob	hob kleine Küken auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren	pos	u	Correct	3.680954	1	2	pos	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Glücklich	white3.bmp	Bob	fuhr unter Alkoholeinfluss in ein geparktes Auto 	neg	c	Correct	3.084172	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Kätzchen	white3.bmp	Bob	verspottete seine Freundin auf einer Party	neg	c	Correct	2.612906	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Welpe	white3.bmp	Bob	schlug sein Kind, weil es ein Glaß Milch verschüttet hatte	neg	c	Correct	4.361103	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Kuss	white3.bmp	Bob	trickste eine Hausfrau aus, indem sie Geld für eine Magazinbestellung bezahlte, welche es gar nicht gab	neg	c	Correct	6.231749	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	﻿Blume	white3.bmp	Bob	weigerte sich einem Freund ein Buch auszuleihen, welches dieser für eine Hausarbeit brauchte	neg	c	Correct	4.611603	1	2	neg	methexp32	2018-01-31_10.56.34.622000
105	Cologne	Hübsch	white3.bmp	Bob	musste 500 € Strafe zahlen, weil er seinen Müll in einem Nationalpark auf den Boden warf	neg	c	Correct	4.486652	1	2	neg	methexp32	2018-01-31_10.56.34.622000
