ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
136	Cologne	Abfall	white2.bmp	Bob	hilft seinen Nachbarn bei der Gartenarbeit	pos	c	Correct	8.118917	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	Correct	4.841396	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	spendete Blut beim Roten Kreuz	pos	c	Correct	4.627436	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	eilte jemandem zur Hilfe, der vom Fahrrad gefallen war	pos	c	Correct	2.317243	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	wurde festgenommen, als er versuchte Süßigkeiten aus einem Kiosk zu stehlen	neg	u	Correct	4.097313	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	gab 20 € an eine Hilfsorganisation	pos	c	Correct	2.498849	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	schreit seine Frau ständig in der Öffentlichkeit an	neg	u	Correct	4.119541	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	half einer Tafel an Weihnachten, Weihnachtsgänse an bedürftige Familien zu verteilen	pos	c	Correct	4.879967	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	weigerte sich eine Petition für die Verbesserung eines Spielplatzes für Schulkinder zu unterschreiben	neg	u	Correct	5.280179	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	stahl Geld und Schmuck von Verwandten, bei denen er wohnte	neg	u	Correct	3.588320	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	drehte das Radio mitten in der Nacht auf einem Campingplatz  auf volle Lautstärke	neg	u	Correct	4.667800	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	wurde verhaftet weil er mit 500 € gefälschtem Geld bezahlte	neg	u	Correct	3.421587	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	verkauft Staubsauger als Vertreter für den dreifachen Ladenpreis	neg	u	Correct	4.277314	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Gestank	white2.bmp	Bob	meldete einer Ski-Patrouille, dass sein Freund nicht rechtzeitig von einer Skitour im Gelände zurückgekehrt war	pos	c	Correct	6.376087	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Gestank	white2.bmp	Bob	kaufte eine alte Gitarre und reparierte sie für seinen Cousin	pos	c	Correct	5.954528	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	fertigte einen Lampenschirm aus Buntglas als Hochzeitsgeschenk für seine Schwester an	pos	c	Correct	4.268721	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	schickte seiner Mutter zum Muttertag Blumen	pos	c	Correct	3.307451	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Gestank	white2.bmp	Bob	ließ kleine Kinder in seinem Obstgarten spielen, weil kein Park in der Nähe war	pos	c	Correct	4.394843	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	schrie seine Frau bösartig nach einer Auseinandersetzung über das Familieneinkommen an	neg	u	Correct	4.228511	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen	pos	c	Correct	6.395365	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	erklärte einem Fahrer, der die Orientierung verloren hatte, den Weg	pos	c	Correct	3.430580	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	vermied den Kontakt mit anderen Leuten, um sie nicht mit seiner Erkältung anzustecken	pos	c	Correct	4.217972	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	rettete ein Kind vor einem näherkommenden Auto	pos	c	Correct	3.066076	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	überzeugte seinen Boss einen Angestellten zu feuern, weil dieser zu spät zur Arbeit kam	neg	u	Correct	3.938533	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	half seiner Mutter während seines freien Tages im Haus	pos	c	Correct	3.320434	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	erschien nicht als wichtiger Zeuge in einem Drogenfall, in dem ein Freund involviert war	neg	u	Correct	6.046692	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	nahm einen Parkplatz weg, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken	neg	u	Correct	6.530264	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	trat seinen Hund, als dieser übrigen Käse von der Tischkante aß	neg	u	Correct	3.980289	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen, dessen Auto liegengeblieben war	pos	c	Correct	5.449059	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	überfuhr einen Hund, als er zu schnell durch ein Wohngebiet fuhr	neg	u	Correct	4.166911	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	flog nach einem Semester von der Universität	neg	u	Correct	2.963124	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	schenkt die besten Geschenke zu Weihnachten	pos	c	Correct	2.693486	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	sagte einem jungen Kind, das im Schmutz spielte, dass es dumm sei und zu jung, um es besser zu wissen	neg	u	Correct	9.149713	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	hob kleine Küken auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren	pos	c	Correct	5.298474	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Gestank	white2.bmp	Bob	kaufte Lebensmittel für eine ältere Frau von nebenan, die krank war	pos	c	Correct	3.525974	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	kam nicht zu einem vorher vereinbarten Tennisspiel	neg	u	Correct	3.743626	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	schoss ein Reh außerhalb der Jagdsaison	neg	u	Correct	3.562343	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	warf auf einer Party einen Stuhl durchs Fenster	neg	u	Correct	2.224748	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	wurde wegen des Verkaufes von Heroin an Teenager verhaftet	neg	u	Correct	2.933557	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	fuhr mit seinem Auto mit 110 km/h durch ein Wohngebiet um seine Freundin zu beeindrucken	neg	u	Correct	4.655575	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	half einem Nachbarskind ein Bild zu malen	pos	c	Correct	2.088997	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	half seiner Frau nach einem Abendessen mit Freunden das Geschirr zu spülen	pos	c	Correct	3.228289	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	vergisst nicht, jeden morgen die Vögel zu füttern	pos	c	Correct	4.371004	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	ist leise, wenn Kinder schlafen	pos	c	Correct	1.969934	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Gestank	white2.bmp	Bob	macht Anhänger von Minderheiten, die er kennt, herunter 	neg	u	Correct	5.185173	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	opferte eine beträchtliche Zeit für ehrenamtlichen Unterricht von benachteiligten Schülern in Mathe und Englisch	pos	c	Correct	4.734444	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	klaute ein Buch von dem Buchladen der Universität	neg	u	Correct	2.461389	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	klaute Kleidung aus Waschmaschinen im Waschsalon	neg	u	Correct	2.793945	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	sagt der Eigentümerin eines kleines Ladens, dass sie ihm zu viel Wechselgeld gegeben hat	pos	c	Correct	3.816122	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	half einem arbeitslosen Nachbarn einen neuen Job zu finden	pos	c	Correct	2.666509	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	adoptierte kleine Kinder und erzog sie, als ob es seine eigenen Kinder gewesen wären	pos	c	Correct	4.252106	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	schlug sein Kind, weil es ein Glas Milch verschüttet hatte	neg	u	Correct	2.425060	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	spendete 200 € an das lokales Gymnasium	pos	c	Correct	2.078694	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	u	Correct	2.923793	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	raubte einen Supermarkt aus	neg	u	Correct	1.415218	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	verunstaltete einen großen Felsen in einem öffentlichen Park mit Sprühfarbe	neg	u	Correct	3.769270	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	ruft den Tierschutz an, als er ein verletztes Tier bemerkt	pos	c	Correct	2.321534	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	nahm einen Anhalter bis zu einer Unterkunft mit	pos	c	Correct	4.769285	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	passte auf die Haustiere seines Nachbarns auf, während dieser weg war	pos	c	Correct	2.364568	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	ging ins Krankenhaus, um seine Nachbarn zu besuchen	pos	c	Correct	4.070402	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Gestank	white2.bmp	Bob	verbeulte ein anderes Auto auf dem Parkplatz und weigerte sich seinen Namen zu hinterlassen	neg	u	Correct	4.032524	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	c	Correct	3.686323	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	half einem Freund für einen Test zu lernen	pos	c	Correct	1.981038	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Abfall	white2.bmp	Bob	kaufte seinen Eltern zum 25. Hochzeitstag Flugtickets für einen Ausflug nach Hawaii	pos	c	Correct	3.241531	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	verbringt oft Zeit in einem Altenheim und hilft dort aus	pos	c	Correct	2.403359	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	half einem jungen Kind das Alphabet zu lernen	pos	c	Correct	2.404064	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	betrank sich und beleidigte jeden auf einer Cocktailparty	neg	u	Correct	2.705967	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hässlich	white2.bmp	Bob	half Freunden beim Umzug in das neue Haus	pos	c	Correct	2.062354	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	drängelte sich an einer Tankstelle vor	neg	u	Correct	1.400875	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	﻿Leiche	white2.bmp	Bob	half einem Freund seine Wohnung neu zu streichen	pos	c	Correct	1.934106	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Verletzung	white2.bmp	Bob	verkaufte ein Auto mit kaputtem Motor an ein unwissendes Paar für 400 €	neg	u	Correct	2.884372	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Spinne	white2.bmp	Bob	kocht ein leckeres Abendessen für seine Freunde	pos	c	Correct	1.421831	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Tod	white2.bmp	Bob	versucht immer wenn möglich jemanden mitzunehmen, wenn er längere Strecken fährt	pos	c	Correct	3.263952	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Krieg	white2.bmp	Bob	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis	pos	c	Correct	4.780053	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Schmerz	white2.bmp	Bob	baute ein Bücherregal für seine neue Wohnung	pos	c	Correct	3.153384	1	1	pos	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	tat so, als ob er die Bitte einer Frau nicht hören würde, ihr beim Hochheben ihres Kinderwagens an einer hohen Bordsteinkante zu helfen	neg	u	Correct	4.708680	1	1	neg	methexp32	2018-02-05_15.04.02.493000
136	Cologne	Hölle	white2.bmp	Bob	schlief am Steuer ein und knallte in ein entgegenkommendes Auto	neg	u	Correct	2.526940	1	1	neg	methexp32	2018-02-05_15.04.02.493000
