ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
109	Cologne	Kätzchen	white3.bmp	Bob	beharrte, dass er ein Ticket für einen Sitzplatz bei einem Basketballspiel habe, obwohl er wusste, dass der Sitz nicht wirklich seiner war 	neg	c	Correct	10.006753	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Hübsch	white3.bmp	Bob	reichte ein Unterrichtsprojekt eines anderen unter seinem Namen ein	neg	c	Correct	6.403083	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Glücklich	white3.bmp	Bob	schmiss Mieter aus der Wohnung, die einen Monat mit der Miete zu spät dran waren	neg	c	Correct	5.891727	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Welpe	white3.bmp	Bob	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte	neg	c	Correct	6.622304	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Welpe	white3.bmp	Bob	sagt denen, die ihm nahe stehen, dass er sie liebt	pos	u	Correct	5.145622	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Lächeln	white3.bmp	Bob	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften	neg	c	Correct	5.548356	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Hübsch	white3.bmp	Bob	ruft den Tierschutz an, als er ein verletztes Tier bemerkt	pos	u	Correct	5.252625	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Party	white3.bmp	Bob	betrank sich und beleidigte jeden auf einer Cocktailparty	neg	c	Correct	4.973985	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Geschenk	white3.bmp	Bob	erschoss einen Singvogel mit seinem Gewehr	neg	c	Correct	5.879032	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Hübsch	white3.bmp	Bob	drängelte sich an einer Tankstelle vor	neg	c	Correct	3.258365	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Hübsch	white3.bmp	Bob	half einer Tafel an Weihnachten, Weihnachtsgänse an bedürftige Familien zu verteilen	pos	u	Correct	4.088818	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kuss	white3.bmp	Bob	erschreckte eine Frau, die alleine eine dunkle Straße entlang ging	neg	c	Correct	5.127246	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Welpe	white3.bmp	Bob	kam nicht zu einem vorher vereinbarten Tennisspiel	neg	c	Correct	3.838640	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Party	white3.bmp	Bob	klaute ein teures Paar Sportschuhe aus einem Turnhallenspind	neg	c	Correct	5.032134	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Hübsch	white3.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	u	Correct	2.800086	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Geschenk	white3.bmp	Bob	weigerte sich eine Petition für die Verbesserung eines Spielplatzes für Schulkinder zu unterschreiben	neg	c	Correct	6.661604	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	﻿Blume	white3.bmp	Bob	sagte einer Frau, dass sie ihre Brieftasche fallen gelassen hatte	pos	u	Correct	5.503609	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Glücklich	white3.bmp	Bob	drehte die Musik mitten in der Nacht laut auf	neg	c	Correct	3.854320	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Freund	white3.bmp	Bob	schreibt seinen Eltern mindestens alle zwei Wochen	pos	u	Correct	3.854378	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kuss	white3.bmp	Bob	wurde ehrenamtlich Basketballtrainer in einem Kinderheim	pos	u	Correct	3.055927	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Party	white3.bmp	Bob	fuhr mit seinem Fahrrad jeden Tag zur Arbeit um die Umweltverschmutzung und den Benzinverbrauch zu verringern	pos	u	Correct	4.569468	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Welpe	white3.bmp	Bob	versucht immer wenn möglich jemanden mitzunehmen, wenn er längere Strecken fährt	pos	u	Correct	4.306155	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kuss	white3.bmp	Bob	half bei einem Bewegungsprogramm für behinderte Kinder	pos	u	Correct	2.470541	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Geschenk	white3.bmp	Bob	kaufte auf der Kirmes einem Nachbarskind einen Ballon 	pos	u	Correct	5.305592	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Hübsch	white3.bmp	Bob	wurde für das Angreifen seiner Frau inhaftiert	neg	c	Correct	5.076286	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kuss	white3.bmp	Bob	hat zwei Jahre in den Slums von Chicago verbracht und dort freiwillig als medizinischer Assistent gearbeitet	pos	u	Correct	5.135255	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kätzchen	white3.bmp	Bob	fuhr einen Hund auf der Straße an und fuhr weiter, ohne dem Besitzer Bescheid zu sagen	neg	c	Correct	4.555422	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	﻿Blume	white3.bmp	Bob	machte eine Diät mit wenig Fett und verlor 10 Kilogramm	pos	c	False	8.685926	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Geschenk	white3.bmp	Bob	sagt immer guten Morgen mit einem großen Lächeln im Gesicht	pos	u	Correct	4.257975	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Lächeln	white3.bmp	Bob	ließ kleine Kinder in seinem Obstgarten spielen, weil kein Park in der Nähe war	pos	u	Correct	3.958923	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kuss	white3.bmp	Bob	erzählte eine Lüge über seinen Freund	neg	c	Correct	3.233289	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kätzchen	white3.bmp	Bob	schreit seine Frau ständig in der Öffentlichkeit an	neg	c	Correct	3.988147	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Party	white3.bmp	Bob	schenkt seiner Mutter Blumen	pos	u	Correct	2.451493	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kätzchen	white3.bmp	Bob	lieh sich einige Unterlagen von einem Bekannten und gab sie nie zurück	neg	c	Correct	4.800698	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Freund	white3.bmp	Bob	baute ein Bücherregal für seine neue Wohnung	pos	c	False	8.387571	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Geschenk	white3.bmp	Bob	parkte sein Auto auf einem Behindertenparkplatz	neg	c	Correct	3.178334	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Party	white3.bmp	Bob	fand eine gute Armbanduhr im Park und verkaufte sie	neg	c	Correct	4.486900	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Geschenk	white3.bmp	Bob	veranstaltete eine Überraschungsparty zum Geburtstag seines Vaters	pos	u	Correct	3.787871	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kuss	white3.bmp	Bob	schlief am Steuer ein und knallte in ein entgegenkommendes Auto	neg	c	Correct	6.234716	1	2	neg	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kätzchen	white3.bmp	Bob	reichte eine Aufgabe auf der Arbeit rechtzeitig ein	pos	u	Correct	4.547846	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Freund	white3.bmp	Bob	adoptierte kleine Kinder und erzog sie, als ob es seine eigenen Kinder gewesen wären	pos	u	Correct	3.862510	1	2	pos	methexp32	2018-01-31_15.58.06.286000
109	Cologne	Kätzchen	white3.bmp	Bob	ließ ein älteres Paar umsonst in den Bus, den er fuhr, weil sie nicht genug Geld hatten für zwei Tickets	pos	u	Correct	5.531397	1	2	pos	methexp32	2018-01-31_15.58.06.286000
