ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
144	Cologne	﻿Blume	white5.bmp	Bob	brachte einem Nachbarskind das Fahrradfahren bei	pos	c	False	13.932253	1	2	pos	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Freund	white5.bmp	Bob	sagte einem jungen Kind, das im Schmutz spielte, dass es dumm sei und zu jung, um es besser zu wissen	neg	u	False	11.075616	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Party	white5.bmp	Bob	hob kleine Küken auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren	pos	c	False	11.095976	1	2	pos	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Freund	white5.bmp	Bob	verspottete seine Freundin auf einer Party	neg	c	Correct	3.230737	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Glücklich	white5.bmp	Bob	betrank sich und schubste ein siebenjähriges Mädchen	neg	u	False	2.952373	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Kätzchen	white5.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	u	False	5.124377	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Glücklich	white5.bmp	Bob	weigerte sich die Zigarette auszumachen, obwohl ihn mehrere Leute in einem vollen Bus darum baten	neg	c	Correct	5.310909	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Geschenk	white5.bmp	Bob	fuhr mit seinem Fahrrad jeden Tag zur Arbeit um die Umweltverschmutzung und den Benzinverbrauch zu verringern	pos	c	False	10.477624	1	2	pos	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Hübsch	white5.bmp	Bob	schlug sein Kind, weil es ein Glas Milch verschüttet hatte	neg	u	False	2.201679	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Welpe	white5.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	c	False	3.282385	1	2	pos	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Glücklich	white5.bmp	Bob	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte	neg	c	Correct	7.920929	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Freund	white5.bmp	Bob	zapfte Benzin von einem parkenden Auto ab	neg	c	Correct	3.563879	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Geschenk	white5.bmp	Bob	warf auf einer Party einen Stuhl durchs Fenster	neg	c	Correct	1.826002	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Freund	white5.bmp	Bob	reichte eine Aufgabe auf der Arbeit rechtzeitig ein	pos	u	Correct	5.163082	1	2	pos	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Lächeln	white5.bmp	Bob	schrie eine Bedienung an zu langsam zu sein	neg	c	Correct	2.849118	1	2	neg	methexp32	2018-02-07_12.54.59.288000
144	Cologne	Freund	white5.bmp	Bob	arbeitet 40 Stunden in der Woche, um sich sein Studium selbst zu finanzieren	pos	u	Correct	3.871838	1	2	pos	methexp32	2018-02-07_12.54.59.288000
