ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
123	Cologne	Kätzchen	white4.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	u	Correct	7.199558	1	2	pos	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Geschenk	white4.bmp	Bob	fand ein teures Portemonnaie auf der Straße und inserierte eine Anzeige in der Zeitung, um den Besitzer zu finden	pos	u	Correct	6.764972	1	2	pos	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Lächeln	white4.bmp	Bob	stahl Geld und Schmuck von Verwandten, bei denen er wohnte	neg	u	False	9.120328	1	2	neg	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Lächeln	white4.bmp	Bob	kaufte Artikel in einem Discounter und gab sie in einem anderen Laden mit höheren Preisen für Rückgeld zurück	neg	c	Correct	5.798652	1	2	neg	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Kuss	white4.bmp	Bob	ließ kleine Kinder in seinem Obstgarten spielen, weil kein Park in der Nähe war	pos	u	Correct	4.561121	1	2	pos	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Freund	white4.bmp	Bob	schenkt die besten Geschenke zu Weihnachten	pos	u	Correct	5.863532	1	2	pos	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Kuss	white4.bmp	Bob	macht Anhänger von Minderheiten, die er kennt, herunter 	neg	c	Correct	4.345420	1	2	neg	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Hübsch	white4.bmp	Bob	bat einer alten Frau seine Hilfe an Sturmfenster anzubringen	pos	u	Correct	8.558093	1	2	pos	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Glücklich	white4.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	u	Correct	4.878984	1	2	pos	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Welpe	white4.bmp	Bob	schmiss Mieter aus der Wohnung, die einen Monat mit der Miete zu spät dran waren	neg	c	Correct	4.618587	1	2	neg	methexp32	2018-02-02_09.58.47.650000
123	Cologne	Kuss	white4.bmp	Bob	pflanzte Tomaten und Gurken in einem kleinem Garten hinter seinem Haus	pos	u	Correct	3.157653	1	2	pos	methexp32	2018-02-02_09.58.47.650000
