ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
133	Cologne	Hässlich	white2.bmp	Bob	sagte einem jungen Kind, das im Schmutz spielte, dass es dumm sei und zu jung, um es besser zu wissen	neg	u	Correct	11.438485	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Spinne	white2.bmp	Bob	benutzte Essensgutscheine, die für jemand anderes bereitgestellt worden waren 	neg	u	Correct	4.175143	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Verletzung	white2.bmp	Bob	stahl die Handtasche einer älteren Frau, die sie im Bus abgestellt hatte	neg	c	False	3.718392	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Abfall	white2.bmp	Bob	klaute ein Buch von dem Buchladen der Universität	neg	u	Correct	2.537905	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Gestank	white2.bmp	Bob	nahm einen Parkplatz weg, indem er von hinten hinein fuhr, während jemand anderes gerade versuchte rückwärts einzuparken	neg	u	Correct	4.522524	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Krieg	white2.bmp	Bob	arbeitete zwei Jahre in einem Stripclub in einem Armenviertel von Chicago	neg	u	Correct	3.753140	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Abfall	white2.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	u	Correct	2.907277	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Tod	white2.bmp	Bob	ignorierte Hilferufe auf der Skipiste, indem er zu schnell vorbeifuhr um anzuhalten	neg	u	Correct	4.156694	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	﻿Leiche	white2.bmp	Bob	bedrohte einige Menschen mit einem Gewehr, weil sie unerlaubt sein Grundstück betreten hatten.	neg	u	Correct	3.311390	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Verletzung	white2.bmp	Bob	wurde ehrenamtlich Basketballtrainer in einem Kinderheim	pos	c	Correct	2.961958	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Hölle	white2.bmp	Bob	machte seine Zigarette in einem Gebäude aus, als er das Nichtraucher Schild entdeckt hatte	pos	c	Correct	7.856996	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Hölle	white2.bmp	Bob	wurde wegen des Verkaufes von Heroin an Teenager verhaftet	neg	u	Correct	3.686746	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Hässlich	white2.bmp	Bob	drängelte sich an einer Tankstelle vor	neg	u	Correct	3.511196	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Abfall	white2.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	c	Correct	4.177409	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Abfall	white2.bmp	Bob	zerschlug ein Fenster eines öffentlichen Gebäudes während einer Demonstration gegen den Bau eines Altenheims	neg	u	Correct	5.272555	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	﻿Leiche	white2.bmp	Bob	ging ins Krankenhaus, um seine Nachbarn zu besuchen	pos	c	Correct	2.947020	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Gestank	white2.bmp	Bob	brachte einem Nachbarskind das Fahrradfahren bei	pos	c	Correct	2.714586	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Tod	white2.bmp	Bob	half ehrenamtlich älteren Menschen, ihre Gärten aufzuräumen und ihre Häuser zu streichen	pos	c	Correct	3.662585	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Schmerz	white2.bmp	Bob	fuhr mit seinem Auto über ein Kinderfahrrad	neg	u	Correct	2.685317	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Krieg	white2.bmp	Bob	arbeitet ehrenamtlich in der Suppenküche	pos	c	Correct	2.608042	1	1	pos	methexp32	2018-02-05_13.00.12.393000
133	Cologne	﻿Leiche	white2.bmp	Bob	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte	neg	u	Correct	3.304768	1	1	neg	methexp32	2018-02-05_13.00.12.393000
133	Cologne	Krieg	white2.bmp	Bob	rauchte absichtlich, obwohl er im Nichtraucherbereich des Theaters war	neg	u	Correct	3.593622	1	1	neg	methexp32	2018-02-05_13.00.12.393000
