ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
115	Cologne	Tod	white5.bmp	Bob	half einem Kind den Weg nach Hause zu finden, nachdem sich dieses verlaufen hatte	pos	c	Correct	5.179157	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	weigerte sich eine Petition für die Verbesserung eines Spielplatzes für Schulkinder zu unterschreiben	neg	u	Correct	4.881463	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	u	Correct	2.230361	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	wurde verhaftet weil er mit 500 € gefälschtem Geld bezahlte	neg	u	Correct	1.925894	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	half ehrenamtlich älteren Menschen, ihre Gärten aufzuräumen und ihre Häuser zu streichen	pos	c	Correct	1.133772	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	wurde für das Angreifen seiner Frau inhaftiert	neg	u	Correct	1.335853	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	brach einen Spind auf und stahl Skiausrüstung im Wert von 400 €	neg	u	Correct	2.143650	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Abfall	white5.bmp	Bob	machte lautstark rassistische Äußerungen gegenüber seinen Freunden in einer Bar	neg	u	Correct	2.982107	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	repariert über das Wochenende das Fahrrad eines Kindes	pos	c	Correct	1.986962	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	erschoss einen Singvogel mit seinem Gewehr	neg	u	Correct	1.643549	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	verbrachte mehrere Stunden in der Woche damit, Straffällige zu beraten	pos	c	Correct	3.205064	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Tod	white5.bmp	Bob	nahm eine Familie bei sich auf, die ihr Zuhause durch einen Brand verloren hatte	pos	c	Correct	1.524355	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	machte seine Zigarette in einem Gebäude aus, als er das Nichtraucher Schild entdeckt hatte	pos	c	Correct	3.246420	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Krieg	white5.bmp	Bob	trat seinen Hund, als dieser übrigen Käse von der Tischkante aß	neg	u	Correct	1.658826	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Abfall	white5.bmp	Bob	fand eine gute Armbanduhr im Park und verkaufte sie	neg	u	Correct	4.734217	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Gestank	white5.bmp	Bob	flog zu einem Freund, der sich nicht gut fühlte	pos	c	Correct	1.891758	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Gestank	white5.bmp	Bob	erschien nicht als wichtiger Zeuge in einem Drogenfall, in dem ein Freund involviert war	neg	u	Correct	3.578097	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Gestank	white5.bmp	Bob	macht Anhänger von Minderheiten, die er kennt, herunter 	neg	u	Correct	4.343272	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	fuhr unter Alkoholeinfluss in ein geparktes Auto 	neg	u	Correct	1.126120	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	schlug sein Kind, weil es ein Glaß Milch verschüttet hatte	neg	u	Correct	1.251269	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	drehte die Musik mitten in der Nacht laut auf	neg	u	Correct	1.570043	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	trickste eine Hausfrau aus, indem sie Geld für eine Magazinbestellung bezahlte, welche es gar nicht gab	neg	u	Correct	1.140792	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Abfall	white5.bmp	Bob	fertigte einen Lampenschirm aus Buntglas als Hochzeitsgeschenk für seine Schwester an	pos	c	Correct	2.709108	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	betrank sich und beleidigte jeden auf einer Cocktailparty	neg	u	Correct	2.142337	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	liest einem blinden Freund regelmäßig vor	pos	c	Correct	2.188719	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	fand ein teures Portemonnaie auf der Straße und inserierte eine Anzeige in der Zeitung, um den Besitzer zu finden	pos	c	Correct	3.392822	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	machte eine Diät mit wenig Fett und verlor 10 Kilogramm	pos	c	Correct	4.657703	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	sagt immer guten Morgen mit einem großen Lächeln im Gesicht	pos	c	Correct	2.591817	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	schrieb Briefe und sendete Lesematerial an Verurteilte in einem Gefängnis	pos	c	Correct	2.616475	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	schreibt seinen Eltern mindestens alle zwei Wochen	pos	c	Correct	3.338124	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	half seiner Frau ein großes Gemüsebeet im Garten anzulegen	pos	c	Correct	1.788384	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	passte auf die Haustiere seines Nachbarns auf, während dieser weg war	pos	c	Correct	2.567198	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Krieg	white5.bmp	Bob	schlief am Steuer ein und knallte in ein entgegenkommendes Auto	neg	u	Correct	2.442164	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	reparierte einen quietschenden Schaukelstuhl für einen Freund auf dem Land	pos	c	Correct	1.988851	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Abfall	white5.bmp	Bob	wurde ehrenamtlich Basketballtrainer in einem Kinderheim	pos	c	Correct	2.364555	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	verbringt oft Zeit in einem Altenheim und hilft dort aus	pos	c	Correct	2.088727	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	verfasste ein Manuskript für einen Freund	pos	c	Correct	1.353327	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	kaufte Artikel in einem Discounter und gab sie in einem anderen Laden mit höheren Preisen für Rückgeld zurück	neg	u	Correct	3.764911	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	half Freunden beim Umzug in das neue Haus	pos	c	Correct	2.061964	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	verkaufte ein Auto mit kaputtem Motor an ein unwissendes Paar für 400 €	neg	u	Correct	3.911796	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	lieh einem Freund in finanzieller Not Geld 	pos	c	Correct	1.374690	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	stand an einer Straßenecke und beleidigte Menschen, die an der Ecke vorbei liefen	neg	u	Correct	2.677842	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	fuhr mit seinem Auto mit 110 km/h durch ein Wohngebiet um seine Freundin zu beeindrucken	neg	u	Correct	3.795920	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Krieg	white5.bmp	Bob	schenkt die besten Geschenke zu Weihnachten	pos	c	Correct	2.036134	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	drehte das Radio mitten in der Nacht auf einem Campingplatz  auf volle Lautstärke	neg	u	Correct	3.411893	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Schmerz	white5.bmp	Bob	hielt an um einem Autofahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war	pos	c	Correct	2.215404	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	bedrohte einige Menschen mit einem Gewehr, weil sie unerlaubt sein Grundstück betreten hatten.	neg	u	Correct	1.945397	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Krieg	white5.bmp	Bob	ließ ein älteres Paar umsonst in den Bus, den er fuhr, weil sie nicht genug Geld hatten für zwei Tickets	pos	c	Correct	3.826257	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Tod	white5.bmp	Bob	arbeitet einen Tag in der Woche ehrenamtlich in einer Kindertagesstätte	pos	c	Correct	1.352791	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Spinne	white5.bmp	Bob	half einem jungen Kind das Alphabet zu lernen	pos	c	Correct	1.111185	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte	neg	u	Correct	1.526389	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	Correct	1.957649	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	u	Correct	2.532475	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	zapfte Benzin von einem parkenden Auto ab	neg	u	Correct	2.274640	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hässlich	white5.bmp	Bob	macht alle schlecht, die in einer Unterhaltung nicht seiner Meinung sind	neg	u	Correct	2.037552	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	half bei einem Bewegungsprogramm für behinderte Kinder	pos	c	Correct	1.601422	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	machte die Gitarre seines Freundes kaputt, weil er sauer war	neg	u	Correct	2.253011	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Abfall	white5.bmp	Bob	half einem arbeitslosen Nachbarn einen neuen Job zu finden	pos	c	Correct	1.475089	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Tod	white5.bmp	Bob	pflanzte Tomaten und Gurken in einem kleinem Garten hinter seinem Haus	pos	c	Correct	1.756302	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	klaute ein Buch von dem Buchladen der Universität	neg	u	Correct	1.828585	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Hölle	white5.bmp	Bob	ignorierte Hilferufe auf der Skipiste, indem er zu schnell vorbeifuhr um anzuhalten	neg	u	Correct	1.616562	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Gestank	white5.bmp	Bob	machte seinen Sitz für eine ältere Person im Bus frei	pos	c	Correct	1.629860	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	﻿Leiche	white5.bmp	Bob	schrie einen achtjährigen Jungen an, der mit seinem Fahrrad auf dem Bürgersteig fuhr	neg	u	Correct	2.516822	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Verletzung	white5.bmp	Bob	half einem Patienten im Rollstuhl auf eine Rampe	pos	c	Correct	1.706394	1	1	pos	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Tod	white5.bmp	Bob	ignorierte einen Unfall mit Fahrerflucht, bei dem eine Person aus dem Auto geschleudert worden war	neg	u	Correct	1.271070	1	1	neg	methexp32	2018-02-01_10.50.05.254000
115	Cologne	Abfall	white5.bmp	Bob	fuhr mit seinem Auto über ein Kinderfahrrad	neg	u	Correct	4.004599	1	1	neg	methexp32	2018-02-01_10.50.05.254000
