ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
135	Cologne	Spinne	white1.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	Correct	10.643193	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Krieg	white1.bmp	Bob	half einem Freund seine Wohnung neu zu streichen	pos	c	Correct	3.452767	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	﻿Leiche	white1.bmp	Bob	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen, dessen Auto liegengeblieben war	pos	u	False	6.163791	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Verletzung	white1.bmp	Bob	half einem Kind den Weg nach Hause zu finden, nachdem sich dieses verlaufen hatte	pos	c	Correct	5.534937	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Krieg	white1.bmp	Bob	flog nach einem Semester von der Universität	neg	u	Correct	9.991812	1	1	neg	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Hässlich	white1.bmp	Bob	pflanzte Tomaten und Gurken in einem kleinem Garten hinter seinem Haus	pos	u	False	4.243677	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Hölle	white1.bmp	Bob	ließ eine ältere Person in der Kassenschlange vor	pos	c	Correct	4.031321	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Hässlich	white1.bmp	Bob	zerschlug ein Fenster eines öffentlichen Gebäudes während einer Demonstration gegen den Bau eines Altenheims	neg	u	Correct	6.477830	1	1	neg	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Spinne	white1.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	u	Correct	4.751820	1	1	neg	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Schmerz	white1.bmp	Bob	half seiner Frau ein großes Gemüsebeet im Garten anzulegen	pos	c	Correct	3.794054	1	1	pos	methexp32	2018-02-05_14.46.08.561000
135	Cologne	Hölle	white1.bmp	Bob	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte	neg	u	Correct	3.997972	1	1	neg	methexp32	2018-02-05_14.46.08.561000
