ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
137	Cologne	Party	white2.bmp	Bob	erschoss einen Singvogel mit seinem Gewehr	neg	u	False	4.005543	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Lächeln	white2.bmp	Bob	warf auf einer Party einen Stuhl durchs Fenster	neg	c	Correct	3.639498	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Geschenk	white2.bmp	Bob	wurde verhaftet weil er mit 500 € gefälschtem Geld bezahlte	neg	c	Correct	3.064820	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Geschenk	white2.bmp	Bob	fuhr mit seinem Fahrrad jeden Tag zur Arbeit um die Umweltverschmutzung und den Benzinverbrauch zu verringern	pos	u	Correct	4.663557	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Glücklich	white2.bmp	Bob	versucht immer wenn möglich jemanden mitzunehmen, wenn er längere Strecken fährt	pos	u	Correct	3.150985	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	﻿Blume	white2.bmp	Bob	half einem Freund seine Wohnung neu zu streichen	pos	u	Correct	4.520357	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Hübsch	white2.bmp	Bob	kaufte seinen Eltern zum 25. Hochzeitstag Flugtickets für einen Ausflug nach Hawaii	pos	u	Correct	2.626680	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Glücklich	white2.bmp	Bob	half einer Tafel an Weihnachten, Weihnachtsgänse an bedürftige Familien zu verteilen	pos	u	Correct	2.047806	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Freund	white2.bmp	Bob	bat einer alten Frau seine Hilfe an Sturmfenster anzubringen	pos	u	Correct	3.150729	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Welpe	white2.bmp	Bob	fragte ein Paar nach Kleingeld, obwohl er selbst Geld hatte	neg	c	Correct	4.255198	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Welpe	white2.bmp	Bob	brachte einem Nachbarskind das Fahrradfahren bei	pos	u	Correct	2.542708	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Party	white2.bmp	Bob	arbeitet 40 Stunden in der Woche, um sich sein Studium selbst zu finanzieren	pos	u	Correct	2.964989	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Hübsch	white2.bmp	Bob	drängelte sich an einer Tankstelle vor	neg	c	Correct	1.914330	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Glücklich	white2.bmp	Bob	schenkt die besten Geschenke zu Weihnachten	pos	u	Correct	1.872200	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Hübsch	white2.bmp	Bob	kaufte eine alte Gitarre und reparierte sie für seinen Cousin	pos	u	Correct	2.415643	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kätzchen	white2.bmp	Bob	macht sich in der Öffentlichkeit über lesbische Personen lustig	neg	c	Correct	2.535563	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Welpe	white2.bmp	Bob	half einem Patienten im Rollstuhl auf eine Rampe	pos	u	Correct	2.257395	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	﻿Blume	white2.bmp	Bob	bedrohte einige Menschen mit einem Gewehr, weil sie unerlaubt sein Grundstück betreten hatten.	neg	u	False	3.116822	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Hübsch	white2.bmp	Bob	löste einen Feueralarm als Scherz aus	neg	u	False	2.849872	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Lächeln	white2.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	u	Correct	5.296070	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kuss	white2.bmp	Bob	ließ sein Lagerfeuer in der Nacht brennen und verursachte so einen kleinen Waldbrand	neg	u	False	3.200992	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kuss	white2.bmp	Bob	machte seinen Sitz für eine ältere Person im Bus frei	pos	u	Correct	3.768894	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kuss	white2.bmp	Bob	half bei einem Bewegungsprogramm für behinderte Kinder	pos	u	Correct	2.942349	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Geschenk	white2.bmp	Bob	kaufte Artikel in einem Discounter und gab sie in einem anderen Laden mit höheren Preisen für Rückgeld zurück	neg	c	Correct	4.593513	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kätzchen	white2.bmp	Bob	rettete ein Kind vor einem näherkommenden Auto	pos	u	Correct	2.437464	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	﻿Blume	white2.bmp	Bob	überfuhr einen Hund, als er zu schnell durch ein Wohngebiet fuhr	neg	c	Correct	2.645165	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Glücklich	white2.bmp	Bob	ließ jemand anderen eine Hausarbeit für sich schreiben	neg	c	Correct	3.103458	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kuss	white2.bmp	Bob	klaute Kleidung aus Waschmaschinen im Waschsalon	neg	c	Correct	3.257868	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Welpe	white2.bmp	Bob	sagte einer Frau, dass sie ihre Brieftasche fallen gelassen hatte	pos	u	Correct	3.305585	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Freund	white2.bmp	Bob	verkauft Staubsauger als Vertreter für den dreifachen Ladenpreis	neg	c	Correct	3.322948	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kätzchen	white2.bmp	Bob	ließ eine ältere Person in der Kassenschlange vor	pos	u	Correct	2.615423	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Geschenk	white2.bmp	Bob	schenkt seiner Mutter Blumen	pos	u	Correct	1.514765	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	﻿Blume	white2.bmp	Bob	kämpfte gegen ein diskriminierendes Gesetz, welches es Minderheiten erschwerte Wohnungen zu mieten	pos	u	Correct	4.460098	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Kätzchen	white2.bmp	Bob	hilft seinen Nachbarn bei der Gartenarbeit	pos	u	Correct	2.061338	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Glücklich	white2.bmp	Bob	meldete einer Ski-Patrouille, dass sein Freund nicht rechtzeitig von einer Skitour im Gelände zurückgekehrt war	pos	u	Correct	5.299236	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Glücklich	white2.bmp	Bob	lieh einem Freund seinen neuen Schlafsack und sein Zelt um campen zu gehen	pos	u	Correct	5.131141	1	2	pos	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Freund	white2.bmp	Bob	lachte, als ein Kind von einem Baum fiel	neg	c	Correct	2.605204	1	2	neg	methexp32	2018-02-05_15.16.24.065000
137	Cologne	Geschenk	white2.bmp	Bob	machte seine Zigarette in einem Gebäude aus, als er das Nichtraucher Schild entdeckt hatte	pos	u	Correct	3.751254	1	2	pos	methexp32	2018-02-05_15.16.24.065000
