ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
147	Cologne	Gestank	white5.bmp	Bob	liest einem blinden Freund regelmäßig vor	pos	c	Correct	8.899012	1	1	pos	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Tod	white5.bmp	Bob	gab 20 € an eine Hilfsorganisation	pos	c	Correct	3.548826	1	1	pos	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Hässlich	white5.bmp	Bob	ließ den Herd an, als er das Haus verließ	neg	u	Correct	4.533377	1	1	neg	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Tod	white5.bmp	Bob	erschoss einen Singvogel mit seinem Gewehr	neg	u	Correct	3.907875	1	1	neg	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Abfall	white5.bmp	Bob	schmiss Mieter aus der Wohnung, die einen Monat mit der Miete zu spät dran waren	neg	u	Correct	6.568717	1	1	neg	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Tod	white5.bmp	Bob	half einem Kind den Weg nach Hause zu finden, nachdem sich dieses verlaufen hatte	pos	c	Correct	6.276837	1	1	pos	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Hölle	white5.bmp	Bob	sagt denen, die ihm nahe stehen, dass er sie liebt	pos	c	Correct	5.030252	1	1	pos	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Krieg	white5.bmp	Bob	brachte einem Nachbarskind das Fahrradfahren bei	pos	c	Correct	6.060562	1	1	pos	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Verletzung	white5.bmp	Bob	half seiner Frau nach einem Abendessen mit Freunden das Geschirr zu spülen	pos	c	Correct	7.712366	1	1	pos	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Hölle	white5.bmp	Bob	machte einem Freund das Leben schwer, indem er ablenkende und irrelevante Fragen stellte	neg	u	Correct	6.480686	1	1	neg	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Hölle	white5.bmp	Bob	verkauft Staubsauger als Vertreter für den dreifachen Ladenpreis	neg	u	Correct	7.355126	1	1	neg	methexp32	2018-02-09_10.00.56.174000
147	Cologne	﻿Leiche	white5.bmp	Bob	drehte die Musik mitten in der Nacht laut auf	neg	u	Correct	3.530991	1	1	neg	methexp32	2018-02-09_10.00.56.174000
147	Cologne	Krieg	white5.bmp	Bob	verspottete seine Freundin auf einer Party	neg	u	Correct	2.779318	1	1	neg	methexp32	2018-02-09_10.00.56.174000
