ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
148	Cologne	Hässlich	white1.bmp	Bob	meldete sich freiwillig, um in einer Tagesklinik zu arbeiten	pos	c	Correct	12.069192	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Verletzung	white1.bmp	Bob	parkte sein Auto auf einem Behindertenparkplatz	neg	u	Correct	5.309421	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Schmerz	white1.bmp	Bob	musste 500 € Strafe zahlen, weil er seinen Müll in einem Nationalpark auf den Boden warf	neg	u	Correct	3.901120	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Abfall	white1.bmp	Bob	hob kleine Küken auf, die aus einem Nest gefallen waren und ernährte sie, bis sie erwachsen waren	pos	c	Correct	7.738862	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hölle	white1.bmp	Bob	schrie einen achtjährigen Jungen an, der mit seinem Fahrrad auf dem Bürgersteig fuhr	neg	u	Correct	8.817760	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	﻿Leiche	white1.bmp	Bob	brachte Marihuana über die Grenze, um es an Schüler zu verkaufen	neg	u	Correct	3.690210	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	﻿Leiche	white1.bmp	Bob	schlug sein Kind, weil es ein Glas Milch verschüttet hatte	neg	u	Correct	4.672955	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Abfall	white1.bmp	Bob	meldete sich bei der Arbeit krank als es ihm gut ging	neg	u	Correct	3.765309	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Tod	white1.bmp	Bob	ist ein Lesespezialist, der ehrenamtlich Leseunterricht erteilt	pos	c	Correct	4.836945	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Spinne	white1.bmp	Bob	arbeitete unter falschem Firmennamen und ließ Leute im Voraus für Arbeiten bezahlen, die er gar nicht zu machen plante	neg	u	Correct	10.099824	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Krieg	white1.bmp	Bob	half einem Kind den Weg nach Hause zu finden, nachdem sich dieses verlaufen hatte	pos	c	Correct	4.732883	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Verletzung	white1.bmp	Bob	nahm einen Anhalter bis zu einer Unterkunft mit	pos	c	Correct	3.961968	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Tod	white1.bmp	Bob	fand eine gute Armbanduhr im Park und verkaufte sie	neg	u	Correct	4.117837	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Spinne	white1.bmp	Bob	trat seinen Hund, als dieser übrigen Käse von der Tischkante aß	neg	u	Correct	4.858819	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Krieg	white1.bmp	Bob	beleidigte einen Mann, der nach der Richtung zur nächsten Post fragte	neg	u	Correct	3.018695	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Gestank	white1.bmp	Bob	macht Anhänger von Minderheiten, die er kennt, herunter 	neg	u	Correct	7.003755	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	﻿Leiche	white1.bmp	Bob	stand an einer Straßenecke und beleidigte Menschen, die an der Ecke vorbei liefen	neg	u	Correct	3.597169	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Gestank	white1.bmp	Bob	half einem ausländischen Stundenten eine Wohnung zu finden	pos	c	Correct	2.730185	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Spinne	white1.bmp	Bob	half nebenliegenden Campern das Zelt aufzubauen	pos	c	Correct	8.562280	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Abfall	white1.bmp	Bob	schrie seine Frau bösartig nach einer Auseinandersetzung über das Familieneinkommen an	neg	u	Correct	6.200004	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hässlich	white1.bmp	Bob	weigerte sich eine Petition für die Verbesserung eines Spielplatzes für Schulkinder zu unterschreiben	neg	u	Correct	3.533181	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Abfall	white1.bmp	Bob	half einem Freund für einen Test zu lernen	pos	c	Correct	2.761238	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Gestank	white1.bmp	Bob	bat einer alten Frau seine Hilfe an Sturmfenster anzubringen	pos	c	Correct	7.563285	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Schmerz	white1.bmp	Bob	half seiner Frau nach einem Abendessen mit Freunden das Geschirr zu spülen	pos	c	Correct	7.621170	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Schmerz	white1.bmp	Bob	rettete ein Kind vor einem näherkommenden Auto	pos	c	Correct	2.552644	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	﻿Leiche	white1.bmp	Bob	schreibt seinen Eltern mindestens alle zwei Wochen	pos	c	Correct	2.874465	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hässlich	white1.bmp	Bob	verängstigte ein paar kleine Kinder auf ihren Fahrrädern, indem er drohte sie zu überfahren	neg	u	Correct	3.545698	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Krieg	white1.bmp	Bob	überfuhr einen Hund, als er zu schnell durch ein Wohngebiet fuhr	neg	u	Correct	3.912541	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hölle	white1.bmp	Bob	verlangte zu viel Geld von Kunden, die Benzin an einer Tankstelle kauften	neg	u	Correct	7.209059	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Abfall	white1.bmp	Bob	kaufte auf der Kirmes einem Nachbarskind einen Ballon 	pos	c	Correct	4.193014	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Spinne	white1.bmp	Bob	fuhr mit seinem Auto über ein Kinderfahrrad	neg	u	Correct	2.907874	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Schmerz	white1.bmp	Bob	fuhr auf den Seitenstreifen der Autobahn, um einem Fahrer zu helfen, dessen Auto liegengeblieben war	pos	c	Correct	7.330417	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hölle	white1.bmp	Bob	ließ sein Lagerfeuer in der Nacht brennen und verursachte so einen kleinen Waldbrand	neg	u	Correct	3.898984	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Krieg	white1.bmp	Bob	flog nach einem Semester von der Universität	neg	u	Correct	3.266688	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hölle	white1.bmp	Bob	weigerte sich seinem Kind zu helfen, dessen Fahrrad zu reparieren	neg	u	Correct	4.839252	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Gestank	white1.bmp	Bob	half einem Freund seine Wohnung neu zu streichen	pos	c	Correct	2.012071	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Verletzung	white1.bmp	Bob	ist leise, wenn Kinder schlafen	pos	c	Correct	3.622420	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hölle	white1.bmp	Bob	benutzte Essensgutscheine, die für jemand anderes bereitgestellt worden waren 	neg	u	Correct	3.900796	1	1	neg	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Krieg	white1.bmp	Bob	half einem Freund bei dessen Umzug in eine Wohnung	pos	c	Correct	3.856016	1	1	pos	methexp32	2018-02-09_14.42.01.972000
148	Cologne	Hässlich	white1.bmp	Bob	ging ins Krankenhaus, um seine Nachbarn zu besuchen	pos	c	Correct	3.650571	1	1	pos	methexp32	2018-02-09_14.42.01.972000
