ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
118	Cologne	Spinne	white5.bmp	Bob	benutzte Essensgutscheine, die für jemand anderes bereitgestellt worden waren 	neg	u	Correct	9.312493	1	1	neg	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Verletzung	white5.bmp	Bob	kaufte Lebensmittel für eine ältere Frau von nebenan, die krank war	pos	u	False	5.517546	1	1	pos	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Spinne	white5.bmp	Bob	überfuhr einen Hund, als er zu schnell durch ein Wohngebiet fuhr	neg	u	Correct	3.435661	1	1	neg	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Gestank	white5.bmp	Bob	nahm eine Familie bei sich auf, die ihr Zuhause durch einen Brand verloren hatte	pos	c	Correct	5.421359	1	1	pos	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Hässlich	white5.bmp	Bob	erklärte einem Fahrer, der die Orientierung verloren hatte, den Weg	pos	c	Correct	4.987073	1	1	pos	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Gestank	white5.bmp	Bob	schreibt seinen Eltern mindestens alle zwei Wochen	pos	c	Correct	2.953292	1	1	pos	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Abfall	white5.bmp	Bob	hielt an um einem Autofahrer zu helfen, dessen Auto während eines Schneesturms liegen geblieben war	pos	c	Correct	6.406422	1	1	pos	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Krieg	white5.bmp	Bob	arbeitete zwei Jahre in eimen Stripclup in einem Armenviertel von Chicago	neg	u	Correct	6.831012	1	1	neg	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Hässlich	white5.bmp	Bob	sagte einem jungen Kind, das im Schmutz spielte, dass es dumm sei und zu jung, um es besser zu wissen	neg	u	Correct	6.420093	1	1	neg	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Spinne	white5.bmp	Bob	gab 20 € an eine Hilfsorganisation	pos	c	Correct	2.880361	1	1	pos	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Spinne	white5.bmp	Bob	wurde sein Führerschein abgenommen, weil er betrunken Auto fuhr	neg	u	Correct	3.133480	1	1	neg	methexp32	2018-02-01_12.53.54.127000
118	Cologne	Verletzung	white5.bmp	Bob	half seinem Vater auf die jüngeren Schwestern und Brüder aufzupassen, während seine Mutter im Krankenhaus war	pos	c	Correct	10.460183	1	1	pos	methexp32	2018-02-01_12.53.54.127000
