ParticipantNumber	Location	prime	BobImage	bobName	behavior	Valence	responseNumber	correctBehav	TrialRT	Block	ValenceBlock	Valence	computerName	timeStamp	
108	Cologne	Glücklich	white5.bmp	Bob	stand an einer Straßenecke und beleidigte Menschen, die an der Ecke vorbei liefen	neg	u	False	5.029081	1	2	neg	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Lächeln	white5.bmp	Bob	schmiss Mieter aus der Wohnung, die einen Monat mit der Miete zu spät dran waren	neg	c	Correct	3.021364	1	2	neg	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Freund	white5.bmp	Bob	verängstigte ein paar kleine Kinder auf ihren Fahrrädern, indem er drohte sie zu überfahren	neg	c	Correct	2.074743	1	2	neg	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Kätzchen	white5.bmp	Bob	nahm eine Familie bei sich auf, die ihr Zuhause durch einen Brand verloren hatte	pos	u	Correct	2.544546	1	2	pos	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Hübsch	white5.bmp	Bob	fuhr mit seinem Fahrrad jeden Tag zur Arbeit um die Umweltverschmutzung und den Benzinverbrauch zu verringern	pos	u	Correct	3.997138	1	2	pos	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Freund	white5.bmp	Bob	ließ eine ältere Person in der Kassenschlange vor	pos	u	Correct	2.183151	1	2	pos	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Geschenk	white5.bmp	Bob	half seiner Mutter während seines freien Tages im Haus	pos	u	Correct	2.428802	1	2	pos	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Geschenk	white5.bmp	Bob	benutzte Essensgutscheine, die für jemand anderes bereitgestellt worden waren 	neg	c	Correct	3.675576	1	2	neg	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Lächeln	white5.bmp	Bob	weigerte sich eine Petition für die Verbesserung eines Spielplatzes für Schulkinder zu unterschreiben	neg	u	False	2.882723	1	2	neg	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Geschenk	white5.bmp	Bob	bewahrt Dosen und Flaschen zum Recyceln auf	pos	u	Correct	2.832300	1	2	pos	methexp32	2018-01-31_12.01.49.387000
108	Cologne	Hübsch	white5.bmp	Bob	machte eine Diät mit wenig Fett und verlor 10 Kilogramm	pos	u	Correct	3.728665	1	2	pos	methexp32	2018-01-31_12.01.49.387000
