phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,2,1,112,2,3,negative,9041.JPG,20.png,0,None,None,None,None
trials,2,1,113,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,1,114,2,NA,NA,25.png,empty.png,0,None,None,None,None
trials,2,2,112,2,6,negative,2100.JPG,9.png,1,5,5,5,None
trials,2,2,113,2,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,2,2,114,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,3,112,2,10,neutral,7035.JPG,7.png,0,None,None,None,None
trials,2,3,113,2,10,negative,3181.JPG,14.png,0,None,None,None,None
trials,2,3,114,2,10,positive,1620.JPG,4.png,0,None,None,None,None
trials,2,4,112,2,13,positive,14.png,1460.JPG,0,None,None,None,None
trials,2,4,113,2,NA,NA,6.png,16.png,0,None,None,None,None
trials,2,4,114,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,5,112,2,17,positive,10.png,1463.JPG,0,None,None,None,None
trials,2,5,113,2,17,positive,3.png,1750.JPG,0,None,None,None,None
trials,2,5,114,2,16,negative,18.png,3300.JPG,0,None,None,None,None
trials,2,6,112,2,20,neutral,11.png,7233.JPG,0,None,None,None,None
trials,2,6,113,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,6,114,2,19,positive,21.png,1540.JPG,1,5,5,5,None
phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,2,1,112,2,3,negative,9041.JPG,20.png,0,None,None,None,None
trials,2,1,113,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,1,114,2,NA,NA,25.png,empty.png,0,None,None,None,None
trials,2,2,112,2,7,negative,2100.JPG,9.png,1,5,5,5,None
trials,2,2,113,2,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,2,2,114,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,3,112,2,10,neutral,7035.JPG,7.png,0,None,None,None,None
trials,2,3,113,2,10,negative,3181.JPG,14.png,0,None,None,None,None
trials,2,3,114,2,10,positive,1620.JPG,4.png,0,None,None,None,None
trials,2,4,112,2,13,positive,14.png,1460.JPG,0,None,None,None,None
trials,2,4,113,2,NA,NA,6.png,16.png,0,None,None,None,None
trials,2,4,114,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,5,112,2,17,positive,10.png,1463.JPG,0,None,None,None,None
trials,2,5,113,2,17,positive,3.png,1750.JPG,0,None,None,None,None
trials,2,5,114,2,16,negative,18.png,3300.JPG,0,None,None,None,None
trials,2,6,112,2,20,neutral,11.png,7233.JPG,0,None,None,None,None
trials,2,6,113,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,6,114,2,20,positive,21.png,1540.JPG,1,5,5,5,None
phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,2,1,112,2,3,negative,9041.JPG,20.png,0,None,None,None,None
trials,2,1,113,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,1,114,2,NA,NA,25.png,empty.png,0,None,None,None,None
trials,2,2,112,2,7,negative,2100.JPG,9.png,1,5,5,5,None
trials,2,2,113,2,NA,NA,9000.JPG,9280.JPG,0,None,None,None,None
trials,2,2,114,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,3,112,2,10,neutral,7035.JPG,7.png,0,None,None,None,None
trials,2,3,113,2,10,negative,3181.JPG,14.png,0,None,None,None,None
trials,2,3,114,2,10,positive,1620.JPG,4.png,0,None,None,None,None
trials,2,4,112,2,13,positive,14.png,1460.JPG,0,None,None,None,None
trials,2,4,113,2,NA,NA,6.png,16.png,0,None,None,None,None
trials,2,4,114,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,5,112,2,17,positive,10.png,1463.JPG,0,None,None,None,None
trials,2,5,113,2,17,positive,3.png,1750.JPG,0,None,None,None,None
trials,2,5,114,2,16,negative,18.png,3300.JPG,0,None,None,None,None
trials,2,6,112,2,20,neutral,11.png,7233.JPG,0,None,None,None,None
trials,2,6,113,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,2,6,114,2,20,positive,21.png,1540.JPG,1,5,5,5,None
