thisN,thisTrialN,thisRepN,correct,textbox_target.text,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,piloting,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,code_generator.started,letter_mother.started,textbox_mother.started,letter_father.started,textbox_father.started,letter_month.started,textbox_month.started,letter_place.started,textbox_place.started,letter_bday.started,textbox_bday.started,code_generator.stopped,code,instruction_study.started,wüste_0.started,strand_0.started,wald_0.started,berg_0.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study.started,context_1.started,study.stopped,cue,target,image1,stimuli,task,condition,liste_phase1,thanks_vorgezogen.started,image_animal_2.started,thanks_vorgezogen.stopped,instruction_restudy.started,instruction_restudy.stopped,practice_test.started,context_test_2.started,practice_test.stopped,practice_target,Textbox_Umlauttest.text,code_defineWordsInit.started,code_defineWordsInit.stopped,image2,liste_phase2,study_new.started,study_new.stopped,restudy.started,restudy.stopped,test.started,context_test.started,trials_2.correct,test.stopped,firstKeyTime,secondWordTime,trials_2.textbox_target.text,recalled_target,context_new.started,key_resp_8.started,image_animal.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,condition,age,gender,native_language,highest_degree,major,target_major,expStart,
,,,,,,,,,,,,,,,False,0.006130999885499477,0.006193200126290321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
,,,,,,,,,,,,,,,,,,0.006519299931824207,49.928586499765515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
,,,,,,,,,,,,,,,,,,,,49.92935839993879,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,49.94932649983093,107.38743790006265,DWIC06,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.38754689972848,107.41816269978881,107.41816269978881,107.41816269978881,107.41816269978881,159.86724040005356,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.86728229979053,160.85666040005162,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
0,0,0,,,0,0,0,0,,,,,160.8635344998911,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.8569713998586,161.35164139978588,161.37285170005634,161.37736759986728,169.36894899979234,Teller,Großvater,C:\git\experiments\watkins2_part1\wueste.jpg,"['Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg']",test,2,"[('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
1,0,1,,,1,0,1,0,,,,,169.37578719994053,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.36914699990302,169.85710950009525,169.87816490000114,169.8830289999023,177.8696995000355,Pinsel,Kaninchen,C:\git\experiments\watkins2_part1\wald.jpg,"['Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg']",test,2,"[('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
2,0,2,,,2,0,2,0,,,,,177.8764533000067,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.87012769980356,178.3582524000667,178.38853299990296,178.3909126999788,186.3714708997868,Hamster,Drucker,C:\git\experiments\watkins2_part1\berg.jpg,"['Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg']",study,2,"[('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
3,0,3,,,3,0,3,0,,,,,186.37834439985454,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.37166569987312,186.86037719994783,186.88277210015804,186.88466229988262,194.87506549991667,Computer,Schwimmen,C:\git\experiments\watkins2_part1\wald.jpg,"['Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg']",study,2,"[('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,2026-08-20_09h14.51.060,watkins2_part1,,2026.1.3,143.27119701491404,2,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-20 09h14.51.736053 +0200,
