thisN,thisTrialN,thisRepN,textbox_target.text,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,piloting,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,code_generator.started,letter_mother.started,textbox_mother.started,letter_father.started,textbox_father.started,letter_month.started,textbox_month.started,letter_place.started,textbox_place.started,letter_bday.started,textbox_bday.started,code_generator.stopped,code,instruction_study.started,wüste_0.started,strand_0.started,wald_0.started,berg_0.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study.started,context_1.started,study.stopped,cue,target,image1,stimuli,task,condition,liste_phase1,thanks_vorgezogen.started,image_animal_2.started,thanks_vorgezogen.stopped,instruction_restudy.started,instruction_restudy.stopped,practice_test.started,practice_test.stopped,practice_target,Textbox_Umlauttest.text,code_defineWordsInit.started,code_defineWordsInit.stopped,image2,liste_phase2,study_new.started,context_new.started,study_new.stopped,restudy.started,restudy.stopped,test.started,test.stopped,firstKeyTime,secondWordTime,trials_2.textbox_target.text,recalled_target,context_restudy.started,key_resp_8.started,image_animal.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,participant,date,expName,expVersion,psychopyVersion,frameRate,condition,age,gender,native_language,highest_degree,major,target_major,expStart,
,,,,,,,,,,,,,,False,0.0055460999719798565,0.005607699975371361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
,,,,,,,,,,,,,,,,,0.005939400056377053,18.50838190014474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
,,,,,,,,,,,,,,,,,,,18.509131000144407,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,18.528831199975684,52.78304719994776,SAGI09,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7831514000427,52.82414170005359,52.82414170005359,52.82414170005359,52.82414170005359,73.80862360005267,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.80865749996156,74.79834239999764,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
0,0,0,,0,0,0,0,,,,,74.80523269996047,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.79971410008147,75.29343650001101,75.31447169999592,75.31904299999587,83.3130946001038,Jacke,Trommel,C:\git\experiments\watkins2_part1\wald.jpg,"['Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg']",study,3,"[('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kamera', 'Sofa', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
1,0,1,,1,0,1,0,,,,,83.31996019999497,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.3132881000638,83.80104520008899,83.81771269999444,83.82056210003793,91.81477229995653,Bohrer,Hemd,C:\git\experiments\watkins2_part1\wald.jpg,"['Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg']",study,3,"[('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kamera', 'Sofa', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
2,0,2,,2,0,2,0,,,,,91.82158139999956,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.81512180017307,92.3028146000579,92.33050000015646,92.33376489998773,100.31961730006151,Tee,Lampe,C:\git\experiments\watkins2_part1\berg.jpg,"['Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg']",restudy_diff,3,"[('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kamera', 'Sofa', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
3,0,3,,3,0,3,0,,,,,100.32657140004449,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.31980820000172,100.80775759997778,100.82271119998768,100.82596160005778,108.81991700013168,Krümel,Umschlag,C:\git\experiments\watkins2_part1\strand.jpg,"['Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg']",restudy_diff,3,"[('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kamera', 'Sofa', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Hamster', 'Drucker', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,2026-08-06_10h22.04.724,watkins2_part1,,2026.1.3,143.71078459177383,3,20,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 10h22.05.563690 +0200,
