thisN,thisTrialN,thisRepN,correct,textbox_target.text,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,piloting,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,code_generator.started,letter_mother.started,textbox_mother.started,letter_father.started,textbox_father.started,letter_month.started,textbox_month.started,letter_place.started,textbox_place.started,letter_bday.started,textbox_bday.started,code_generator.stopped,code,instruction_study.started,wüste_0.started,strand_0.started,wald_0.started,berg_0.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study.started,context_1.started,study.stopped,cue,target,image1,stimuli,task,condition,liste_phase1,thanks_vorgezogen.started,image_animal_2.started,thanks_vorgezogen.stopped,instruction_restudy.started,instruction_restudy.stopped,practice_test.started,context_test_2.started,practice_test.stopped,practice_target,Textbox_Umlauttest.text,code_defineWordsInit.started,code_defineWordsInit.stopped,image2,liste_phase2,study_new.started,study_new.stopped,restudy.started,restudy.stopped,test.started,context_test.started,trials_2.correct,test.stopped,firstKeyTime,secondWordTime,trials_2.textbox_target.text,recalled_target,context_new.started,participant,date,expName,expVersion,psychopyVersion,frameRate,condition,age,gender,native_language,highest_degree,major,target_major,expStart,
,,,,,,,,,,,,,,,False,0.006333000026643276,0.006393300136551261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
,,,,,,,,,,,,,,,,,,0.006717599928379059,20.873803100083023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
,,,,,,,,,,,,,,,,,,,,20.874591399915516,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,20.894575099926442,45.662750999908894,ATNN20,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.66285550012253,45.6911782999523,45.6911782999523,45.6911782999523,45.6911782999523,78.49010940012522,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.4901429999154,79.47967860009521,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
0,0,0,,,0,0,0,0,,,,,79.48652960010804,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.48013269994408,79.9746529001277,79.99467730009928,79.99910899996758,87.99279129994102,Katze,Topf,C:\git\experiments\watkins2_part1\wueste.jpg,"['Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg']",study,2,"[('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Wind', 'Bus', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
1,0,1,,,1,0,1,0,,,,,87.99963920004666,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.99298470001668,88.48090260010213,88.4953604999464,88.49846670008264,96.49800479994155,Fahrrad,Säge,C:\git\experiments\watkins2_part1\strand.jpg,"['Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg']",study,2,"[('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Wind', 'Bus', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
2,0,2,,,2,0,2,0,,,,,96.50492480001412,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.49819559999742,96.98599940002896,97.01566069992259,97.01892719999887,105.00391359999776,Teller,Großvater,C:\git\experiments\watkins2_part1\berg.jpg,"['Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg']",test,2,"[('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Wind', 'Bus', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
3,0,3,,,3,0,3,0,,,,,105.01076709991321,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.00411630002782,105.49205460003577,105.5180035000667,105.52261149999686,113.51100110006519,Onkel,Beet,C:\git\experiments\watkins2_part1\berg.jpg,"['Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg']",study,2,"[('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Auto', 'Müll', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Wind', 'Bus', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Computer', 'Schwimmen', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Boxen', 'Gitarre', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Heft', 'Puzzle', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Bett', 'Regen', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Fenster', 'Tennis', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Krümel', 'Umschlag', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Löffel', 'Orange', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,86,2026-08-06_11h21.04.914,watkins2_part1,,2026.1.3,143.3219149445932,2,22,Weiblich,Muttersprache,Abitur,Psychologie,Bachelor,2026-08-06 11h21.05.692105 +0200,
