thisN,thisTrialN,thisRepN,correct,textbox_target.text,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,piloting,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,code_generator.started,letter_mother.started,textbox_mother.started,letter_father.started,textbox_father.started,letter_month.started,textbox_month.started,letter_place.started,textbox_place.started,letter_bday.started,textbox_bday.started,code_generator.stopped,code,instruction_study.started,wüste_0.started,strand_0.started,wald_0.started,berg_0.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study.started,context_1.started,study.stopped,cue,target,image1,stimuli,task,condition,liste_phase1,thanks_vorgezogen.started,image_animal_2.started,thanks_vorgezogen.stopped,instruction_restudy.started,instruction_restudy.stopped,practice_test.started,context_test_2.started,practice_test.stopped,practice_target,Textbox_Umlauttest.text,code_defineWordsInit.started,code_defineWordsInit.stopped,image2,liste_phase2,study_new.started,study_new.stopped,restudy.started,restudy.stopped,test.started,context_test.started,trials_2.correct,test.stopped,firstKeyTime,secondWordTime,trials_2.textbox_target.text,recalled_target,context_new.started,participant,date,expName,expVersion,psychopyVersion,frameRate,condition,age,gender,native_language,highest_degree,major,target_major,expStart,
,,,,,,,,,,,,,,,False,0.00748810000368394,0.0075499000085983425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
,,,,,,,,,,,,,,,,,,0.00791840000601951,16.503558900003554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
,,,,,,,,,,,,,,,,,,,,16.504449700005352,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,16.52450709999539,47.725090000007185,ILLN19,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.72519359999569,47.753486900008284,47.753486900008284,47.753486900008284,47.753486900008284,76.61525509999774,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.6152873999963,77.60480580000149,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
0,0,0,,,0,0,0,0,,,,,77.61168420000467,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.60510650000651,78.0997742000036,78.11520460000611,78.1195163000084,86.1217106999975,Flöte,Wolke,C:\git\experiments\watkins2_part1\strand.jpg,"['Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg']",study,4,"[('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
1,0,1,,,1,0,1,0,,,,,86.12853000000177,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.12190369999735,86.60985860000073,86.62281270000676,86.62573300000804,94.62438690000272,Ball,Flugzeug,C:\git\experiments\watkins2_part1\strand.jpg,"['Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg']",test_diff,4,"[('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
2,0,2,,,2,0,2,0,,,,,94.63119830000505,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.62457650000579,95.11228470000788,95.15209830000822,95.15529660000175,103.13007189999917,Bohrer,Hemd,C:\git\experiments\watkins2_part1\berg.jpg,"['Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg']",study,4,"[('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
3,0,3,,,3,0,3,0,,,,,103.13691560000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.13026370000443,103.61829490000673,103.6408092000056,103.64559110000846,111.63692750000337,Geige,Kakao,C:\git\experiments\watkins2_part1\wald.jpg,"['Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg']",test_diff,4,"[('Flöte', 'Wolke', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Ball', 'Flugzeug', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Bohrer', 'Hemd', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Geige', 'Kakao', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Traube', 'Limonade', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Schwester', 'Staub', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Kreisel', 'Leinwand', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Fahrrad', 'Säge', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Rasen', 'Würfel', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Teller', 'Großvater', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Laub', 'Schal', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Joggen', 'Banane', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Katze', 'Topf', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Kaffee', 'Skulptur', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Locher', 'Tasse', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Onkel', 'Beet', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Hammer', 'Mappe', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Jacke', 'Trommel', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Staffelei', 'Dünger', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg', 'C:\\git\\experiments\\watkins2_part1\\wald.jpg'), ('Matsch', 'Zange', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg'), ('Schnee', 'Nichte', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Tee', 'Lampe', 'C:\\git\\experiments\\watkins2_part1\\berg.jpg'), ('Pinsel', 'Kaninchen', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg'), ('Birne', 'Goldfisch', 'C:\\git\\experiments\\watkins2_part1\\wueste.jpg', 'C:\\git\\experiments\\watkins2_part1\\strand.jpg')]",,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2026-07-22_16h41.08.566,watkins2_part1,,2026.1.3,143.53256610042058,4,23,Weiblich,Muttersprache,Abitur,Anderes Studienfach,Bachelor,2026-07-22 16h41.09.181156 +0200,
