blocknr trialtyp set simseq einzelpaar kritisch vigiltarget s1 s2 s1valent s1dauer s1bildtyp s1position s2valent s2dauer s2bildtyp s2position
1 58 2 2 1 1 0 25 63 0 1 1 2 -1 1 2 1
1 4 2 1 2 0 1 42 26 0 0 1 1 0 1 1 2
1 3 2 1 2 0 0 74 73 0 1 2 1 0 1 2 2
1 2 2 1 2 0 1 37 69 0 1 1 2 0 1 2 1
1 4 2 1 2 0 1 31 32 0 1 1 2 0 1 1 1
1 56 2 2 1 0 1 13 28 0 1 1 2 0 0 1 1
1 78 2 2 1 0 0 71 70 0 1 2 2 0 1 2 1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 1 1 1 2 1 0 1 45 0 0 1 1 1 1 2 2
2 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
2 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
2 2 1 1 2 1 0 18 53 0 1 1 2 1 1 2 1
2 3 1 1 2 0 0 73 54 0 1 2 2 1 1 2 1
2 58 1 2 1 1 0 19 55 0 1 1 2 1 1 2 1
2 4 1 1 2 0 1 29 30 0 0 1 1 0 1 1 2
2 3 1 1 2 0 0 72 74 0 1 2 1 0 1 2 2
2 2 1 1 2 0 2 14 70 0 1 1 2 0 1 2 1
2 4 1 1 2 0 1 26 35 0 1 1 2 0 1 1 1
2 56 1 2 1 0 1 34 32 0 1 1 2 0 0 1 1
2 78 1 2 1 0 0 77 76 0 1 2 2 0 1 2 1
2 1 1 1 2 1 2 4 57 0 0 1 1 -1 1 2 2
2 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
2 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
2 2 1 1 2 1 0 20 65 0 1 1 2 -1 1 2 1
2 3 1 1 2 0 0 75 66 0 1 2 2 -1 1 2 1
2 58 1 2 1 1 0 21 67 0 1 1 2 -1 1 2 1
2 4 1 1 2 0 1 28 31 0 0 1 1 0 1 1 2
2 3 1 1 2 0 0 69 79 0 1 2 1 0 1 2 2
2 2 1 1 2 0 1 38 80 0 1 1 2 0 1 2 1
2 4 1 1 2 0 1 36 27 0 1 1 2 0 1 1 1
2 56 1 2 1 0 1 14 37 0 1 1 2 0 0 1 1
2 78 1 2 1 0 0 78 71 0 1 2 2 0 1 2 1
2 1 2 1 2 1 2 7 48 0 0 1 1 1 1 2 2
2 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
2 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
2 2 2 1 2 1 0 22 56 0 1 1 2 1 1 2 1
2 3 2 1 2 0 0 74 51 0 1 2 2 1 1 2 1
2 58 2 2 1 1 0 23 52 0 1 1 2 1 1 2 1
2 4 2 1 2 0 1 38 30 0 0 1 1 0 1 1 2
2 3 2 1 2 0 0 78 77 0 1 2 1 0 1 2 2
2 2 2 1 2 0 1 42 80 0 1 1 2 0 1 2 1
2 4 2 1 2 0 1 39 33 0 1 1 2 0 1 1 1
2 56 2 2 1 0 1 14 31 0 1 1 2 0 0 1 1
2 78 2 2 1 0 0 73 71 0 1 2 2 0 1 2 1
2 1 2 1 2 1 2 10 60 0 0 1 1 -1 1 2 2
2 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
2 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
2 2 2 1 2 1 0 24 68 0 1 1 2 -1 1 2 1
2 3 2 1 2 0 0 75 63 0 1 2 2 -1 1 2 1
2 58 2 2 1 1 0 25 64 0 1 1 2 -1 1 2 1
2 4 2 1 2 0 1 28 36 0 0 1 1 0 1 1 2
2 3 2 1 2 0 0 79 76 0 1 2 1 0 1 2 2
2 2 2 1 2 0 1 43 70 0 1 1 2 0 1 2 1
2 4 2 1 2 0 1 26 35 0 1 1 2 0 1 1 1
2 56 2 2 1 0 1 14 37 0 1 1 2 0 0 1 1
2 78 2 2 1 0 0 72 69 0 1 2 2 0 1 2 1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 1 1 1 2 1 0 1 45 0 0 1 1 1 1 2 2
3 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
3 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
3 2 1 1 2 1 0 18 54 0 1 1 2 1 1 2 1
3 3 1 1 2 0 0 75 55 0 1 2 2 1 1 2 1
3 58 1 2 1 1 0 19 56 0 1 1 2 1 1 2 1
3 4 1 1 2 0 1 36 30 0 0 1 1 0 1 1 2
3 3 1 1 2 0 0 72 78 0 1 2 1 0 1 2 2
3 2 1 1 2 0 2 15 76 0 1 1 2 0 1 2 1
3 4 1 1 2 0 1 32 31 0 1 1 2 0 1 1 1
3 56 1 2 1 0 1 41 37 0 1 1 2 0 0 1 1
3 78 1 2 1 0 0 70 79 0 1 2 2 0 1 2 1
3 1 1 1 2 1 0 4 57 0 0 1 1 -1 1 2 2
3 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
3 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
3 2 1 1 2 1 0 20 66 0 1 1 2 -1 1 2 1
3 3 1 1 2 0 0 77 67 0 1 2 2 -1 1 2 1
3 58 1 2 1 1 0 21 68 0 1 1 2 -1 1 2 1
3 4 1 1 2 0 1 34 42 0 0 1 1 0 1 1 2
3 3 1 1 2 0 0 69 74 0 1 2 1 0 1 2 2
3 2 1 1 2 0 2 15 73 0 1 1 2 0 1 2 1
3 4 1 1 2 0 1 27 28 0 1 1 2 0 1 1 1
3 56 1 2 1 0 1 43 26 0 1 1 2 0 0 1 1
3 78 1 2 1 0 0 80 71 0 1 2 2 0 1 2 1
3 1 2 1 2 1 2 7 48 0 0 1 1 1 1 2 2
3 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
3 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
3 2 2 1 2 1 0 22 51 0 1 1 2 1 1 2 1
3 3 2 1 2 0 0 75 52 0 1 2 2 1 1 2 1
3 58 2 2 1 1 0 23 53 0 1 1 2 1 1 2 1
3 4 2 1 2 0 1 30 31 0 0 1 1 0 1 1 2
3 3 2 1 2 0 0 69 78 0 1 2 1 0 1 2 2
3 2 2 1 2 0 1 36 71 0 1 1 2 0 1 2 1
3 4 2 1 2 0 1 42 32 0 1 1 2 0 1 1 1
3 56 2 2 1 0 1 15 29 0 1 1 2 0 0 1 1
3 78 2 2 1 0 0 70 73 0 1 2 2 0 1 2 1
3 1 2 1 2 1 0 10 60 0 0 1 1 -1 1 2 2
3 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
3 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
3 2 2 1 2 1 0 24 63 0 1 1 2 -1 1 2 1
3 3 2 1 2 0 0 77 64 0 1 2 2 -1 1 2 1
3 58 2 2 1 1 0 25 65 0 1 1 2 -1 1 2 1
3 4 2 1 2 0 2 38 15 0 0 1 1 0 1 1 2
3 3 2 1 2 0 0 80 79 0 1 2 1 0 1 2 2
3 2 2 1 2 0 1 43 74 0 1 1 2 0 1 2 1
3 4 2 1 2 0 1 34 39 0 1 1 2 0 1 1 1
3 56 2 2 1 0 1 27 37 0 1 1 2 0 0 1 1
3 78 2 2 1 0 0 76 72 0 1 2 2 0 1 2 1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 1 1 1 2 1 0 1 45 0 0 1 1 1 1 2 2
4 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
4 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
4 2 1 1 2 1 0 18 55 0 1 1 2 1 1 2 1
4 3 1 1 2 0 0 77 56 0 1 2 2 1 1 2 1
4 58 1 2 1 1 0 19 51 0 1 1 2 1 1 2 1
4 4 1 1 2 0 2 33 16 0 0 1 1 0 1 1 2
4 3 1 1 2 0 0 75 78 0 1 2 1 0 1 2 2
4 2 1 1 2 0 1 30 69 0 1 1 2 0 1 2 1
4 4 1 1 2 0 1 41 26 0 1 1 2 0 1 1 1
4 56 1 2 1 0 1 39 31 0 1 1 2 0 0 1 1
4 78 1 2 1 0 0 73 76 0 1 2 2 0 1 2 1
4 1 1 1 2 1 0 4 57 0 0 1 1 -1 1 2 2
4 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
4 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
4 2 1 1 2 1 0 20 67 0 1 1 2 -1 1 2 1
4 3 1 1 2 0 0 74 68 0 1 2 2 -1 1 2 1
4 58 1 2 1 1 0 21 63 0 1 1 2 -1 1 2 1
4 4 1 1 2 0 1 27 36 0 0 1 1 0 1 1 2
4 3 1 1 2 0 0 71 80 0 1 2 1 0 1 2 2
4 2 1 1 2 0 2 16 79 0 1 1 2 0 1 2 1
4 4 1 1 2 0 1 28 42 0 1 1 2 0 1 1 1
4 56 1 2 1 0 1 32 38 0 1 1 2 0 0 1 1
4 78 1 2 1 0 0 70 72 0 1 2 2 0 1 2 1
4 1 2 1 2 1 0 7 48 0 0 1 1 1 1 2 2
4 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
4 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
4 2 2 1 2 1 0 22 52 0 1 1 2 1 1 2 1
4 3 2 1 2 0 0 72 53 0 1 2 2 1 1 2 1
4 58 2 2 1 1 0 23 54 0 1 1 2 1 1 2 1
4 4 2 1 2 0 1 35 39 0 0 1 1 0 1 1 2
4 3 2 1 2 0 0 74 70 0 1 2 1 0 1 2 2
4 2 2 1 2 0 2 16 80 0 1 1 2 0 1 2 1
4 4 2 1 2 0 1 42 43 0 1 1 2 0 1 1 1
4 56 2 2 1 0 1 26 29 0 1 1 2 0 0 1 1
4 78 2 2 1 0 0 79 77 0 1 2 2 0 1 2 1
4 1 2 1 2 1 2 10 60 0 0 1 1 -1 1 2 2
4 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
4 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
4 2 2 1 2 1 0 24 64 0 1 1 2 -1 1 2 1
4 3 2 1 2 0 0 69 65 0 1 2 2 -1 1 2 1
4 58 2 2 1 1 0 25 66 0 1 1 2 -1 1 2 1
4 4 2 1 2 0 1 40 36 0 0 1 1 0 1 1 2
4 3 2 1 2 0 0 75 76 0 1 2 1 0 1 2 2
4 2 2 1 2 0 1 28 73 0 1 1 2 0 1 2 1
4 4 2 1 2 0 1 37 30 0 1 1 2 0 1 1 1
4 56 2 2 1 0 1 16 31 0 1 1 2 0 0 1 1
4 78 2 2 1 0 0 71 78 0 1 2 2 0 1 2 1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 1 1 1 2 1 0 1 45 0 0 1 1 1 1 2 2
5 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
5 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
5 2 1 1 2 1 0 18 56 0 1 1 2 1 1 2 1
5 3 1 1 2 0 0 79 51 0 1 2 2 1 1 2 1
5 58 1 2 1 1 0 19 52 0 1 1 2 1 1 2 1
5 4 1 1 2 0 1 38 43 0 0 1 1 0 1 1 2
5 3 1 1 2 0 0 70 77 0 1 2 1 0 1 2 2
5 2 1 1 2 0 1 29 69 0 1 1 2 0 1 2 1
5 4 1 1 2 0 2 40 17 0 1 1 2 0 1 1 1
5 56 1 2 1 0 1 37 35 0 1 1 2 0 0 1 1
5 78 1 2 1 0 0 74 80 0 1 2 2 0 1 2 1
5 1 1 1 2 1 0 4 57 0 0 1 1 -1 1 2 2
5 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
5 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
5 2 1 1 2 1 0 20 68 0 1 1 2 -1 1 2 1
5 3 1 1 2 0 0 78 63 0 1 2 2 -1 1 2 1
5 58 1 2 1 1 0 21 64 0 1 1 2 -1 1 2 1
5 4 1 1 2 0 2 30 17 0 0 1 1 0 1 1 2
5 3 1 1 2 0 0 72 73 0 1 2 1 0 1 2 2
5 2 1 1 2 0 1 26 76 0 1 1 2 0 1 2 1
5 4 1 1 2 0 1 33 36 0 1 1 2 0 1 1 1
5 56 1 2 1 0 1 31 39 0 1 1 2 0 0 1 1
5 78 1 2 1 0 0 71 75 0 1 2 2 0 1 2 1
5 1 2 1 2 1 0 7 48 0 0 1 1 1 1 2 2
5 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
5 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
5 2 2 1 2 1 0 22 53 0 1 1 2 1 1 2 1
5 3 2 1 2 0 0 71 54 0 1 2 2 1 1 2 1
5 58 2 2 1 1 0 23 55 0 1 1 2 1 1 2 1
5 4 2 1 2 0 2 43 17 0 0 1 1 0 1 1 2
5 3 2 1 2 0 0 75 74 0 1 2 1 0 1 2 2
5 2 2 1 2 0 1 39 70 0 1 1 2 0 1 2 1
5 4 2 1 2 0 1 42 31 0 1 1 2 0 1 1 1
5 56 2 2 1 0 1 41 36 0 1 1 2 0 0 1 1
5 78 2 2 1 0 0 77 69 0 1 2 2 0 1 2 1
5 1 2 1 2 1 2 10 60 0 0 1 1 -1 1 2 2
5 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
5 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
5 2 2 1 2 1 0 24 65 0 1 1 2 -1 1 2 1
5 3 2 1 2 0 0 72 66 0 1 2 2 -1 1 2 1
5 58 2 2 1 1 0 25 67 0 1 1 2 -1 1 2 1
5 4 2 1 2 0 1 40 28 0 0 1 1 0 1 1 2
5 3 2 1 2 0 0 78 73 0 1 2 1 0 1 2 2
5 2 2 1 2 0 1 27 80 0 1 1 2 0 1 2 1
5 4 2 1 2 0 1 26 38 0 1 1 2 0 1 1 1
5 56 2 2 1 0 1 17 33 0 1 1 2 0 0 1 1
5 78 2 2 1 0 0 76 79 0 1 2 2 0 1 2 1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
