blocknr trialtyp set simseq einzelpaar kritisch vigiltarget s1 s2 s1valent s1dauer s1bildtyp s1position s2valent s2dauer s2bildtyp s2position
1 58 2 2 1 1 0 25 63 0 1 1 2 -1 1 2 1
1 4 2 1 2 0 1 34 31 0 0 1 1 0 1 1 2
1 3 2 1 2 0 0 79 69 0 1 2 1 0 1 2 2
1 2 2 1 2 0 1 33 78 0 1 1 2 0 1 2 1
1 4 2 1 2 0 2 42 13 0 1 1 2 0 1 1 1
1 56 2 2 1 0 1 30 35 0 1 1 2 0 0 1 1
1 78 2 2 1 0 0 70 76 0 1 2 2 0 1 2 1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
1 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 1 1 1 2 1 0 1 45 0 0 1 1 1 1 2 2
2 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
2 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
2 2 1 1 2 1 0 18 53 0 1 1 2 1 1 2 1
2 3 1 1 2 0 0 78 54 0 1 2 2 1 1 2 1
2 58 1 2 1 1 0 19 55 0 1 1 2 1 1 2 1
2 4 1 1 2 0 1 33 26 0 0 1 1 0 1 1 2
2 3 1 1 2 0 0 72 70 0 1 2 1 0 1 2 2
2 2 1 1 2 0 1 41 75 0 1 1 2 0 1 2 1
2 4 1 1 2 0 2 28 14 0 1 1 2 0 1 1 1
2 56 1 2 1 0 1 40 38 0 1 1 2 0 0 1 1
2 78 1 2 1 0 0 80 73 0 1 2 2 0 1 2 1
2 1 1 1 2 1 0 4 57 0 0 1 1 -1 1 2 2
2 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
2 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
2 2 1 1 2 1 0 20 65 0 1 1 2 -1 1 2 1
2 3 1 1 2 0 0 76 66 0 1 2 2 -1 1 2 1
2 58 1 2 1 1 0 21 67 0 1 1 2 -1 1 2 1
2 4 1 1 2 0 2 42 14 0 0 1 1 0 1 1 2
2 3 1 1 2 0 0 79 69 0 1 2 1 0 1 2 2
2 2 1 1 2 0 1 29 77 0 1 1 2 0 1 2 1
2 4 1 1 2 0 1 43 31 0 1 1 2 0 1 1 1
2 56 1 2 1 0 1 39 35 0 1 1 2 0 0 1 1
2 78 1 2 1 0 0 71 74 0 1 2 2 0 1 2 1
2 1 2 1 2 1 0 7 48 0 0 1 1 1 1 2 2
2 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
2 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
2 2 2 1 2 1 0 22 56 0 1 1 2 1 1 2 1
2 3 2 1 2 0 0 80 51 0 1 2 2 1 1 2 1
2 58 2 2 1 1 0 23 52 0 1 1 2 1 1 2 1
2 4 2 1 2 0 2 37 14 0 0 1 1 0 1 1 2
2 3 2 1 2 0 0 72 71 0 1 2 1 0 1 2 2
2 2 2 1 2 0 1 34 77 0 1 1 2 0 1 2 1
2 4 2 1 2 0 1 43 28 0 1 1 2 0 1 1 1
2 56 2 2 1 0 1 38 29 0 1 1 2 0 0 1 1
2 78 2 2 1 0 0 76 74 0 1 2 2 0 1 2 1
2 1 2 1 2 1 0 10 60 0 0 1 1 -1 1 2 2
2 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
2 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
2 2 2 1 2 1 0 24 68 0 1 1 2 -1 1 2 1
2 3 2 1 2 0 0 70 63 0 1 2 2 -1 1 2 1
2 58 2 2 1 1 0 25 64 0 1 1 2 -1 1 2 1
2 4 2 1 2 0 1 27 32 0 0 1 1 0 1 1 2
2 3 2 1 2 0 0 69 73 0 1 2 1 0 1 2 2
2 2 2 1 2 0 2 14 78 0 1 1 2 0 1 2 1
2 4 2 1 2 0 1 40 33 0 1 1 2 0 1 1 1
2 56 2 2 1 0 1 42 30 0 1 1 2 0 0 1 1
2 78 2 2 1 0 0 79 75 0 1 2 2 0 1 2 1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
2 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 1 1 1 2 1 2 1 45 0 0 1 1 1 1 2 2
3 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
3 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
3 2 1 1 2 1 0 18 54 0 1 1 2 1 1 2 1
3 3 1 1 2 0 0 75 55 0 1 2 2 1 1 2 1
3 58 1 2 1 1 0 19 56 0 1 1 2 1 1 2 1
3 4 1 1 2 0 1 27 30 0 0 1 1 0 1 1 2
3 3 1 1 2 0 0 78 80 0 1 2 1 0 1 2 2
3 2 1 1 2 0 1 31 73 0 1 1 2 0 1 2 1
3 4 1 1 2 0 1 33 43 0 1 1 2 0 1 1 1
3 56 1 2 1 0 1 15 42 0 1 1 2 0 0 1 1
3 78 1 2 1 0 0 69 77 0 1 2 2 0 1 2 1
3 1 1 1 2 1 2 4 57 0 0 1 1 -1 1 2 2
3 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
3 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
3 2 1 1 2 1 0 20 66 0 1 1 2 -1 1 2 1
3 3 1 1 2 0 0 70 67 0 1 2 2 -1 1 2 1
3 58 1 2 1 1 0 21 68 0 1 1 2 -1 1 2 1
3 4 1 1 2 0 1 35 32 0 0 1 1 0 1 1 2
3 3 1 1 2 0 0 72 76 0 1 2 1 0 1 2 2
3 2 1 1 2 0 1 29 74 0 1 1 2 0 1 2 1
3 4 1 1 2 0 1 28 41 0 1 1 2 0 1 1 1
3 56 1 2 1 0 1 15 40 0 1 1 2 0 0 1 1
3 78 1 2 1 0 0 79 71 0 1 2 2 0 1 2 1
3 1 2 1 2 1 2 7 48 0 0 1 1 1 1 2 2
3 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
3 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
3 2 2 1 2 1 0 22 51 0 1 1 2 1 1 2 1
3 3 2 1 2 0 0 69 52 0 1 2 2 1 1 2 1
3 58 2 2 1 1 0 23 53 0 1 1 2 1 1 2 1
3 4 2 1 2 0 1 35 30 0 0 1 1 0 1 1 2
3 3 2 1 2 0 0 78 73 0 1 2 1 0 1 2 2
3 2 2 1 2 0 1 29 75 0 1 1 2 0 1 2 1
3 4 2 1 2 0 1 34 37 0 1 1 2 0 1 1 1
3 56 2 2 1 0 1 15 38 0 1 1 2 0 0 1 1
3 78 2 2 1 0 0 70 76 0 1 2 2 0 1 2 1
3 1 2 1 2 1 0 10 60 0 0 1 1 -1 1 2 2
3 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
3 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
3 2 2 1 2 1 0 24 63 0 1 1 2 -1 1 2 1
3 3 2 1 2 0 0 71 64 0 1 2 2 -1 1 2 1
3 58 2 2 1 1 0 25 65 0 1 1 2 -1 1 2 1
3 4 2 1 2 0 1 26 40 0 0 1 1 0 1 1 2
3 3 2 1 2 0 0 72 74 0 1 2 1 0 1 2 2
3 2 2 1 2 0 2 15 79 0 1 1 2 0 1 2 1
3 4 2 1 2 0 1 28 31 0 1 1 2 0 1 1 1
3 56 2 2 1 0 1 36 27 0 1 1 2 0 0 1 1
3 78 2 2 1 0 0 77 80 0 1 2 2 0 1 2 1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
3 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 1 1 1 2 1 0 1 45 0 0 1 1 1 1 2 2
4 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
4 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
4 2 1 1 2 1 0 18 55 0 1 1 2 1 1 2 1
4 3 1 1 2 0 0 69 56 0 1 2 2 1 1 2 1
4 58 1 2 1 1 0 19 51 0 1 1 2 1 1 2 1
4 4 1 1 2 0 1 34 39 0 0 1 1 0 1 1 2
4 3 1 1 2 0 0 78 74 0 1 2 1 0 1 2 2
4 2 1 1 2 0 1 31 73 0 1 1 2 0 1 2 1
4 4 1 1 2 0 2 16 42 0 1 1 2 0 1 1 1
4 56 1 2 1 0 1 37 29 0 1 1 2 0 0 1 1
4 78 1 2 1 0 0 77 75 0 1 2 2 0 1 2 1
4 1 1 1 2 1 0 4 57 0 0 1 1 -1 1 2 2
4 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
4 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
4 2 1 1 2 1 0 20 67 0 1 1 2 -1 1 2 1
4 3 1 1 2 0 0 80 68 0 1 2 2 -1 1 2 1
4 58 1 2 1 1 0 21 63 0 1 1 2 -1 1 2 1
4 4 1 1 2 0 2 36 16 0 0 1 1 0 1 1 2
4 3 1 1 2 0 0 72 71 0 1 2 1 0 1 2 2
4 2 1 1 2 0 1 35 76 0 1 1 2 0 1 2 1
4 4 1 1 2 0 1 28 38 0 1 1 2 0 1 1 1
4 56 1 2 1 0 1 40 32 0 1 1 2 0 0 1 1
4 78 1 2 1 0 0 70 79 0 1 2 2 0 1 2 1
4 1 2 1 2 1 0 7 48 0 0 1 1 1 1 2 2
4 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
4 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
4 2 2 1 2 1 0 22 52 0 1 1 2 1 1 2 1
4 3 2 1 2 0 0 79 53 0 1 2 2 1 1 2 1
4 58 2 2 1 1 0 23 54 0 1 1 2 1 1 2 1
4 4 2 1 2 0 2 34 16 0 0 1 1 0 1 1 2
4 3 2 1 2 0 0 69 74 0 1 2 1 0 1 2 2
4 2 2 1 2 0 1 31 71 0 1 1 2 0 1 2 1
4 4 2 1 2 0 1 38 30 0 1 1 2 0 1 1 1
4 56 2 2 1 0 1 28 36 0 1 1 2 0 0 1 1
4 78 2 2 1 0 0 70 75 0 1 2 2 0 1 2 1
4 1 2 1 2 1 0 10 60 0 0 1 1 -1 1 2 2
4 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
4 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
4 2 2 1 2 1 0 24 64 0 1 1 2 -1 1 2 1
4 3 2 1 2 0 0 77 65 0 1 2 2 -1 1 2 1
4 58 2 2 1 1 0 25 66 0 1 1 2 -1 1 2 1
4 4 2 1 2 0 2 43 16 0 0 1 1 0 1 1 2
4 3 2 1 2 0 0 76 80 0 1 2 1 0 1 2 2
4 2 2 1 2 0 1 40 78 0 1 1 2 0 1 2 1
4 4 2 1 2 0 1 39 32 0 1 1 2 0 1 1 1
4 56 2 2 1 0 1 42 29 0 1 1 2 0 0 1 1
4 78 2 2 1 0 0 72 73 0 1 2 2 0 1 2 1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
4 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 1 1 1 2 1 2 1 45 0 0 1 1 1 1 2 2
5 1 1 1 2 1 0 2 46 0 1 1 1 1 1 2 2
5 67 1 2 1 1 0 3 47 0 1 1 1 1 1 2 2
5 2 1 1 2 1 0 18 56 0 1 1 2 1 1 2 1
5 3 1 1 2 0 0 80 51 0 1 2 2 1 1 2 1
5 58 1 2 1 1 0 19 52 0 1 1 2 1 1 2 1
5 4 1 1 2 0 1 37 26 0 0 1 1 0 1 1 2
5 3 1 1 2 0 0 70 73 0 1 2 1 0 1 2 2
5 2 1 1 2 0 1 43 75 0 1 1 2 0 1 2 1
5 4 1 1 2 0 1 33 35 0 1 1 2 0 1 1 1
5 56 1 2 1 0 1 17 42 0 1 1 2 0 0 1 1
5 78 1 2 1 0 0 78 76 0 1 2 2 0 1 2 1
5 1 1 1 2 1 2 4 57 0 0 1 1 -1 1 2 2
5 1 1 1 2 1 0 5 58 0 1 1 1 -1 1 2 2
5 67 1 2 1 1 0 6 59 0 1 1 1 -1 1 2 2
5 2 1 1 2 1 0 20 68 0 1 1 2 -1 1 2 1
5 3 1 1 2 0 0 69 63 0 1 2 2 -1 1 2 1
5 58 1 2 1 1 0 21 64 0 1 1 2 -1 1 2 1
5 4 1 1 2 0 1 27 34 0 0 1 1 0 1 1 2
5 3 1 1 2 0 0 77 79 0 1 2 1 0 1 2 2
5 2 1 1 2 0 1 28 71 0 1 1 2 0 1 2 1
5 4 1 1 2 0 1 41 39 0 1 1 2 0 1 1 1
5 56 1 2 1 0 1 17 32 0 1 1 2 0 0 1 1
5 78 1 2 1 0 0 72 74 0 1 2 2 0 1 2 1
5 1 2 1 2 1 0 7 48 0 0 1 1 1 1 2 2
5 1 2 1 2 1 0 8 49 0 1 1 1 1 1 2 2
5 67 2 2 1 1 0 9 50 0 1 1 1 1 1 2 2
5 2 2 1 2 1 0 22 53 0 1 1 2 1 1 2 1
5 3 2 1 2 0 0 74 54 0 1 2 2 1 1 2 1
5 58 2 2 1 1 0 23 55 0 1 1 2 1 1 2 1
5 4 2 1 2 0 1 43 27 0 0 1 1 0 1 1 2
5 3 2 1 2 0 0 71 75 0 1 2 1 0 1 2 2
5 2 2 1 2 0 1 30 72 0 1 1 2 0 1 2 1
5 4 2 1 2 0 2 17 36 0 1 1 2 0 1 1 1
5 56 2 2 1 0 1 37 35 0 1 1 2 0 0 1 1
5 78 2 2 1 0 0 69 79 0 1 2 2 0 1 2 1
5 1 2 1 2 1 0 10 60 0 0 1 1 -1 1 2 2
5 1 2 1 2 1 0 11 61 0 1 1 1 -1 1 2 2
5 67 2 2 1 1 0 12 62 0 1 1 1 -1 1 2 2
5 2 2 1 2 1 0 24 65 0 1 1 2 -1 1 2 1
5 3 2 1 2 0 0 73 66 0 1 2 2 -1 1 2 1
5 58 2 2 1 1 0 25 67 0 1 1 2 -1 1 2 1
5 4 2 1 2 0 1 26 41 0 0 1 1 0 1 1 2
5 3 2 1 2 0 0 80 77 0 1 2 1 0 1 2 2
5 2 2 1 2 0 1 29 78 0 1 1 2 0 1 2 1
5 4 2 1 2 0 2 17 32 0 1 1 2 0 1 1 1
5 56 2 2 1 0 1 39 42 0 1 1 2 0 0 1 1
5 78 2 2 1 0 0 76 70 0 1 2 2 0 1 2 1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
5 0 0 -1 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
