phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,74,18.png,(pos),positive,2
globalratings,74,3.png,negative,positive,2
globalratings,74,9.png,negative,negative,2
globalratings,74,10.png,negative,positive,2
globalratings,74,21.png,positive,positive,2
globalratings,74,4.png,(neg),negative,2
globalratings,74,14.png,positive,negative,2
globalratings,74,12.png,negative,negative,2
globalratings,74,23.png,negative,(neg),2
globalratings,74,7.png,positive,(pos),2
globalratings,74,17.png,positive,positive,2
globalratings,74,11.png,positive,negative,2
c2ratings,74,10.png,negative,positive,2
c2ratings,74,4.png,(neg),negative,2
c2ratings,74,12.png,negative,negative,2
c2ratings,74,17.png,positive,positive,2
c2ratings,74,21.png,positive,positive,2
c2ratings,74,11.png,positive,negative,2
c2ratings,74,7.png,positive,(pos),2
c2ratings,74,18.png,(pos),positive,2
c2ratings,74,3.png,negative,positive,2
c2ratings,74,9.png,negative,negative,2
c2ratings,74,14.png,positive,negative,2
c2ratings,74,23.png,negative,(neg),2
c1ratings,74,14.png,positive,negative,2
c1ratings,74,9.png,negative,negative,2
c1ratings,74,12.png,negative,negative,2
c1ratings,74,17.png,positive,positive,2
c1ratings,74,21.png,positive,positive,2
c1ratings,74,18.png,(pos),positive,2
c1ratings,74,4.png,(neg),negative,2
c1ratings,74,10.png,negative,positive,2
c1ratings,74,23.png,negative,(neg),2
c1ratings,74,3.png,negative,positive,2
c1ratings,74,11.png,positive,negative,2
c1ratings,74,7.png,positive,(pos),2
