phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,22,14.png,negative,positive,9
globalratings,22,5.png,negative,positive,9
globalratings,22,20.png,positive,negative,9
globalratings,22,10.png,negative,negative,9
globalratings,22,26.png,(neg),negative,9
globalratings,22,8.png,positive,positive,9
globalratings,22,1.png,positive,positive,9
globalratings,22,18.png,positive,(pos),14
globalratings,22,21.png,positive,negative,9
globalratings,22,23.png,negative,negative,9
globalratings,22,11.png,(pos),positive,9
globalratings,22,9.png,negative,(neg),9
c2ratings,22,9.png,negative,(neg),9
c2ratings,22,20.png,positive,negative,9
c2ratings,22,8.png,positive,positive,9
c2ratings,22,21.png,positive,negative,9
c2ratings,22,11.png,(pos),positive,9
c2ratings,22,1.png,positive,positive,9
c2ratings,22,10.png,negative,negative,9
c2ratings,22,5.png,negative,positive,11
c2ratings,22,18.png,positive,(pos),14
c2ratings,22,26.png,(neg),negative,9
c2ratings,22,14.png,negative,positive,9
c2ratings,22,23.png,negative,negative,9
c1ratings,22,18.png,positive,(pos),14
c1ratings,22,14.png,negative,positive,9
c1ratings,22,23.png,negative,negative,9
c1ratings,22,8.png,positive,positive,3
c1ratings,22,9.png,negative,(neg),9
c1ratings,22,21.png,positive,negative,9
c1ratings,22,1.png,positive,positive,9
c1ratings,22,26.png,(neg),negative,9
c1ratings,22,11.png,(pos),positive,9
c1ratings,22,5.png,negative,positive,9
c1ratings,22,10.png,negative,negative,9
c1ratings,22,20.png,positive,negative,9
